Conference,Division,School,Conf W,Conf L,Conf PF,Conf PA,Over W,Over L,Over PF,Over PA,Home W,Home L,Away W,Away L,STRK,AP W,AP L,USA W,USA L,Year
Pac-12,South,USC,6,3,287,240,8,6,475,360,5,2,3,2,L2,1,5,1,5,2015
Pac-12,South,Utah,6,3,270,207,10,3,398,290,6,1,3,2,W2,2,0,2,0,2015
Pac-12,South,UCLA,5,4,295,259,8,5,419,338,4,2,4,2,L2,1,1,1,1,2015
Pac-12,South,Arizona State,4,5,322,323,6,7,450,435,5,2,1,3,L2,0,2,0,2,2015
Pac-12,South,Arizona,3,6,278,363,7,6,486,465,4,2,2,4,W1,1,1,1,1,2015
Pac-12,South,Colorado,1,8,177,291,4,9,320,357,2,4,1,5,L5,0,4,0,5,2015
Southeastern,East,Florida,7,1,189,108,10,4,325,256,6,1,3,1,L3,1,4,2,4,2015
Southeastern,East,Tennessee,5,3,250,183,9,4,457,260,5,2,2,2,W6,1,3,2,3,2015
Southeastern,East,Georgia,5,3,183,159,10,3,342,220,6,1,3,1,W5,0,2,0,2,2015
Southeastern,East,Vanderbilt,2,6,106,184,4,8,182,252,3,3,1,5,L2,0,3,0,3,2015
Southeastern,East,Kentucky,2,6,140,221,5,7,296,329,4,4,1,3,L1,0,2,0,2,2015
Southeastern,East,Missouri,1,7,73,149,5,7,163,194,3,3,1,4,L2,0,2,0,2,2015
Southeastern,East,South Carolina,1,7,161,243,3,9,263,330,2,4,0,5,L5,1,2,1,2,2015
Southeastern,West,Alabama,7,1,252,139,14,1,526,227,6,1,4,0,W12,5,1,6,1,2015
Southeastern,West,Ole Miss,6,2,258,210,10,3,531,294,6,1,3,2,W3,3,1,3,1,2015
Southeastern,West,Arkansas,5,3,275,241,8,5,467,356,4,3,3,1,W2,2,1,2,1,2015
Southeastern,West,LSU,5,3,212,198,9,3,394,291,6,1,2,2,W2,2,2,1,2,2015
Southeastern,West,Texas A&M;,4,4,161,175,8,5,361,286,5,2,1,2,L2,0,3,0,3,2015
Southeastern,West,Mississippi State,4,4,210,208,9,4,447,302,4,3,4,1,W1,0,3,0,3,2015
Southeastern,West,Auburn,2,6,177,229,7,6,357,338,3,4,2,2,W1,0,3,0,4,2015
Sun Belt,,Arkansas State,8,0,389,220,9,4,520,393,5,1,4,2,L1,0,1,0,1,2015
Sun Belt,,Appalachian State,7,1,307,165,11,2,477,248,5,1,5,1,W4,0,1,0,1,2015
Sun Belt,,Georgia Southern,6,2,308,182,9,4,474,306,5,1,3,3,W1,0,1,0,1,2015
Sun Belt,,Georgia State,5,3,222,197,6,7,350,368,2,4,4,2,L1,0,1,0,1,2015
Sun Belt,,South Alabama,3,5,211,286,5,7,300,447,3,3,2,4,L3,0,0,0,0,2015
Sun Belt,,Troy,3,5,250,201,4,8,335,339,2,3,2,5,W1,0,1,0,1,2015
Sun Belt,,New Mexico State,3,5,251,339,3,9,343,540,1,4,2,5,L2,0,2,0,2,2015
Sun Belt,,Idaho,3,5,252,307,4,8,364,505,3,3,1,5,W1,0,1,0,1,2015
Sun Belt,,Louisiana,3,5,212,247,4,8,317,382,3,3,1,5,L4,0,0,0,0,2015
Sun Belt,,Texas State,2,6,180,272,3,9,323,470,3,3,0,6,L2,0,2,0,2,2015
Sun Belt,,Louisiana Monroe,1,7,162,328,2,11,273,475,2,3,0,8,W1,0,1,0,1,2015
American Athletic,,Memphis,7,1,279,122,10,3,471,253,5,1,4,2,W7,0,2,0,2,2014
American Athletic,,Cincinnati,7,1,274,158,9,4,442,354,5,1,4,2,L1,0,1,0,1,2014
American Athletic,,UCF,7,1,232,120,9,4,365,249,6,0,3,2,L1,0,1,0,1,2014
American Athletic,,East Carolina,5,3,273,206,8,5,466,336,5,1,3,3,L2,0,0,0,0,2014
American Athletic,,Houston,5,3,226,160,8,5,387,268,4,3,3,2,W1,0,0,0,0,2014
American Athletic,,Temple,4,4,144,142,6,6,277,210,3,3,3,3,W1,0,0,0,0,2014
American Athletic,,South Florida,3,5,126,193,4,8,206,324,2,5,2,3,L2,0,1,0,1,2014
American Athletic,,Tulsa,2,6,217,290,2,10,296,471,2,4,0,6,L3,0,0,0,1,2014
American Athletic,,Tulane,2,6,117,205,3,9,192,341,2,4,1,5,L3,0,1,0,1,2014
American Athletic,,SMU,1,7,121,294,1,11,133,496,0,6,1,5,W1,0,2,0,2,2014
American Athletic,,Connecticut,1,7,115,234,2,10,186,358,2,5,0,4,L4,0,1,0,1,2014
Atlantic Coast,Atlantic,Florida State,8,0,286,175,13,1,472,358,7,0,4,0,L1,3,1,3,1,2014
Atlantic Coast,Atlantic,Clemson,6,2,204,142,10,3,401,217,7,0,2,3,W3,1,3,2,3,2014
Atlantic Coast,Atlantic,Louisville,5,3,216,154,9,4,405,283,5,1,4,2,L1,0,3,0,3,2014
Atlantic Coast,Atlantic,Boston College,4,4,183,174,7,6,341,277,3,4,4,1,L1,1,3,0,3,2014
Atlantic Coast,Atlantic,NC State,3,5,197,250,8,5,392,351,4,3,3,2,W3,0,4,0,4,2014
Atlantic Coast,Atlantic,Syracuse,1,7,103,198,3,9,205,292,1,5,2,3,L5,0,3,0,3,2014
Atlantic Coast,Atlantic,Wake Forest,1,7,97,236,3,9,178,317,3,3,0,6,L1,0,3,0,3,2014
Atlantic Coast,Coastal,Georgia Tech,6,2,298,187,11,3,530,360,5,1,5,1,W1,3,1,3,1,2014
Atlantic Coast,Coastal,Duke,5,3,216,201,9,4,421,283,5,2,4,1,L1,1,1,1,1,2014
Atlantic Coast,Coastal,North Carolina,4,4,240,291,6,7,432,507,4,2,2,4,L2,1,1,1,1,2014
Atlantic Coast,Coastal,Pittsburgh,4,4,246,237,6,7,414,342,3,4,3,2,L1,0,1,0,1,2014
Atlantic Coast,Coastal,Virginia Tech,3,5,155,170,7,6,313,262,3,4,3,2,W2,1,1,1,1,2014
Atlantic Coast,Coastal,Miami,3,5,191,190,6,7,380,316,5,2,1,4,L4,0,4,0,4,2014
Atlantic Coast,Coastal,Virginia,3,5,167,194,5,7,310,289,5,2,0,5,L1,1,3,1,3,2014
Big 12,,Baylor,8,1,408,263,11,2,627,332,6,0,4,1,L1,2,1,3,1,2014
Big 12,,TCU,8,1,428,223,12,1,604,247,7,0,4,1,W8,2,1,3,1,2014
Big 12,,Kansas State,7,2,303,197,9,4,465,301,6,1,3,2,L2,0,4,1,4,2014
Big 12,,Oklahoma,5,4,333,264,8,5,473,337,3,3,4,1,L2,0,4,0,4,2014
Big 12,,Texas,5,4,209,211,6,7,278,310,3,3,3,1,L2,0,4,0,5,2014
Big 12,,West Virginia,5,4,281,244,7,6,435,359,3,3,4,1,L1,1,3,1,4,2014
Big 12,,Oklahoma State,4,5,215,311,7,6,359,406,4,2,2,3,W2,0,4,1,4,2014
Big 12,,Texas Tech,2,7,266,385,4,8,366,495,2,4,2,3,L1,0,3,0,4,2014
Big 12,,Kansas,1,8,153,320,3,9,214,399,3,3,0,6,L3,0,3,0,4,2014
Big 12,,Iowa State,0,9,207,385,2,10,278,466,1,6,1,4,L6,0,3,0,4,2014
Big Ten,East,Ohio State,8,0,358,195,14,1,672,330,6,1,5,0,W13,4,0,4,0,2014
Big Ten,East,Michigan State,7,1,316,158,11,2,559,280,6,1,4,1,W4,2,2,2,2,2014
Big Ten,East,Maryland,4,4,202,263,7,6,370,392,2,4,5,1,L2,0,3,0,3,2014
Big Ten,East,Rutgers,3,5,166,278,8,5,347,392,4,2,3,3,W2,0,4,0,4,2014
Big Ten,East,Michigan,3,5,155,188,5,7,251,269,4,3,1,4,L2,0,3,0,3,2014
Big Ten,East,Penn State,2,6,112,165,7,6,268,242,3,4,2,2,W1,0,2,0,2,2014
Big Ten,East,Indiana,1,7,151,288,4,8,301,394,3,3,1,5,W1,1,2,1,2,2014
Big Ten,West,Wisconsin,7,1,294,143,11,3,484,291,7,0,3,1,W1,2,2,2,2,2014
Big Ten,West,Minnesota,5,3,244,200,8,5,369,314,6,1,2,3,L2,1,4,1,4,2014
Big Ten,West,Nebraska,5,3,267,217,9,4,491,343,6,1,3,2,L1,0,3,0,2,2014
Big Ten,West,Iowa,4,4,250,212,7,6,367,333,4,3,3,2,L3,0,2,0,2,2014
Big Ten,West,Illinois,3,5,188,277,6,7,337,442,5,2,1,4,L1,0,3,0,3,2014
Big Ten,West,Northwestern,3,5,170,201,5,7,276,302,2,5,3,2,L1,1,1,1,1,2014
Big Ten,West,Purdue,1,7,177,265,3,9,286,380,2,5,1,3,L6,0,3,0,3,2014
Conference USA,East,Marshall,7,1,378,183,13,1,638,294,6,1,6,0,W2,0,0,0,0,2014
Conference USA,East,Middle Tennessee,5,3,270,273,6,6,379,378,5,1,1,5,L1,0,0,0,0,2014
Conference USA,East,UAB,4,4,258,243,6,6,398,359,3,3,3,3,W1,0,1,0,1,2014
Conference USA,East,Western Kentucky,4,4,347,347,8,5,577,519,5,1,2,4,W5,0,0,0,0,2014
Conference USA,East,Old Dominion,4,4,272,337,6,6,392,456,4,2,2,4,W3,0,0,0,0,2014
Conference USA,East,Florida Intl,3,5,202,205,4,8,276,298,3,5,1,3,L1,0,1,0,1,2014
Conference USA,East,Florida Atlantic,2,6,212,276,3,9,288,413,3,2,0,7,L5,0,2,0,2,2014
Conference USA,West,Louisiana Tech,7,1,357,159,9,5,523,346,4,1,4,4,W1,0,1,0,2,2014
Conference USA,West,Rice,5,3,248,243,8,5,374,370,4,1,3,4,W1,0,0,0,0,2014
Conference USA,West,UTEP,5,3,213,208,7,6,346,365,5,1,2,4,L1,0,1,0,1,2014
Conference USA,West,UT San Antonio,3,5,133,214,4,8,205,311,3,3,1,5,W1,0,1,0,1,2014
Conference USA,West,North Texas,2,6,175,262,4,8,326,358,4,2,0,6,L1,0,0,0,0,2014
Conference USA,West,Southern Mississippi,1,7,169,284,3,9,228,425,2,4,1,5,L5,0,2,0,2,2014
FBS Independents,,Notre Dame,,-,--,--,8,5,427,379,4,2,1,3,W1,1,4,1,3,2014
FBS Independents,,Navy,,-,--,--,8,5,414,355,3,4,3,1,W4,0,1,0,1,2014
FBS Independents,,BYU,,-,--,--,8,5,482,358,4,2,4,2,L1,0,1,0,1,2014
FBS Independents,,Army,,-,--,--,4,8,299,395,3,2,0,5,L1,0,0,0,0,2014
Mid-American,East,Bowling Green,5,3,229,214,8,6,420,469,4,2,3,3,W1,0,1,0,1,2014
Mid-American,East,Ohio,4,4,159,191,6,6,246,298,4,2,2,4,W1,0,0,0,0,2014
Mid-American,East,Buffalo,3,4,221,202,5,6,355,347,4,2,1,4,W2,0,1,0,1,2014
Mid-American,East,Akron,3,5,189,198,5,7,271,277,4,2,1,5,L1,0,0,0,0,2014
Mid-American,East,UMass,3,5,245,243,3,9,328,396,2,4,1,5,L2,0,0,0,0,2014
Mid-American,East,Miami (OH),2,6,197,258,2,10,268,382,2,4,0,6,L3,0,0,0,0,2014
Mid-American,East,Kent State,1,6,115,168,2,9,180,319,2,4,0,5,W1,0,1,0,1,2014
Mid-American,West,Northern Illinois,7,1,227,186,11,3,441,359,4,1,6,1,L1,0,0,0,0,2014
Mid-American,West,Toledo,7,1,271,188,9,4,476,396,5,1,3,3,W3,0,1,0,1,2014
Mid-American,West,Western Michigan,6,2,274,161,8,5,439,324,3,2,5,2,L2,0,0,0,0,2014
Mid-American,West,Central Michigan,5,3,231,181,7,6,350,327,3,3,4,2,L2,0,0,0,0,2014
Mid-American,West,Ball State,4,4,245,239,5,7,332,326,3,3,2,4,W2,0,0,0,0,2014
Mid-American,West,Eastern Michigan,1,7,134,308,2,10,182,491,2,3,0,7,L6,0,1,0,1,2014
Mountain West,Mountain,Boise State,7,1,350,236,12,2,556,375,7,0,4,1,W9,1,1,1,1,2014
Mountain West,Mountain,Colorado State,6,2,285,205,10,3,441,326,6,0,3,2,L2,0,2,0,2,2014
Mountain West,Mountain,Utah State,6,2,224,147,10,4,377,276,6,0,3,4,W1,0,1,0,1,2014
Mountain West,Mountain,Air Force,5,3,226,209,10,3,409,314,6,0,3,3,W2,1,0,1,0,2014
Mountain West,Mountain,New Mexico,2,6,226,298,4,8,332,431,1,5,3,3,W1,0,2,0,2,2014
Mountain West,Mountain,Wyoming,2,6,188,259,4,8,253,394,3,3,1,5,L3,0,3,0,3,2014
Mountain West,West,Fresno State,5,3,236,214,6,8,371,454,4,2,2,5,L2,0,5,0,4,2014
Mountain West,West,San Diego State,5,3,202,154,7,6,325,258,6,0,1,5,L1,0,1,0,1,2014
Mountain West,West,Nevada,4,4,254,236,7,6,379,354,3,3,4,2,L1,0,2,0,2,2014
Mountain West,West,Hawai'i,3,5,173,221,4,9,272,349,3,4,1,5,L1,0,0,0,0,2014
Mountain West,West,San Jose State,2,6,139,219,3,9,232,353,2,3,1,6,L6,0,1,0,1,2014
Mountain West,West,UNLV,1,7,188,293,2,11,285,500,2,4,0,7,L6,0,1,0,1,2014
Pac-12,North,Oregon,8,1,395,225,13,2,681,354,6,1,5,0,L1,5,2,5,2,2014
Pac-12,North,Stanford,5,4,214,175,8,5,353,213,4,2,3,3,W3,1,4,1,3,2014
Pac-12,North,Washington,4,5,236,216,8,6,423,347,4,3,4,2,L1,0,4,0,4,2014
Pac-12,North,California,3,6,338,397,5,7,459,477,2,5,3,2,L3,0,4,0,3,2014
Pac-12,North,Washington State,2,7,272,377,3,9,382,463,1,6,2,3,L2,1,4,1,3,2014
Pac-12,North,Oregon State,2,7,213,328,5,7,308,379,3,4,2,3,L2,1,3,1,2,2014
Pac-12,South,Arizona,7,2,321,242,10,4,483,395,6,1,4,1,L2,3,4,3,3,2014
Pac-12,South,UCLA,6,3,305,258,10,3,435,365,3,3,5,0,W1,4,2,3,2,2014
Pac-12,South,Arizona State,6,3,286,264,10,3,480,363,5,1,4,2,W1,2,2,1,2,2014
Pac-12,South,USC,6,3,289,221,9,4,466,327,5,1,3,3,W2,2,3,2,3,2014
Pac-12,South,Utah,5,4,221,263,9,4,407,324,3,3,5,1,W2,2,3,1,3,2014
Pac-12,South,Colorado,0,9,263,387,2,10,342,468,1,5,1,4,L8,0,6,0,5,2014
Southeastern,East,Missouri,7,1,191,153,11,3,389,295,5,2,5,0,W1,0,2,0,2,2014
Southeastern,East,Georgia,6,2,310,195,10,3,537,269,6,1,3,1,W1,4,1,4,1,2014
Southeastern,East,Florida,4,4,199,206,7,5,363,253,3,3,2,2,W1,1,4,1,4,2014
Southeastern,East,Tennessee,3,5,204,217,7,6,376,315,4,3,2,3,W2,0,4,0,5,2014
Southeastern,East,South Carolina,3,5,272,294,7,6,424,395,4,3,2,3,W1,1,3,1,3,2014
Southeastern,East,Kentucky,2,6,183,300,5,7,350,375,5,2,0,5,L6,0,5,0,5,2014
Southeastern,East,Vanderbilt,0,8,102,283,3,9,206,399,3,5,0,4,L3,0,4,0,4,2014
Southeastern,West,Alabama,7,1,266,154,12,2,517,258,7,0,3,1,L1,4,2,4,2,2014
Southeastern,West,Mississippi State,6,2,270,180,10,3,480,282,7,0,3,2,L2,2,3,2,3,2014
Southeastern,West,Ole Miss,5,3,202,135,9,4,368,208,6,1,2,2,L1,3,3,3,3,2014
Southeastern,West,Auburn,4,4,275,262,8,5,461,347,6,1,2,3,L2,3,4,3,4,2014
Southeastern,West,LSU,4,4,153,166,8,5,359,228,5,2,2,2,L1,2,3,2,3,2014
Southeastern,West,Texas A&M;,3,5,223,293,8,5,458,365,3,3,3,2,W1,1,5,1,5,2014
Southeastern,West,Arkansas,2,6,165,177,7,6,415,250,5,2,1,3,W1,2,5,2,5,2014
Sun Belt,,Georgia Southern,8,0,306,154,9,3,469,281,5,0,4,3,W1,0,1,0,1,2014
Sun Belt,,Louisiana,7,1,278,191,9,4,383,338,4,2,4,2,W2,0,2,0,2,2014
Sun Belt,,Appalachian State,6,2,280,200,7,5,428,328,4,2,3,3,W6,0,0,0,0,2014
Sun Belt,,Texas State,5,3,248,221,7,5,406,332,3,3,4,2,W2,0,0,0,0,2014
Sun Belt,,Arkansas State,5,3,336,234,7,6,477,396,5,1,2,4,L1,0,0,0,0,2014
Sun Belt,,South Alabama,5,3,187,183,6,7,293,343,3,3,3,3,L3,0,1,0,1,2014
Sun Belt,,Louisiana Monroe,3,5,194,205,4,8,241,315,3,2,1,6,L1,0,1,0,1,2014
Sun Belt,,Troy,3,5,200,248,3,9,262,434,2,4,1,5,L1,0,1,0,1,2014
Sun Belt,,Idaho,1,7,197,294,1,10,275,410,1,4,0,6,L4,0,0,0,0,2014
Sun Belt,,New Mexico State,1,7,200,316,2,10,294,469,1,5,1,5,L10,0,1,0,1,2014
Sun Belt,,Georgia State,0,8,182,362,1,11,272,520,1,5,0,6,L11,0,1,0,1,2014
American Athletic,,UCF,8,0,263,169,12,1,450,277,5,1,7,0,W9,2,1,2,1,2013
American Athletic,,Louisville,7,1,229,122,12,1,457,158,7,1,5,0,W6,0,1,0,1,2013
American Athletic,,Cincinnati,6,2,261,173,9,4,417,273,5,1,4,3,L2,0,1,0,1,2013
American Athletic,,Houston,5,3,209,128,8,5,431,283,4,3,4,2,L1,0,3,0,3,2013
American Athletic,,SMU,4,4,237,239,5,7,321,400,3,3,2,4,-,0,2,0,2,2013
American Athletic,,Connecticut,3,5,175,233,3,9,247,363,2,5,1,4,-,0,2,0,2,2013
American Athletic,,Rutgers,3,5,184,272,6,7,345,387,5,2,1,5,L1,0,3,0,3,2013
American Athletic,,South Florida,2,6,107,192,2,10,165,343,1,6,1,4,-,0,3,0,3,2013
American Athletic,,Temple,1,7,207,260,2,10,299,358,1,5,1,5,-,0,3,0,3,2013
American Athletic,,Memphis,1,7,153,237,3,9,234,295,2,5,1,4,-,0,3,0,3,2013
Atlantic Coast,Atlantic,Florida State,8,0,411,98,14,0,723,170,8,0,6,0,W14,3,0,3,0,2013
Atlantic Coast,Atlantic,Clemson,7,1,323,168,11,2,522,288,6,1,5,1,W1,1,2,1,2,2013
Atlantic Coast,Atlantic,Syracuse,4,4,124,225,7,6,295,330,4,2,3,4,W2,0,2,0,2,2013
Atlantic Coast,Atlantic,Boston College,4,4,214,224,7,6,360,376,5,2,2,4,L2,0,3,0,3,2013
Atlantic Coast,Atlantic,Maryland,3,5,161,257,7,6,340,329,4,4,3,2,L1,0,2,0,2,2013
Atlantic Coast,Atlantic,Wake Forest,2,6,124,227,4,8,220,289,3,3,1,5,-,0,4,0,4,2013
Atlantic Coast,Atlantic,NC State,0,8,135,271,3,9,274,362,3,5,0,4,-,0,3,0,3,2013
Atlantic Coast,Coastal,Duke,6,2,258,224,10,4,459,373,5,2,5,2,L2,0,2,0,2,2013
Atlantic Coast,Coastal,Virginia Tech,5,3,182,140,8,5,293,251,4,3,4,2,L1,0,3,0,3,2013
Atlantic Coast,Coastal,Miami,5,3,250,262,9,4,440,348,6,1,3,3,L1,0,3,0,3,2013
Atlantic Coast,Coastal,Georgia Tech,5,3,249,186,7,6,456,297,5,3,2,3,L2,1,1,1,1,2013
Atlantic Coast,Coastal,North Carolina,4,4,225,179,7,6,425,318,5,3,2,3,W1,0,2,0,2,2013
Atlantic Coast,Coastal,Pittsburgh,3,5,179,230,7,6,342,353,4,3,3,3,W1,2,1,2,1,2013
Atlantic Coast,Coastal,Virginia,0,8,132,276,2,10,237,399,2,6,0,4,-,0,3,0,3,2013
Big 12,,Baylor,8,1,430,231,11,2,681,306,8,1,3,1,L1,1,2,1,2,2013
Big 12,,Oklahoma,7,2,262,215,11,2,427,287,6,0,5,2,W4,3,1,3,1,2013
Big 12,,Oklahoma State,7,2,341,199,10,3,508,281,6,1,4,2,L2,1,2,1,2,2013
Big 12,,Texas,7,2,274,215,8,5,381,336,5,3,3,2,L2,1,3,1,3,2013
Big 12,,Kansas State,5,4,295,226,8,5,432,298,6,3,2,2,W2,0,3,0,3,2013
Big 12,,Texas Tech,4,5,293,331,8,5,465,397,5,2,3,3,W1,1,3,1,3,2013
Big 12,,TCU,2,7,188,232,4,8,301,303,3,4,1,4,-,0,4,0,4,2013
Big 12,,West Virginia,2,7,251,339,4,8,316,400,3,3,1,5,-,1,2,1,2,2013
Big 12,,Iowa State,2,7,219,356,3,9,298,432,1,5,2,4,-,0,3,0,3,2013
Big 12,,Kansas,1,8,126,335,3,9,184,382,3,4,0,5,-,0,3,0,3,2013
Big Ten,East,Michigan State,8,0,238,88,13,1,411,185,9,0,4,1,W10,2,1,3,1,2013
Big Ten,East,Iowa,5,3,187,157,8,5,342,246,4,3,4,2,L1,0,4,1,4,2013
Big Ten,East,Nebraska,5,3,218,196,9,4,415,323,5,3,4,1,W1,0,2,0,2,2013
Big Ten,East,Minnesota,4,4,150,188,8,5,334,289,5,3,3,2,L3,0,2,1,2,2013
Big Ten,East,Michigan,3,5,253,234,7,6,419,349,5,2,2,4,L3,1,2,1,3,2013
Big Ten,East,Northwestern,1,7,149,230,5,7,314,325,3,4,2,3,-,0,3,0,4,2013
Big Ten,West,Ohio State,8,0,368,182,12,2,637,317,7,1,5,1,L2,1,2,1,2,2013
Big Ten,West,Wisconsin,6,2,279,129,9,4,453,212,6,1,3,3,L2,0,3,0,3,2013
Big Ten,West,Penn State,4,4,211,256,7,5,344,314,6,2,1,3,-,1,2,1,3,2013
Big Ten,West,Indiana,3,5,283,335,5,7,461,466,5,3,0,4,-,0,4,0,4,2013
Big Ten,West,Illinois,1,7,195,326,4,8,356,425,3,5,1,3,-,0,4,0,4,2013
Big Ten,West,Purdue,0,8,104,314,1,11,179,456,1,6,0,5,-,0,4,0,5,2013
Conference USA,East,Marshall,7,1,376,183,10,4,590,321,6,0,4,4,W1,0,0,0,0,2013
Conference USA,East,East Carolina,6,2,326,190,10,3,522,322,6,1,4,2,W1,0,0,0,0,2013
Conference USA,East,Middle Tennessee,6,2,279,201,8,5,377,341,5,1,3,4,L1,0,0,0,0,2013
Conference USA,East,Florida Atlantic,4,4,218,168,6,6,317,267,3,2,3,4,-,0,1,0,1,2013
Conference USA,East,UAB,1,7,191,355,2,10,315,525,1,4,1,6,-,0,2,0,2,2013
Conference USA,East,Florida Intl,1,7,94,257,1,11,117,444,0,6,1,5,-,0,2,0,2,2013
Conference USA,East,Southern Mississippi,1,7,167,341,1,11,205,503,0,5,1,6,-,0,0,0,1,2013
Conference USA,West,Rice,7,1,242,158,10,4,415,342,6,1,4,3,L1,0,1,0,1,2013
Conference USA,West,UT San Antonio,6,2,210,150,7,5,307,316,3,3,4,2,-,0,1,0,1,2013
Conference USA,West,North Texas,6,2,262,112,9,4,414,231,6,1,3,3,W2,0,0,0,0,2013
Conference USA,West,Tulane,5,3,180,140,7,6,322,278,5,1,2,5,L2,0,0,0,0,2013
Conference USA,West,Louisiana Tech,3,5,163,213,4,8,230,315,2,4,2,4,-,0,0,0,0,2013
Conference USA,West,Tulsa,2,6,175,257,3,9,253,407,1,5,2,4,-,0,1,0,1,2013
Conference USA,West,UTEP,1,7,135,293,2,10,261,472,1,4,1,6,-,0,1,0,1,2013
FBS Independents,,Navy,,-,--,--,9,4,436,317,7,0,2,4,W5,0,2,0,2,2013
FBS Independents,,Notre Dame,,-,--,--,9,4,354,291,7,1,2,3,W1,3,2,3,2,2013
FBS Independents,,BYU,,-,--,--,8,5,392,287,5,1,3,4,L1,0,3,0,2,2013
FBS Independents,,Old Dominion,,-,--,--,8,4,508,408,6,0,2,4,-,0,0,0,0,2013
FBS Independents,,Army,,-,--,--,3,9,293,379,2,3,1,6,-,0,1,0,1,2013
FBS Independents,,New Mexico State,,-,--,--,2,10,251,535,2,5,0,5,-,0,1,0,1,2013
FBS Independents,,Idaho,,-,--,--,1,11,218,561,1,4,0,7,-,0,1,0,1,2013
Mid-American,East,Bowling Green,7,1,301,88,10,4,487,222,5,2,5,2,L1,0,0,0,0,2013
Mid-American,East,Buffalo,6,2,270,123,8,5,394,317,5,1,3,4,L2,0,2,0,2,2013
Mid-American,East,Ohio,4,4,230,219,7,6,356,357,5,2,2,4,L1,0,1,0,1,2013
Mid-American,East,Akron,4,4,146,209,5,7,242,343,3,3,2,4,-,0,1,0,1,2013
Mid-American,East,Kent State,3,5,198,196,4,8,249,323,2,3,2,5,-,0,1,0,1,2013
Mid-American,East,UMass,1,7,112,266,1,11,140,396,1,5,0,6,-,0,2,0,2,2013
Mid-American,East,Miami (OH),0,8,82,271,0,12,117,428,0,5,0,7,-,0,0,0,0,2013
Mid-American,West,Northern Illinois,8,0,341,158,12,2,555,351,5,2,7,0,L2,0,0,0,0,2013
Mid-American,West,Ball State,7,1,315,195,10,3,501,321,6,1,4,2,L1,0,0,0,0,2013
Mid-American,West,Toledo,5,3,289,216,7,5,396,343,5,1,2,4,-,0,1,0,1,2013
Mid-American,West,Central Michigan,5,3,211,184,6,6,279,343,3,2,3,4,-,0,0,0,0,2013
Mid-American,West,Eastern Michigan,1,7,150,395,2,10,226,542,2,3,0,7,-,0,0,0,0,2013
Mid-American,West,Western Michigan,1,7,150,275,1,11,206,425,0,5,1,6,-,0,1,0,1,2013
Mountain West,Mountain,Utah State,7,1,283,117,9,5,445,239,4,2,5,3,W1,0,1,0,1,2013
Mountain West,Mountain,Boise State,6,2,316,189,8,5,488,323,6,0,2,5,L1,0,1,0,0,2013
Mountain West,Mountain,Colorado State,5,3,306,211,8,6,507,417,5,3,3,3,W2,0,1,0,1,2013
Mountain West,Mountain,Wyoming,3,5,243,344,5,7,375,440,4,2,1,5,-,0,0,0,1,2013
Mountain West,Mountain,New Mexico,1,7,245,391,3,9,393,513,2,4,1,5,-,0,0,0,0,2013
Mountain West,Mountain,Air Force,0,8,196,366,2,10,296,480,2,5,0,5,-,0,1,0,1,2013
Mountain West,West,Fresno State,7,1,366,242,11,2,564,394,7,0,4,2,L1,0,1,0,1,2013
Mountain West,West,San Diego State,6,2,256,256,8,5,387,412,4,3,4,2,W1,0,1,0,1,2013
Mountain West,West,San Jose State,5,3,276,286,6,6,389,421,3,3,3,3,-,0,1,0,1,2013
Mountain West,West,UNLV,5,3,270,241,7,6,389,414,4,3,3,3,L1,0,0,0,0,2013
Mountain West,West,Nevada,3,5,237,258,4,8,323,413,4,2,0,6,-,0,2,0,2,2013
Mountain West,West,Hawai'i,0,8,225,318,1,11,329,465,1,5,0,6,-,0,1,0,1,2013
Pac-12,North,Stanford,7,2,299,175,11,3,452,266,7,0,4,3,L1,6,2,5,2,2013
Pac-12,North,Oregon,7,2,377,232,11,2,591,266,7,0,4,2,W2,2,1,1,1,2013
Pac-12,North,Washington,5,4,334,251,9,4,493,297,7,1,2,3,W3,0,4,0,4,2013
Pac-12,North,Oregon State,4,5,301,292,7,6,452,408,3,4,4,2,W1,0,5,0,4,2013
Pac-12,North,Washington State,4,5,244,334,6,7,403,423,3,3,3,4,L2,1,5,1,4,2013
Pac-12,North,California,0,9,175,425,1,11,276,551,1,6,0,5,-,0,6,0,5,2013
Pac-12,South,Arizona State,8,1,398,231,10,4,556,373,7,1,3,3,L2,4,3,3,3,2013
Pac-12,South,UCLA,6,3,280,235,10,3,480,301,6,1,4,2,W2,2,3,2,3,2013
Pac-12,South,USC,6,3,279,229,10,4,416,297,6,2,4,2,W1,1,3,1,3,2013
Pac-12,South,Arizona,4,5,262,270,8,5,435,315,4,2,4,3,W1,1,4,1,3,2013
Pac-12,South,Utah,2,7,230,290,5,7,350,336,4,3,1,4,-,1,4,1,4,2013
Pac-12,South,Colorado,1,8,183,398,4,8,305,459,3,3,1,5,-,0,5,0,4,2013
Southeastern,East,Missouri,7,1,283,149,12,2,548,323,7,1,5,1,W1,3,2,3,2,2013
Southeastern,East,South Carolina,6,2,253,178,11,2,443,264,8,0,3,2,W6,5,0,5,0,2013
Southeastern,East,Georgia,5,3,292,254,8,5,477,377,5,2,3,3,L1,2,4,2,5,2013
Southeastern,East,Vanderbilt,4,4,213,241,9,4,391,320,5,2,4,2,W5,0,3,0,3,2013
