School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
East Carolina,2005-09-17,2,@,Wake Forest,L,4,34,-10,10,17,58.8,69,1,65,407,6.3,4,0,1,1
Eastern Michigan,2005-09-17,3,@,Michigan,L,0,0,-55,20,28,71.4,233,3,56,232,4.1,4,0,0,0
Florida,2005-09-17,3,,Tennessee,W,1,16,9,16,35,45.7,147,1,25,66,2.6,0,1,0,1
Florida Atlantic,2005-09-17,3,@,Minnesota,L,1,7,-39,10,21,47.6,230,2,48,349,7.3,4,1,0,1
Florida State,2005-09-17,3,@,Boston College,W,4,28,11,27,42,64.3,240,1,48,140,2.9,1,0,2,2
Fresno State,2005-09-17,2,@,Oregon,L,4,34,-3,28,39,71.8,332,4,37,160,4.3,1,0,0,0
Georgia,2005-09-17,3,,Louisiana-Monroe,W,5,44,37,18,34,52.9,123,0,38,88,2.3,1,3,1,4
Georgia Tech,2005-09-17,3,,Connecticut,W,4,28,15,7,25,28.0,67,0,33,129,3.9,1,1,3,4
Idaho,2005-09-17,3,@,Washington,L,0,6,-28,10,18,55.6,148,1,39,192,4.9,3,1,1,2
Illinois,2005-09-17,3,@,California,L,2,20,-15,8,18,44.4,121,1,35,294,8.4,3,0,0,0
Indiana,2005-09-17,3,,Kentucky,W,5,38,24,11,20,55.0,140,1,25,77,3.1,1,1,0,1
Iowa,2005-09-17,3,,Northern Iowa,W,6,45,24,19,29,65.5,263,3,41,105,2.6,0,1,1,2
Kansas,2005-09-17,3,,Louisiana Tech,W,4,34,20,26,46,56.5,257,2,30,38,1.3,0,0,4,4
Kent State,2005-09-17,3,,Miami (OH),L,1,10,-17,22,37,59.5,251,2,51,176,3.5,1,2,1,3
Kentucky,2005-09-17,3,@,Indiana,L,2,14,-24,17,22,77.3,135,4,60,305,5.1,1,0,0,0
Louisiana,2005-09-17,3,,Northwestern State,W,7,49,21,15,29,51.7,184,2,48,244,5.1,2,5,1,6
Louisiana Tech,2005-09-17,2,@,Kansas,L,2,14,-20,19,31,61.3,236,3,32,41,1.3,1,0,1,1
Louisiana-Monroe,2005-09-17,3,@,Georgia,L,1,7,-37,16,24,66.7,263,1,29,280,9.7,3,2,0,2
Louisville,2005-09-17,2,,Oregon State,W,9,63,36,33,59,55.9,377,1,35,42,1.2,2,2,1,3
Maryland,2005-09-17,3,,West Virginia,L,2,19,-12,8,11,72.7,86,0,64,301,4.7,4,1,0,1
Memphis,2005-09-17,2,,Chattanooga,W,8,59,45,11,21,52.4,105,0,43,227,5.3,2,1,2,3
Miami (FL),2005-09-17,2,@,Clemson,W,4,36,6,31,55,56.4,288,2,22,90,4.1,1,0,1,1
Miami (OH),2005-09-17,3,@,Kent State,W,3,27,17,31,58,53.4,338,1,16,31,1.9,0,0,2,2
Michigan,2005-09-17,3,,Eastern Michigan,W,7,55,55,15,30,50.0,119,0,24,15,0.6,0,0,1,1
Michigan State,2005-09-17,3,@,Notre Dame,W,6,44,3,33,60,55.0,487,5,38,107,2.8,0,1,1,2
Middle Tennessee State,2005-09-17,3,,Akron,L,1,7,-10,23,43,53.5,319,2,39,102,2.6,0,0,3,3
Minnesota,2005-09-17,3,,Florida Atlantic,W,6,46,39,13,30,43.3,154,0,39,92,2.4,1,0,1,1
Mississippi State,2005-09-17,3,N,Tulane,W,3,21,7,27,48,56.3,206,1,35,87,2.5,1,2,0,2
Missouri,2005-09-17,3,,Troy,W,6,52,31,22,42,52.4,260,2,30,74,2.5,1,1,0,1
Nebraska,2005-09-17,3,,Pittsburgh,W,1,7,1,11,28,39.3,190,0,36,114,3.2,0,0,0,0
Nevada,2005-09-17,2,,Nevada-Las Vegas,W,2,22,8,7,26,26.9,58,1,34,205,6.0,1,2,1,3
New Mexico,2005-09-17,3,,New Mexico State,W,5,38,17,14,32,43.8,263,1,34,98,2.9,2,0,3,3
New Mexico State,2005-09-17,3,@,New Mexico,L,3,21,-17,14,22,63.6,170,2,52,314,6.0,3,0,1,1
North Carolina,2005-09-17,2,,Wisconsin,L,0,5,-9,14,23,60.9,138,0,52,166,3.2,2,1,0,1
North Carolina State,2005-09-17,2,,Eastern Kentucky,W,7,54,44,10,37,27.0,180,0,31,48,1.5,0,3,2,5
North Texas,2005-09-17,2,,Tulsa,L,0,2,-52,13,22,59.1,193,2,41,213,5.2,4,0,0,0
Northern Illinois,2005-09-17,3,,Tennessee Tech,W,6,42,39,18,32,56.3,131,0,32,74,2.3,0,1,0,1
Northwestern,2005-09-17,3,@,Arizona State,L,3,21,-31,27,39,69.2,483,5,45,290,6.4,2,1,0,1
Notre Dame,2005-09-17,3,,Michigan State,L,5,41,-3,16,27,59.3,327,3,36,161,4.5,2,2,1,3
Ohio,2005-09-17,3,@,Virginia Tech,L,0,0,-45,14,19,73.7,257,3,53,218,4.1,3,0,0,0
Ohio State,2005-09-17,3,,San Diego State,W,3,27,21,14,22,63.6,166,1,19,13,0.7,0,1,0,1
Oklahoma,2005-09-17,3,@,UCLA,L,3,24,-17,28,38,73.7,314,3,30,83,2.8,1,0,0,0
Oklahoma State,2005-09-17,3,,Arkansas State,W,2,20,10,11,24,45.8,122,0,47,200,4.3,1,2,1,3
Ole Miss,2005-09-17,2,@,Vanderbilt,L,3,23,-8,24,41,58.5,314,0,49,209,4.3,4,1,0,1
Oregon,2005-09-17,3,,Fresno State,W,5,37,3,33,43,76.7,418,3,28,112,4.0,1,0,1,1
Oregon State,2005-09-17,3,@,Louisville,L,3,27,-36,21,25,84.0,428,6,25,125,5.0,2,0,1,1
Penn State,2005-09-17,3,,Central Michigan,W,5,40,37,25,38,65.8,158,0,39,14,0.4,0,0,0,0
Pitt,2005-09-17,3,@,Nebraska,L,0,6,-1,10,20,50.0,93,0,48,174,3.6,1,0,0,0
Purdue,2005-09-17,2,@,Arizona,W,4,31,7,23,40,57.5,283,3,24,13,0.5,0,1,1,2
Rice,2005-09-17,2,@,Texas,L,1,10,-41,11,18,61.1,122,0,47,361,7.7,5,0,1,1
Rutgers,2005-09-17,3,@,Buffalo,W,2,17,14,25,41,61.0,228,0,44,121,2.8,0,0,0,0
San Diego State,2005-09-17,3,@,Ohio State,L,1,6,-21,23,36,63.9,196,0,46,179,3.9,3,1,1,2
SMU,2005-09-17,3,@,Texas A&M,L,1,8,-58,18,27,66.7,405,5,44,309,7.0,3,1,0,1
South Carolina,2005-09-17,3,,Alabama,L,2,14,-23,13,22,59.1,151,2,52,338,6.5,2,0,0,0
South Florida,2005-09-17,3,,Central Florida,W,4,31,17,19,40,47.5,208,1,20,45,2.3,1,1,0,1
Southern Mississippi,2005-09-17,2,,McNeese State,W,6,48,28,13,25,52.0,182,1,29,74,2.6,1,2,2,4
Stanford,2005-09-17,2,,California-Davis,L,2,17,-3,23,44,52.3,251,1,46,110,2.4,2,3,0,3
Syracuse,2005-09-17,3,,Virginia,L,3,24,-3,16,26,61.5,145,1,44,271,6.2,2,0,3,3
Temple,2005-09-17,3,,Toledo,L,2,17,-25,23,32,71.9,197,4,33,196,5.9,1,0,1,1
Tennessee,2005-09-17,2,@,Florida,L,1,7,-9,17,26,65.4,179,0,37,68,1.8,1,0,0,0
Texas,2005-09-17,3,,Rice,W,7,51,41,4,15,26.7,99,0,46,110,2.4,1,2,0,2
Texas A&M,2005-09-17,2,,Southern Methodist,W,9,66,58,23,45,51.1,309,1,26,39,1.5,0,2,2,4
Texas Tech,2005-09-17,2,,Sam Houston State,W,11,80,59,20,41,48.8,195,1,28,58,2.1,2,1,0,1
Toledo,2005-09-17,3,@,Temple,W,6,42,25,18,38,47.4,245,1,34,136,4.0,1,1,2,3
Troy,2005-09-17,3,@,Missouri,L,3,21,-31,26,37,70.3,211,1,49,303,6.2,4,0,0,0
Tulane,2005-09-17,1,N,Mississippi State,L,2,14,-7,13,26,50.0,108,2,30,117,3.9,1,1,1,2
Tulsa,2005-09-17,3,@,North Texas,W,7,54,52,10,22,45.5,59,0,36,70,1.9,0,1,2,3
UAB,2005-09-17,3,,Jacksonville State,W,5,35,7,21,29,72.4,259,2,33,113,3.4,2,1,0,1
UCF,2005-09-17,2,@,South Florida,L,2,14,-17,11,17,64.7,100,1,66,326,4.9,3,0,0,0
UCLA,2005-09-17,3,,Oklahoma,W,5,41,17,20,29,69.0,241,0,45,157,3.5,3,3,0,3
UNLV,2005-09-17,3,@,Nevada,L,2,14,-8,21,33,63.6,265,0,49,131,2.7,2,2,0,2
USC,2005-09-17,2,,Arkansas,W,10,70,53,12,26,46.2,129,2,52,197,3.8,0,0,2,2
Vanderbilt,2005-09-17,3,,Mississippi,W,4,31,8,17,35,48.6,276,1,28,124,4.4,1,1,0,1
Virginia,2005-09-17,2,@,Syracuse,W,3,27,3,17,26,65.4,172,1,36,80,2.2,2,0,0,0
Virginia Tech,2005-09-17,3,,Ohio,W,6,45,45,10,23,43.5,102,0,32,87,2.7,0,1,2,3
Wake Forest,2005-09-17,3,,East Carolina,W,5,44,10,20,45,44.4,292,3,26,118,4.5,1,0,0,0
Washington,2005-09-17,3,,Idaho,W,4,34,28,20,30,66.7,190,0,31,-4,-0.1,0,0,2,2
Washington State,2005-09-17,3,,Grambling State,W,6,48,41,14,31,45.2,197,1,37,11,0.3,0,1,1,2
West Virginia,2005-09-17,3,@,Maryland,W,4,31,12,20,31,64.5,291,2,29,50,1.7,0,1,0,1
Western Michigan,2005-09-17,3,,Southern Illinois,W,4,34,6,15,30,50.0,241,2,35,117,3.3,1,1,2,3
Wisconsin,2005-09-17,3,@,North Carolina,W,2,14,9,16,37,43.2,281,0,25,57,2.3,0,0,1,1
Wyoming,2005-09-17,3,@,Air Force,W,3,29,1,4,12,33.3,53,1,63,286,4.5,3,1,2,3
Boise State,2005-09-21,3,,Bowling Green State,W,6,48,28,18,36,50.0,220,3,21,84,4.0,0,0,0,0
Bowling Green State,2005-09-21,3,@,Boise State,L,3,20,-28,17,26,65.4,209,1,64,337,5.3,4,2,0,2
Air Force,2005-09-22,4,@,Utah,L,5,35,-3,21,30,70.0,305,2,43,152,3.5,3,1,1,2
Florida Atlantic,2005-09-22,4,,Louisiana-Monroe,L,3,21,-7,19,31,61.3,214,2,39,172,4.4,2,1,3,4
Louisiana-Monroe,2005-09-22,4,@,Florida Atlantic,W,4,28,7,14,31,45.2,168,2,42,181,4.3,0,0,4,4
Texas A&M,2005-09-22,3,,Texas State,W,5,44,13,26,36,72.2,378,3,30,115,3.8,1,2,1,3
Utah,2005-09-22,4,,Air Force,W,5,38,3,13,27,48.1,234,1,50,251,5.0,4,1,2,3
Army,2005-09-23,3,,Iowa State,L,3,21,-7,18,26,69.2,158,2,32,71,2.2,2,0,3,3
California,2005-09-23,4,@,New Mexico State,W,6,41,28,18,39,46.2,164,0,36,178,4.9,0,0,2,2
Iowa State,2005-09-23,3,@,Army,W,4,28,7,19,34,55.9,233,2,47,132,2.8,1,0,3,3
New Mexico State,2005-09-23,4,,California,L,1,13,-28,17,26,65.4,284,1,45,311,6.9,5,0,0,0
Akron,2005-09-24,3,,Northern Illinois,W,6,48,6,39,52,75.0,486,6,27,50,1.9,0,1,1,2
Alabama,2005-09-24,4,,Arkansas,W,3,24,11,11,27,40.7,81,0,40,237,5.9,1,1,1,2
Arizona State,2005-09-24,4,@,Oregon State,W,6,42,18,29,49,59.2,381,1,47,144,3.1,2,3,3,6
Arkansas,2005-09-24,4,@,Alabama,L,1,13,-11,13,27,48.1,173,2,37,128,3.5,1,0,0,0
Arkansas State,2005-09-24,4,,Florida International,W,9,66,42,30,45,66.7,362,2,40,98,2.5,1,2,5,7
Auburn,2005-09-24,4,,Western Kentucky,W,4,37,23,12,22,54.5,187,0,34,155,4.6,2,0,2,2
Boston College,2005-09-24,4,@,Clemson,W,2,16,3,19,28,67.9,149,0,29,102,3.5,1,0,0,0
Brigham Young,2005-09-24,3,,Texas Christian,L,6,50,-1,24,50,48.0,348,2,37,127,3.4,3,0,0,0
Central Michigan,2005-09-24,4,,Eastern Michigan,L,2,20,-3,36,56,64.3,380,2,28,117,4.2,0,0,0,0
Clemson,2005-09-24,4,,Boston College,L,1,13,-3,24,44,54.5,221,0,46,164,3.6,2,0,2,2
Colorado,2005-09-24,3,@,Miami (FL),L,0,3,-20,21,40,52.5,271,1,28,118,4.2,1,0,0,0
Colorado State,2005-09-24,3,,Nevada,W,6,42,21,23,34,67.6,324,3,31,95,3.1,0,1,2,3
Duke,2005-09-24,4,@,Virginia,L,1,7,-31,15,25,60.0,214,4,35,110,3.1,1,1,0,1
East Carolina,2005-09-24,3,@,West Virginia,L,1,15,-5,15,20,75.0,180,2,46,127,2.8,0,1,3,4
Eastern Michigan,2005-09-24,4,@,Central Michigan,W,2,23,3,18,31,58.1,182,0,49,202,4.1,2,0,0,0
Florida,2005-09-24,4,@,Kentucky,W,7,49,21,15,33,45.5,162,0,33,133,4.0,4,1,3,4
Florida International,2005-09-24,3,@,Arkansas State,L,3,24,-42,11,13,84.6,194,2,35,304,8.7,6,2,0,2
Georgia,2005-09-24,4,@,Mississippi State,W,2,23,13,19,32,59.4,205,1,26,49,1.9,0,1,1,2
Georgia Tech,2005-09-24,4,@,Virginia Tech,L,1,7,-44,13,22,59.1,223,1,44,97,2.2,2,0,0,0
Hawaii,2005-09-24,3,@,Idaho,W,3,24,24,8,25,32.0,112,0,21,41,2.0,0,0,1,1
Idaho,2005-09-24,4,,Hawaii,L,0,0,-24,36,47,76.6,364,3,25,41,1.6,0,0,0,0
Illinois,2005-09-24,4,,Michigan State,L,2,14,-47,26,34,76.5,329,7,48,376,7.8,1,0,0,0
Iowa,2005-09-24,4,@,Ohio State,L,0,6,-25,14,21,66.7,216,2,60,314,5.2,2,2,0,2
Kansas State,2005-09-24,3,,North Texas,W,7,54,47,9,21,42.9,74,1,26,87,3.3,0,0,0,0
Kent State,2005-09-24,4,@,Ohio,L,4,32,-3,13,20,65.0,145,1,57,373,6.5,4,0,2,2
Kentucky,2005-09-24,4,,Florida,L,4,28,-21,27,36,75.0,350,4,42,187,4.5,3,1,0,1
Louisville,2005-09-24,3,@,South Florida,L,2,14,-31,5,10,50.0,104,1,47,251,5.3,4,1,1,2
Marshall,2005-09-24,3,@,Central Florida,L,2,13,-10,19,26,73.1,260,1,43,76,1.8,1,2,1,3
Maryland,2005-09-24,4,@,Wake Forest,W,2,22,10,18,35,51.4,133,0,39,111,2.8,1,2,0,2
Memphis,2005-09-24,3,@,Tulsa,L,4,31,-6,15,23,65.2,234,3,47,197,4.2,2,0,1,1
Miami (FL),2005-09-24,3,,Colorado,W,2,23,20,25,43,58.1,228,0,31,105,3.4,0,1,2,3
Michigan,2005-09-24,4,@,Wisconsin,L,2,20,-3,15,32,46.9,147,0,43,140,3.3,2,0,1,1
Michigan State,2005-09-24,4,@,Illinois,W,8,61,47,16,30,53.3,148,2,33,123,3.7,0,1,1,2
Minnesota,2005-09-24,4,,Purdue,W,5,42,7,15,34,44.1,246,2,29,180,6.2,2,0,2,2
Mississippi State,2005-09-24,4,,Georgia,L,1,10,-13,21,36,58.3,312,2,34,94,2.8,0,1,0,1
Nevada,2005-09-24,3,@,Colorado State,L,3,21,-21,15,27,55.6,223,3,43,257,6.0,3,1,0,1
New Mexico,2005-09-24,4,@,Texas-El Paso,L,1,13,-8,16,31,51.6,178,1,31,70,2.3,0,0,1,1
North Carolina,2005-09-24,3,@,North Carolina State,W,4,31,7,21,35,60.0,257,1,28,13,0.5,2,2,0,2
North Carolina State,2005-09-24,3,,North Carolina,L,3,24,-7,13,23,56.5,177,2,49,144,2.9,1,1,1,2
North Texas,2005-09-24,3,@,Kansas State,L,1,7,-47,15,22,68.2,353,2,53,305,5.8,4,0,1,1
Northern Illinois,2005-09-24,4,@,Akron,L,6,42,-6,20,39,51.3,406,5,32,119,3.7,1,0,0,0
Northwestern,2005-09-24,4,,Penn State,L,2,29,-5,17,36,47.2,271,3,27,209,7.7,1,1,3,4
Notre Dame,2005-09-24,4,@,Washington,W,4,36,19,19,40,47.5,408,1,22,41,1.9,1,2,1,3
Ohio,2005-09-24,4,,Kent State,W,5,35,3,30,51,58.8,388,2,24,72,3.0,1,0,6,6
Ohio State,2005-09-24,4,,Iowa,W,4,31,25,22,39,56.4,146,0,18,-9,-0.5,0,0,1,1
Ole Miss,2005-09-24,3,,Wyoming,L,2,14,-10,17,34,50.0,220,2,43,163,3.8,1,0,1,1
Oregon,2005-09-24,4,,Southern California,L,1,13,-32,23,39,59.0,315,3,42,278,6.6,3,1,1,2
Oregon State,2005-09-24,4,,Arizona State,L,3,24,-18,21,38,55.3,380,4,32,95,3.0,2,0,0,0
Penn State,2005-09-24,4,@,Northwestern,W,4,34,5,20,38,52.6,229,0,57,198,3.5,2,1,1,2
Pitt,2005-09-24,4,,Youngstown State,W,5,41,41,8,25,32.0,43,0,31,109,3.5,0,0,1,1
Purdue,2005-09-24,3,@,Minnesota,L,5,35,-7,22,36,61.1,271,3,68,301,4.4,2,0,3,3
San Diego State,2005-09-24,4,,San Jose State,W,7,52,31,12,40,30.0,101,1,30,132,4.4,2,0,2,2
San Jose State,2005-09-24,3,@,San Diego State,L,3,21,-31,25,33,75.8,303,5,57,210,3.7,1,2,0,2
SMU,2005-09-24,4,,Tulane,L,1,10,-21,22,34,64.7,213,2,47,144,3.1,2,0,1,1
South Carolina,2005-09-24,4,,Troy,W,6,45,25,12,30,40.0,99,1,40,137,3.4,0,4,1,5
South Florida,2005-09-24,4,,Louisville,W,6,45,31,29,47,61.7,389,0,33,104,3.2,2,2,1,3
Temple,2005-09-24,4,,Western Michigan,L,2,16,-3,22,36,61.1,227,2,43,151,3.5,0,3,2,5
Texas Christian,2005-09-24,4,@,Brigham Young,W,6,51,1,30,51,58.8,517,5,39,97,2.5,1,1,2,3
Texas Tech,2005-09-24,3,,Indiana State,W,9,63,56,16,32,50.0,120,1,39,148,3.8,0,3,0,3
Troy,2005-09-24,4,@,South Carolina,L,2,20,-25,17,23,73.9,268,3,41,116,2.8,2,0,0,0
Tulane,2005-09-24,2,@,Southern Methodist,W,4,31,21,8,18,44.4,64,0,31,63,2.0,0,2,0,2
Tulsa,2005-09-24,4,,Memphis,W,5,37,6,9,24,37.5,147,1,48,335,7.0,3,2,0,2
UCF,2005-09-24,3,,Marshall,W,2,23,10,33,58,56.9,368,2,16,11,0.7,0,2,2,4
UNLV,2005-09-24,4,@,Utah State,L,3,24,-7,21,29,72.4,222,2,34,61,1.8,1,1,0,1
USC,2005-09-24,3,@,Oregon,W,6,45,32,21,37,56.8,197,1,29,65,2.2,0,0,1,1
Utah State,2005-09-24,2,,Nevada-Las Vegas,W,4,31,7,25,43,58.1,265,2,31,122,3.9,1,1,1,2
UTEP,2005-09-24,3,,New Mexico,W,3,21,8,15,25,60.0,136,0,43,149,3.5,1,0,1,1
Vanderbilt,2005-09-24,4,,Richmond,W,5,37,24,16,31,51.6,250,1,24,89,3.7,0,0,1,1
Virginia,2005-09-24,3,,Duke,W,5,38,31,9,18,50.0,108,1,39,107,2.7,0,1,3,4
Virginia Tech,2005-09-24,4,,Georgia Tech,W,6,51,44,13,32,40.6,143,1,25,74,3.0,0,1,2,3
Wake Forest,2005-09-24,4,,Maryland,L,1,12,-10,12,22,54.5,169,0,46,162,3.5,1,1,1,2
Washington,2005-09-24,4,,Notre Dame,L,2,17,-19,25,37,67.6,327,1,47,233,5.0,3,0,0,0
West Virginia,2005-09-24,4,,East Carolina,W,3,20,5,21,35,60.0,206,1,42,81,1.9,0,1,1,2
Western Michigan,2005-09-24,4,@,Temple,W,2,19,3,10,23,43.5,158,0,45,127,2.8,2,2,1,3
Wisconsin,2005-09-24,4,,Michigan,W,2,23,3,16,34,47.1,258,2,36,143,4.0,0,1,1,2
Wyoming,2005-09-24,4,@,Mississippi,W,3,24,10,12,29,41.4,120,1,28,162,5.8,1,1,3,4
LSU,2005-09-26,2,,Tennessee,L,3,27,-3,28,51,54.9,250,1,34,70,2.1,3,2,2,4
Tennessee,2005-09-26,3,@,Louisiana State,W,4,30,3,14,28,50.0,158,0,33,98,3.0,2,2,1,3
Fresno State,2005-09-27,3,,Toledo,W,6,44,30,16,24,66.7,163,1,49,141,2.9,1,2,1,3
Toledo,2005-09-27,4,@,Fresno State,L,2,14,-30,9,17,52.9,69,2,33,179,5.4,2,1,0,1
Cincinnati,2005-09-28,4,@,Miami (OH),L,2,16,-28,23,37,62.2,365,3,40,174,4.4,2,0,1,1
Miami (OH),2005-09-28,4,,Cincinnati,W,5,44,28,27,46,58.7,248,1,27,66,2.4,1,0,5,5
Air Force,2005-09-29,5,@,Colorado State,L,2,23,-18,18,29,62.1,338,3,42,213,5.1,3,1,1,2
Colorado State,2005-09-29,4,,Air Force,W,6,41,18,9,20,45.0,130,1,44,227,5.2,1,2,0,2
Pitt,2005-09-30,5,@,Rutgers,L,4,29,-8,14,28,50.0,250,3,43,203,4.7,0,0,2,2
Rutgers,2005-09-30,4,,Pittsburgh,W,4,37,8,35,59,59.3,371,4,25,-11,-0.4,0,2,1,3
Akron,2005-10-01,4,,Central Michigan,L,2,17,-14,18,33,54.5,224,2,39,237,6.1,2,0,1,1
Alabama,2005-10-01,5,,Florida,W,4,31,28,16,37,43.2,187,0,31,139,4.5,0,0,2,2
Arizona,2005-10-01,4,@,California,L,0,0,-28,14,21,66.7,137,2,44,194,4.4,2,1,1,2
Arizona State,2005-10-01,5,,Southern California,L,4,28,-10,23,39,59.0,258,0,49,373,7.6,5,1,0,1
Arkansas State,2005-10-01,5,@,Louisiana-Monroe,L,3,27,-4,16,32,50.0,261,2,34,148,4.4,2,0,0,0
Army,2005-10-01,4,,Connecticut,L,2,13,-34,18,27,66.7,180,2,44,167,3.8,2,0,0,0
Auburn,2005-10-01,5,,South Carolina,W,6,48,41,16,24,66.7,129,1,28,70,2.5,0,1,0,1
Ball State,2005-10-01,4,@,Boston College,L,0,0,-38,24,33,72.7,248,1,38,223,5.9,4,2,0,2
Baylor,2005-10-01,4,@,Texas A&M,L,1,13,-3,12,31,38.7,132,0,34,155,4.6,2,0,2,2
Boise State,2005-10-01,4,@,Hawaii,W,6,44,3,30,55,54.5,442,4,22,114,5.2,1,0,2,2
Boston College,2005-10-01,5,,Ball State,W,5,38,38,18,24,75.0,113,0,32,46,1.4,0,0,0,0
Bowling Green State,2005-10-01,4,,Temple,W,10,70,63,12,24,50.0,102,0,38,161,4.2,1,2,3,5
Brigham Young,2005-10-01,4,@,San Diego State,L,1,10,-21,21,31,67.7,243,0,55,265,4.8,4,1,0,1
Buffalo,2005-10-01,4,@,Western Michigan,L,3,21,-10,14,24,58.3,184,4,31,151,4.9,0,0,0,0
California,2005-10-01,5,,Arizona,W,4,28,28,19,36,52.8,169,0,28,37,1.3,0,0,3,3
Central Michigan,2005-10-01,5,@,Akron,W,4,31,14,30,57,52.6,270,2,24,90,3.8,0,1,3,4
Clemson,2005-10-01,5,@,Wake Forest,L,3,27,-4,20,25,80.0,222,3,41,133,3.2,1,1,1,2
Colorado,2005-10-01,4,@,Oklahoma State,W,4,34,34,14,29,48.3,116,0,38,92,2.4,0,0,2,2
Connecticut,2005-10-01,4,@,Army,W,6,47,34,19,42,45.2,190,0,40,71,1.8,2,0,4,4
Duke,2005-10-01,5,,Navy,L,2,21,-7,4,9,44.4,87,1,35,326,9.3,3,1,1,2
East Carolina,2005-10-01,4,,Southern Mississippi,L,1,7,-26,23,35,65.7,324,2,42,169,4.0,1,1,0,1
Eastern Michigan,2005-10-01,5,,Kent State,W,3,27,7,29,46,63.0,243,1,30,76,2.5,2,0,2,2
Florida,2005-10-01,5,@,Alabama,L,0,3,-28,15,18,83.3,286,3,37,121,3.3,1,2,0,2
Florida Atlantic,2005-10-01,5,@,Louisville,L,1,10,-51,15,24,62.5,282,1,41,326,8.0,7,0,1,1
Florida International,2005-10-01,4,,Florida A&M,W,2,23,17,10,18,55.6,126,1,26,28,1.1,0,0,2,2
Florida State,2005-10-01,4,,Syracuse,W,5,38,24,14,25,56.0,189,1,31,45,1.5,1,3,1,4
Hawaii,2005-10-01,4,,Boise State,L,5,41,-3,18,33,54.5,207,3,48,223,4.6,0,3,1,4
Houston,2005-10-01,4,@,Tulsa,W,4,30,7,26,49,53.1,283,2,26,77,3.0,0,2,1,3
Idaho,2005-10-01,5,,Utah State,W,3,27,14,14,27,51.9,157,1,34,136,4.0,1,0,3,3
Illinois,2005-10-01,5,@,Iowa,L,1,7,-28,17,23,73.9,175,2,39,301,7.7,3,1,1,2
Indiana,2005-10-01,4,@,Wisconsin,L,3,24,-17,13,24,54.2,274,3,38,103,2.7,1,0,2,2
Iowa,2005-10-01,5,,Illinois,W,5,35,28,32,44,72.7,233,1,33,141,4.3,0,0,1,1
Iowa State,2005-10-01,4,@,Nebraska,L,2,20,-7,36,55,65.5,431,2,25,36,1.4,1,1,0,1
Kansas,2005-10-01,4,@,Texas Tech,L,2,17,-13,34,53,64.2,333,1,26,47,1.8,1,2,1,3
Kansas State,2005-10-01,4,@,Oklahoma,L,3,21,-22,12,22,54.5,139,1,44,232,5.3,4,0,0,0
Kent State,2005-10-01,5,@,Eastern Michigan,L,3,20,-7,23,40,57.5,218,2,41,122,3.0,1,0,1,1
Louisiana,2005-10-01,4,,Central Florida,L,3,21,-3,15,25,60.0,232,3,48,129,2.7,0,1,1,2
Louisiana Tech,2005-10-01,3,,New Mexico State,W,4,34,20,25,43,58.1,261,1,25,92,3.7,1,2,4,6
Louisiana-Monroe,2005-10-01,5,,Arkansas State,W,4,31,4,22,32,68.8,275,1,51,175,3.4,2,1,1,2
Louisville,2005-10-01,4,,Florida Atlantic,W,8,61,51,15,25,60.0,187,1,42,15,0.4,0,1,1,2
LSU,2005-10-01,3,@,Mississippi State,W,5,37,30,11,26,42.3,173,1,28,56,2.0,0,0,1,1
Marshall,2005-10-01,4,,Southern Methodist,W,2,16,3,10,25,40.0,151,1,34,40,1.2,0,0,0,0
Maryland,2005-10-01,5,,Virginia,W,6,45,12,17,35,48.6,270,0,35,136,3.9,2,0,0,0
Memphis,2005-10-01,4,,Texas-El Paso,W,3,27,7,23,53,43.4,431,1,25,74,3.0,1,3,3,6
Miami (FL),2005-10-01,4,,South Florida,W,3,27,20,11,31,35.5,69,1,40,105,2.6,0,1,4,5
Michigan,2005-10-01,5,@,Michigan State,W,4,34,3,20,31,64.5,282,1,37,173,4.7,2,1,2,3
Michigan State,2005-10-01,5,,Michigan,L,4,31,-3,26,36,72.2,256,3,43,232,5.4,1,1,1,2
Middle Tennessee State,2005-10-01,4,@,Vanderbilt,W,2,17,2,26,45,57.8,245,1,33,102,3.1,0,0,1,1
Minnesota,2005-10-01,5,@,Penn State,L,2,14,-30,13,32,40.6,175,0,59,364,6.2,5,0,0,0
Mississippi State,2005-10-01,5,,Louisiana State,L,1,7,-30,23,28,82.1,230,2,37,172,4.6,3,1,0,1
Missouri,2005-10-01,4,,Texas,L,3,20,-31,15,22,68.2,236,2,50,349,7.0,4,1,1,2
Navy,2005-10-01,3,@,Duke,W,4,28,7,16,27,59.3,152,0,58,179,3.1,2,0,1,1
Nebraska,2005-10-01,4,,Iowa State,W,3,27,7,23,41,56.1,317,1,38,57,1.5,1,0,1,1
Nevada,2005-10-01,4,@,San Jose State,W,4,30,7,20,40,50.0,328,2,25,49,2.0,0,0,2,2
New Mexico,2005-10-01,5,@,Texas Christian,L,4,28,-21,16,28,57.1,192,2,34,272,8.0,5,1,0,1
New Mexico State,2005-10-01,5,@,Louisiana Tech,L,2,14,-20,22,39,56.4,249,2,42,177,4.2,2,0,0,0
