School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Arizona,2002-09-14,2,,Utah,W,2,23,6,18,38,47.4,172,2,22,32,1.5,0,1,0,1
Arizona State,2002-09-14,4,@,San Diego State,W,5,39,11,32,61,52.5,516,3,34,58,1.7,0,4,1,5
Arkansas,2002-09-14,2,,South Florida,W,6,42,39,14,36,38.9,102,0,15,48,3.2,0,1,1,2
Arkansas State,2002-09-14,4,@,Illinois,L,1,7,-52,20,24,83.3,310,4,47,290,6.2,3,0,0,0
Army,2002-09-14,2,@,Rutgers,L,0,0,-44,16,23,69.6,230,3,54,169,3.1,2,0,1,1
Auburn,2002-09-14,3,,Vanderbilt,W,4,31,25,13,24,54.2,127,0,42,163,3.9,0,2,2,4
Ball State,2002-09-14,2,,Indiana State,W,3,23,2,12,18,66.7,258,2,31,147,4.7,1,1,1,2
Baylor,2002-09-14,3,@,New Mexico,L,0,0,-23,15,31,48.4,116,1,47,198,4.2,1,2,0,2
Boise State,2002-09-14,3,@,Wyoming,W,5,35,22,22,43,51.2,211,1,31,125,4.0,1,0,2,2
Bowling Green State,2002-09-14,2,,Missouri,W,6,51,23,28,50,56.0,334,2,30,55,1.8,2,0,1,1
Brigham Young,2002-09-14,3,@,Nevada,L,4,28,-3,28,37,75.7,410,4,38,119,3.1,0,2,1,3
Buffalo,2002-09-14,3,,Connecticut,L,0,3,-21,18,30,60.0,242,1,47,187,4.0,2,0,0,0
California,2002-09-14,3,@,Michigan State,W,5,46,24,20,38,52.6,265,3,30,87,2.9,0,3,2,5
Central Michigan,2002-09-14,3,@,Akron,W,3,24,7,23,33,69.7,287,2,30,87,2.9,0,0,1,1
Cincinnati,2002-09-14,2,,West Virginia,L,4,32,-3,16,24,66.7,189,1,55,334,6.1,4,1,0,1
Clemson,2002-09-14,3,,Georgia Tech,W,3,24,5,17,31,54.8,201,1,32,102,3.2,2,1,1,2
Colorado,2002-09-14,3,,Southern California,L,0,3,-37,22,31,71.0,244,1,41,181,4.4,4,1,0,1
Colorado State,2002-09-14,4,,Louisville,W,4,36,3,22,41,53.7,294,1,32,72,2.3,3,1,1,2
Connecticut,2002-09-14,3,@,Buffalo,W,3,24,21,11,31,35.5,123,0,25,45,1.8,0,0,1,1
Duke,2002-09-14,3,@,Northwestern,L,3,21,-5,21,35,60.0,245,0,39,185,4.7,3,0,2,2
East Carolina,2002-09-14,3,,Tulane,W,3,24,4,31,49,63.3,236,0,40,107,2.7,2,0,1,1
Eastern Michigan,2002-09-14,3,,Southeast Missouri State,W,5,35,3,26,36,72.2,309,2,37,166,4.5,2,0,0,0
Florida,2002-09-14,3,,Ohio,W,5,34,28,2,4,50.0,12,0,62,178,2.9,0,0,0,0
Florida State,2002-09-14,3,@,Maryland,W,4,37,27,20,37,54.1,241,0,28,57,2.0,1,2,4,6
Georgia,2002-09-14,2,@,South Carolina,W,1,13,6,16,27,59.3,213,1,42,158,3.8,0,3,1,4
Georgia Tech,2002-09-14,3,@,Clemson,L,3,19,-5,18,31,58.1,176,2,41,195,4.8,1,3,1,4
Houston,2002-09-14,3,,Louisiana,W,4,36,19,23,44,52.3,284,1,25,78,3.1,1,2,1,3
Idaho,2002-09-14,3,@,Oregon,L,3,21,-37,11,25,44.0,238,2,35,165,4.7,5,0,0,0
Illinois,2002-09-14,3,,Arkansas State,W,8,59,52,14,32,43.8,195,1,36,118,3.3,0,0,0,0
Indiana,2002-09-14,3,@,Kentucky,L,2,17,-10,19,32,59.4,183,3,35,144,4.1,0,0,1,1
Iowa,2002-09-14,3,,Iowa State,L,4,31,-5,23,37,62.2,361,1,39,85,2.2,3,0,1,1
Iowa State,2002-09-14,4,@,Iowa,W,4,36,5,12,21,57.1,178,2,42,222,5.3,2,3,0,3
Kansas,2002-09-14,3,,Missouri State,W,6,44,20,12,28,42.9,127,1,41,168,4.1,2,1,1,2
Kansas State,2002-09-14,3,,Eastern Illinois,W,9,63,50,26,42,61.9,187,1,36,137,3.8,1,0,3,3
Kent State,2002-09-14,3,,Cal Poly,W,5,37,3,21,38,55.3,312,1,42,92,2.2,4,0,2,2
Kentucky,2002-09-14,3,,Indiana,W,4,27,10,13,38,34.2,234,1,43,160,3.7,0,1,2,3
Louisiana,2002-09-14,3,@,Houston,L,2,17,-19,11,27,40.7,182,2,43,199,4.6,2,2,0,2
Louisiana Tech,2002-09-14,3,,Tulsa,W,6,53,44,17,33,51.5,175,1,31,50,1.6,0,2,0,2
Louisiana-Monroe,2002-09-14,3,,McNeese State,L,3,19,-5,9,17,52.9,114,1,58,329,5.7,2,2,1,3
Louisville,2002-09-14,3,@,Colorado State,L,5,33,-3,16,31,51.6,264,0,45,205,4.6,3,2,2,4
LSU,2002-09-14,3,,Miami (OH),W,3,33,26,22,34,64.7,195,1,17,29,1.7,0,0,1,1
Maryland,2002-09-14,3,,Florida State,L,1,10,-27,14,27,51.9,266,2,43,169,3.9,2,2,0,2
Memphis,2002-09-14,3,@,Southern Mississippi,L,2,14,-19,17,25,68.0,168,1,56,356,6.4,3,0,1,1
Miami (FL),2002-09-14,3,@,Temple,W,6,44,23,12,18,66.7,101,1,37,121,3.3,2,2,0,2
Miami (OH),2002-09-14,3,@,Louisiana State,L,1,7,-26,15,26,57.7,215,3,45,207,4.6,0,1,0,1
Michigan,2002-09-14,3,@,Notre Dame,L,3,23,-2,8,17,47.1,154,0,50,157,3.1,3,3,1,4
Michigan State,2002-09-14,3,,California,L,3,22,-24,20,35,57.1,246,3,36,135,3.8,1,0,1,1
Minnesota,2002-09-14,3,,Toledo,W,4,31,10,23,31,74.2,195,0,39,233,6.0,3,2,0,2
Mississippi State,2002-09-14,2,,Jacksonville State,W,7,51,38,12,24,50.0,128,2,35,120,3.4,0,1,0,1
Missouri,2002-09-14,3,@,Bowling Green State,L,4,28,-23,18,33,54.5,375,2,50,202,4.0,3,0,1,1
Nebraska,2002-09-14,4,@,Penn State,L,1,7,-33,19,31,61.3,259,0,43,217,5.0,4,0,0,0
Nevada,2002-09-14,2,,Brigham Young,W,4,31,3,19,37,51.4,192,2,30,164,5.5,2,0,1,1
New Mexico,2002-09-14,4,,Baylor,W,2,23,23,12,28,42.9,62,0,29,45,1.6,0,3,0,3
North Carolina,2002-09-14,3,,Texas,L,3,21,-31,14,30,46.7,298,4,41,271,6.6,3,0,0,0
North Carolina State,2002-09-14,4,,Wake Forest,W,4,32,19,13,29,44.8,152,1,44,149,3.4,1,1,1,2
North Texas,2002-09-14,3,@,Alabama,L,1,7,-26,14,19,73.7,198,0,58,336,5.8,4,1,2,3
Northern Illinois,2002-09-14,3,@,Wisconsin,L,2,21,-3,15,23,65.2,207,0,41,68,1.7,3,0,1,1
Northwestern,2002-09-14,3,,Duke,W,3,26,5,13,28,46.4,188,2,47,240,5.1,1,2,2,4
Notre Dame,2002-09-14,3,,Michigan,W,3,25,2,19,42,45.2,230,1,26,91,3.5,1,3,1,4
Ohio,2002-09-14,3,@,Florida,L,0,6,-28,18,31,58.1,202,1,34,163,4.8,4,1,1,2
Ohio State,2002-09-14,3,,Washington State,W,2,25,18,26,45,57.8,263,1,22,17,0.8,0,0,2,2
Oklahoma,2002-09-14,3,,Texas-El Paso,W,9,68,68,10,32,31.3,126,0,41,93,2.3,0,2,3,5
Oklahoma State,2002-09-14,3,,UCLA,L,3,24,-14,13,29,44.8,277,3,44,189,4.3,1,0,1,1
Ole Miss,2002-09-14,3,@,Texas Tech,L,4,28,-14,25,39,64.1,270,2,27,39,1.4,1,1,0,1
Oregon,2002-09-14,3,,Idaho,W,7,58,37,30,45,66.7,280,2,44,124,2.8,1,2,1,3
Oregon State,2002-09-14,3,,Nevada-Las Vegas,W,6,47,30,7,16,43.8,76,0,43,160,3.7,2,0,1,1
Penn State,2002-09-14,2,,Nebraska,W,5,40,33,8,16,50.0,76,0,45,252,5.6,1,0,3,3
Pitt,2002-09-14,3,@,Alabama-Birmingham,W,3,26,6,10,23,43.5,94,0,26,138,5.3,1,1,1,2
Purdue,2002-09-14,3,,Western Michigan,W,4,28,4,23,46,50.0,316,1,29,84,2.9,2,1,2,3
Rutgers,2002-09-14,3,,Army,W,6,44,44,13,30,43.3,125,0,34,116,3.4,0,1,3,4
San Diego State,2002-09-14,3,,Arizona State,L,3,28,-11,14,32,43.8,258,4,30,107,3.6,0,2,0,2
San Jose State,2002-09-14,3,@,Stanford,L,3,26,-37,19,32,59.4,305,3,47,258,5.5,6,1,4,5
SMU,2002-09-14,3,@,Texas Christian,L,1,6,-11,17,29,58.6,265,2,37,94,2.5,0,1,1,2
South Carolina,2002-09-14,3,,Georgia,L,1,7,-6,11,22,50.0,169,0,38,128,3.4,0,2,0,2
South Florida,2002-09-14,3,@,Arkansas,L,0,3,-39,18,25,72.0,240,3,65,307,4.7,3,0,2,2
Southern Mississippi,2002-09-14,3,,Memphis,W,4,33,19,9,19,47.4,153,1,34,130,3.8,1,1,1,2
Stanford,2002-09-14,2,,San Jose State,W,9,63,37,18,34,52.9,177,2,23,34,1.5,0,2,4,6
Syracuse,2002-09-14,3,,Rhode Island,W,9,63,46,9,16,56.3,172,0,55,273,5.0,2,2,1,3
Temple,2002-09-14,3,,Miami (FL),L,3,21,-23,24,39,61.5,365,2,37,112,3.0,4,2,0,2
Texas,2002-09-14,2,@,North Carolina,W,7,52,31,13,29,44.8,170,1,41,173,4.2,2,1,2,3
Texas Christian,2002-09-14,3,,Southern Methodist,W,2,17,11,9,21,42.9,101,0,43,124,2.9,1,1,1,2
Texas Tech,2002-09-14,3,,Mississippi,W,5,42,14,34,57,59.6,374,3,30,76,2.5,1,0,1,1
Toledo,2002-09-14,3,@,Minnesota,L,3,21,-10,10,16,62.5,110,1,43,263,6.1,3,0,1,1
Troy,2002-09-14,3,,Southern Utah,W,5,40,25,5,14,35.7,37,0,47,132,2.8,2,1,0,1
Tulane,2002-09-14,3,@,East Carolina,L,2,20,-4,8,18,44.4,92,0,47,226,4.8,3,0,0,0
Tulsa,2002-09-14,3,@,Louisiana Tech,L,1,9,-44,14,24,58.3,223,3,41,290,7.1,2,1,1,2
UAB,2002-09-14,3,,Pittsburgh,L,2,20,-6,13,25,52.0,235,2,53,189,3.6,1,0,1,1
UCLA,2002-09-14,2,@,Oklahoma State,W,5,38,14,22,43,51.2,350,1,34,94,2.8,2,1,4,5
UNLV,2002-09-14,3,@,Oregon State,L,2,17,-30,23,30,76.7,396,5,42,65,1.5,1,0,0,0
USC,2002-09-14,2,@,Colorado,W,6,40,37,2,13,15.4,24,0,35,37,1.1,0,1,1,2
Utah,2002-09-14,3,@,Arizona,L,2,17,-6,24,35,68.6,416,2,44,43,1.0,0,2,1,3
Utah State,2002-09-14,3,,Idaho State,W,5,38,5,20,50,40.0,268,1,33,154,4.7,3,1,4,5
UTEP,2002-09-14,3,@,Oklahoma,L,0,0,-68,19,32,59.4,334,3,39,215,5.5,4,0,0,0
Vanderbilt,2002-09-14,3,@,Auburn,L,0,6,-25,14,20,70.0,154,0,37,224,6.1,2,1,0,1
Wake Forest,2002-09-14,3,@,North Carolina State,L,2,13,-19,17,27,63.0,223,1,37,98,2.6,2,2,0,2
Washington State,2002-09-14,3,@,Ohio State,L,1,7,-18,4,10,40.0,71,0,54,292,5.4,2,0,0,0
West Virginia,2002-09-14,3,@,Cincinnati,W,5,35,3,20,32,62.5,275,2,37,137,3.7,2,2,0,2
Western Michigan,2002-09-14,3,@,Purdue,L,3,24,-4,16,30,53.3,216,2,41,141,3.4,2,2,0,2
Wisconsin,2002-09-14,4,,Northern Illinois,W,3,24,3,18,33,54.5,273,0,48,182,3.8,2,2,2,4
Wyoming,2002-09-14,3,,Boise State,L,2,13,-22,20,29,69.0,204,0,46,227,4.9,4,2,0,2
Auburn,2002-09-19,4,@,Mississippi State,W,6,42,28,20,34,58.8,232,0,31,91,2.9,2,4,2,6
Mississippi State,2002-09-19,3,,Auburn,L,2,14,-28,10,21,47.6,183,3,48,207,4.3,3,0,0,0
Marshall,2002-09-20,3,,Central Florida,W,3,26,5,17,34,50.0,260,2,31,138,4.5,1,1,2,3
UCF,2002-09-20,3,@,Marshall,L,3,21,-5,28,49,57.1,340,2,42,171,4.1,1,0,2,2
Air Force,2002-09-21,3,@,California,W,3,23,2,13,38,34.2,216,1,31,119,3.8,0,0,1,1
Akron,2002-09-21,4,@,Virginia,L,4,29,-19,19,27,70.4,202,5,30,212,7.1,0,0,0,0
Alabama,2002-09-21,4,,Southern Mississippi,W,2,20,13,8,27,29.6,110,0,26,35,1.3,0,4,1,5
Arizona,2002-09-21,3,@,Wisconsin,L,1,10,-21,15,22,68.2,165,1,47,260,5.5,3,0,0,0
Arkansas State,2002-09-21,5,@,Louisiana-Monroe,W,4,33,12,19,39,48.7,235,3,30,59,2.0,0,1,2,3
Army,2002-09-21,3,,Louisville,L,2,14,-31,18,33,54.5,275,1,43,171,4.0,3,1,0,1
Ball State,2002-09-21,3,@,Clemson,L,1,7,-23,21,29,72.4,209,1,39,203,5.2,3,1,1,2
Baylor,2002-09-21,4,,Tulsa,W,5,37,12,24,42,57.1,251,2,25,70,2.8,0,1,1,2
Boston College,2002-09-21,3,@,Miami (FL),L,0,6,-32,14,27,51.9,211,2,31,182,5.9,2,0,0,0
Bowling Green State,2002-09-21,3,@,Kansas,W,5,39,23,18,41,43.9,188,1,34,89,2.6,1,3,0,3
Brigham Young,2002-09-21,4,@,Georgia Tech,L,2,19,-9,11,26,42.3,117,0,50,210,4.2,4,0,3,3
Buffalo,2002-09-21,4,@,Minnesota,L,2,17,-24,16,26,61.5,189,3,54,299,5.5,2,0,0,0
California,2002-09-21,4,,Air Force,L,1,21,-2,3,8,37.5,22,0,56,295,5.3,3,2,0,2
Central Michigan,2002-09-21,4,@,Indiana,L,4,29,-10,15,24,62.5,316,1,51,215,4.2,4,1,1,2
Cincinnati,2002-09-21,3,,Ohio State,L,2,19,-4,14,29,48.3,129,2,38,163,4.3,1,1,2,3
Clemson,2002-09-21,4,,Ball State,W,4,30,23,16,23,69.6,138,1,38,82,2.2,0,2,2,4
Colorado,2002-09-21,4,@,UCLA,W,3,31,14,22,36,61.1,222,2,28,62,2.2,0,0,1,1
Connecticut,2002-09-21,4,,Ohio,W,4,37,18,11,20,55.0,95,0,49,218,4.4,2,0,2,2
Duke,2002-09-21,4,@,Florida State,L,2,17,-31,29,44,65.9,404,4,32,113,3.5,1,1,0,1
Eastern Michigan,2002-09-21,4,@,Maryland,L,0,3,-42,17,23,73.9,329,3,46,238,5.2,3,2,0,2
Florida,2002-09-21,4,@,Tennessee,W,4,30,17,30,44,68.2,285,1,33,99,3.0,1,3,0,3
Florida State,2002-09-21,4,,Duke,W,6,48,31,16,32,50.0,239,2,35,147,4.2,0,1,1,2
Fresno State,2002-09-21,4,@,Oregon State,L,1,19,-40,11,24,45.8,224,3,52,286,5.5,3,3,1,4
Georgia,2002-09-21,3,,Northwestern State,W,6,45,38,21,34,61.8,211,1,39,55,1.4,0,1,2,3
Georgia Tech,2002-09-21,4,,Brigham Young,W,4,28,9,28,57,49.1,274,1,27,79,2.9,1,1,3,4
Hawaii,2002-09-21,3,@,Texas-El Paso,W,4,31,25,12,37,32.4,151,0,50,114,2.3,0,0,4,4
Houston,2002-09-21,4,@,Texas,L,1,11,-30,22,33,66.7,244,2,52,233,4.5,2,2,1,3
Idaho,2002-09-21,4,,San Diego State,W,6,48,10,29,49,59.2,506,5,22,79,3.6,0,1,0,1
Illinois,2002-09-21,4,,San Jose State,L,5,35,-3,27,45,60.0,408,1,44,109,2.5,4,0,0,0
Indiana,2002-09-21,4,,Central Michigan,W,5,39,10,18,36,50.0,198,2,48,263,5.5,2,1,0,1
Iowa,2002-09-21,4,,Utah State,W,6,48,41,24,41,58.5,223,0,20,21,1.1,1,1,0,1
Iowa State,2002-09-21,5,,Troy,W,6,42,30,17,36,47.2,195,0,38,118,3.1,1,0,0,0
Kansas,2002-09-21,4,,Bowling Green State,L,2,16,-23,8,21,38.1,153,1,47,350,7.4,3,1,1,2
Kansas State,2002-09-21,4,,Southern California,W,3,27,7,18,46,39.1,186,1,30,90,3.0,1,1,0,1
Kent State,2002-09-21,4,@,Miami (OH),L,2,20,-7,18,31,58.1,198,1,49,176,3.6,2,1,2,3
Kentucky,2002-09-21,4,,Middle Tennessee State,W,6,44,22,10,19,52.6,202,1,39,220,5.6,2,2,0,2
Louisiana,2002-09-21,4,,Alabama-Birmingham,W,4,34,34,6,20,30.0,94,0,28,122,4.4,0,2,2,4
Louisiana Tech,2002-09-21,4,@,Penn State,L,2,17,-32,15,22,68.2,169,1,44,298,6.8,5,1,0,1
Louisiana-Monroe,2002-09-21,4,,Arkansas State,L,3,21,-12,14,23,60.9,226,1,49,231,4.7,3,3,0,3
Louisville,2002-09-21,4,@,Army,W,6,45,31,11,28,39.3,114,1,30,26,0.9,0,0,0,0
Maryland,2002-09-21,4,,Eastern Michigan,W,6,45,42,16,32,50.0,173,0,31,105,3.4,0,0,2,2
Memphis,2002-09-21,4,,Tulane,W,5,38,28,22,34,64.7,190,1,40,106,2.7,0,2,1,3
Miami (FL),2002-09-21,4,,Boston College,W,5,38,32,14,24,58.3,138,0,48,147,3.1,0,2,1,3
Miami (OH),2002-09-21,4,,Kent State,W,3,27,7,19,32,59.4,189,0,29,152,5.2,2,0,1,1
Michigan,2002-09-21,4,,Utah,W,1,10,3,23,39,59.0,208,1,20,13,0.7,0,0,2,2
Michigan State,2002-09-21,4,,Notre Dame,L,2,17,-4,9,24,37.5,198,2,39,127,3.3,1,0,1,1
Middle Tennessee State,2002-09-21,3,@,Kentucky,L,3,22,-22,22,31,71.0,305,3,39,205,5.3,3,0,1,1
Minnesota,2002-09-21,4,,Buffalo,W,5,41,24,20,35,57.1,190,1,28,49,1.8,1,0,0,0
Navy,2002-09-21,3,,Northwestern,L,5,40,-9,20,26,76.9,260,1,51,285,5.6,6,0,0,0
Nevada,2002-09-21,3,,Rice,W,4,31,10,6,14,42.9,118,2,40,248,6.2,1,1,1,2
New Mexico,2002-09-21,5,@,New Mexico State,L,2,13,-11,5,11,45.5,54,0,49,262,5.3,2,0,0,0
New Mexico State,2002-09-21,3,,New Mexico,W,2,24,11,19,33,57.6,223,0,31,108,3.5,2,0,1,1
North Carolina State,2002-09-21,5,@,Texas Tech,W,7,51,3,28,51,54.9,292,3,39,207,5.3,3,3,0,3
North Texas,2002-09-21,4,@,Texas Christian,L,1,10,-6,11,22,50.0,76,1,39,102,2.6,0,1,1,2
Northern Illinois,2002-09-21,4,,Western Illinois,L,3,26,-3,19,35,54.3,382,1,45,35,0.8,2,0,1,1
Northwestern,2002-09-21,4,@,Navy,W,7,49,9,15,25,60.0,300,1,65,378,5.8,4,4,1,5
Notre Dame,2002-09-21,4,@,Michigan State,W,3,21,4,19,34,55.9,281,2,34,53,1.6,0,0,2,2
Ohio,2002-09-21,4,@,Connecticut,L,2,19,-18,15,30,50.0,224,1,40,126,3.2,3,0,1,1
Ohio State,2002-09-21,4,@,Cincinnati,W,3,23,4,26,52,50.0,324,1,23,91,4.0,1,1,2,3
Oklahoma State,2002-09-21,4,,Southern Methodist,W,7,52,36,17,28,60.7,146,0,38,152,4.0,2,1,1,2
Ole Miss,2002-09-21,4,,Vanderbilt,W,5,45,7,11,21,52.4,207,2,49,257,5.2,3,3,0,3
Oregon,2002-09-21,4,,Portland State,W,5,41,41,15,29,51.7,130,0,39,103,2.6,0,1,2,3
Oregon State,2002-09-21,4,,Fresno State,W,8,59,40,25,53,47.2,307,1,30,64,2.1,0,1,3,4
Penn State,2002-09-21,3,,Louisiana Tech,W,7,49,32,39,62,62.9,414,2,23,41,1.8,0,1,3,4
Pitt,2002-09-21,4,,Rutgers,W,3,23,20,19,47,40.4,167,0,28,-3,-0.1,0,3,2,5
Purdue,2002-09-21,4,,Wake Forest,L,3,21,-3,9,12,75.0,120,0,69,248,3.6,3,1,0,1
Rice,2002-09-21,3,@,Nevada,L,3,21,-10,30,36,83.3,408,4,45,126,2.8,0,1,0,1
Rutgers,2002-09-21,4,@,Pittsburgh,L,0,3,-20,13,26,50.0,261,1,44,110,2.5,1,2,0,2
San Diego State,2002-09-21,4,@,Idaho,L,5,38,-10,29,46,63.0,382,6,44,149,3.4,0,1,0,1
San Jose State,2002-09-21,4,@,Illinois,W,5,38,3,28,38,73.7,426,4,29,176,6.1,1,1,2,3
SMU,2002-09-21,4,@,Oklahoma State,L,2,16,-36,21,34,61.8,288,4,41,183,4.5,3,0,0,0
South Carolina,2002-09-21,4,,Temple,W,6,42,21,15,34,44.1,145,2,47,196,4.2,1,0,2,2
Southern Mississippi,2002-09-21,4,@,Alabama,L,1,7,-13,5,17,29.4,21,0,64,351,5.5,2,1,2,3
Temple,2002-09-21,4,@,South Carolina,L,3,21,-21,19,24,79.2,199,2,28,99,3.5,3,0,1,1
Tennessee,2002-09-21,3,,Florida,L,2,13,-17,20,35,57.1,324,3,34,94,2.8,1,1,2,3
Texas,2002-09-21,3,,Houston,W,5,41,30,14,27,51.9,121,0,23,31,1.3,1,0,2,2
Texas A&M,2002-09-21,3,,Virginia Tech,L,0,3,-10,10,11,90.9,119,0,48,129,2.7,1,1,0,1
Texas Christian,2002-09-21,4,,North Texas,W,1,16,6,12,34,35.3,185,1,33,34,1.0,0,1,0,1
Texas Tech,2002-09-21,4,,North Carolina State,L,6,48,-3,20,32,62.5,301,0,44,179,4.1,6,1,1,2
Toledo,2002-09-21,4,,Nevada-Las Vegas,W,5,38,17,19,38,50.0,270,1,43,202,4.7,2,1,1,2
Troy,2002-09-21,4,@,Iowa State,L,1,12,-30,17,25,68.0,295,3,35,68,1.9,1,0,0,0
Tulane,2002-09-21,4,@,Memphis,L,1,10,-28,11,25,44.0,153,1,47,242,5.1,4,0,2,2
Tulsa,2002-09-21,4,@,Baylor,L,3,25,-12,18,30,60.0,235,1,45,215,4.8,4,2,3,5
UAB,2002-09-21,4,@,Louisiana,L,0,0,-34,16,23,69.6,242,1,53,123,2.3,2,0,0,0
UCLA,2002-09-21,3,,Colorado,L,2,17,-14,12,23,52.2,146,0,51,325,6.4,3,0,0,0
UNLV,2002-09-21,4,@,Toledo,L,3,21,-17,12,22,54.5,122,0,36,135,3.8,4,0,0,0
USC,2002-09-21,3,@,Kansas State,L,3,20,-7,13,22,59.1,159,1,48,188,3.9,2,5,0,5
Utah,2002-09-21,4,@,Michigan,L,1,7,-3,19,36,52.8,186,1,48,175,3.6,0,1,0,1
Utah State,2002-09-21,4,@,Iowa,L,1,7,-41,17,33,51.5,218,1,49,300,6.1,3,0,0,0
UTEP,2002-09-21,4,,Hawaii,L,0,6,-25,15,38,39.5,244,3,25,125,5.0,1,1,1,2
Vanderbilt,2002-09-21,4,@,Mississippi,L,5,38,-7,24,41,58.5,386,2,31,107,3.5,3,0,0,0
Virginia,2002-09-21,4,,Akron,W,7,48,19,28,50,56.0,341,1,48,154,3.2,3,0,3,3
Virginia Tech,2002-09-21,4,@,Texas A&M,W,1,13,10,14,35,40.0,118,0,28,38,1.4,0,1,2,3
Wake Forest,2002-09-21,4,@,Purdue,W,3,24,3,24,43,55.8,331,3,28,146,5.2,0,4,1,5
Washington,2002-09-21,3,,Wyoming,W,5,38,31,20,31,64.5,169,0,31,86,2.8,1,0,1,1
Washington State,2002-09-21,4,,Montana State,W,6,45,17,26,47,55.3,290,3,19,62,3.3,1,1,1,2
Wisconsin,2002-09-21,5,,Arizona,W,4,31,21,14,32,43.8,138,0,30,154,5.1,1,0,2,2
Wyoming,2002-09-21,4,@,Washington,L,1,7,-31,37,48,77.1,436,2,37,113,3.1,3,4,0,4
Florida State,2002-09-26,5,@,Louisville,L,2,20,-6,15,27,55.6,182,2,39,121,3.1,1,0,1,1
Louisville,2002-09-26,5,,Florida State,W,3,26,6,15,34,44.1,206,2,32,129,4.0,0,0,1,1
New Mexico,2002-09-27,6,,Texas Tech,L,0,0,-49,47,68,69.1,469,6,34,121,3.6,1,0,1,1
Texas Tech,2002-09-27,5,@,New Mexico,W,7,49,49,12,33,36.4,114,0,30,85,2.8,0,1,1,2
Air Force,2002-09-28,4,@,Utah,W,4,30,4,11,20,55.0,109,0,46,181,3.9,3,4,2,6
Akron,2002-09-28,5,,Miami (OH),L,4,31,-17,16,22,72.7,240,2,40,131,3.3,3,0,0,0
Alabama,2002-09-28,5,@,Arkansas,W,3,30,18,8,29,27.6,127,0,32,172,5.4,1,0,2,2
Arizona,2002-09-28,4,,North Texas,W,2,14,5,12,18,66.7,149,0,60,282,4.7,0,2,1,3
Arizona State,2002-09-28,5,,Stanford,W,8,65,41,16,36,44.4,179,2,40,239,6.0,1,3,4,7
Arkansas,2002-09-28,3,,Alabama,L,1,12,-18,12,24,50.0,285,2,48,267,5.6,1,1,0,1
Arkansas State,2002-09-28,6,,Tennessee-Martin,W,4,30,20,8,15,53.3,134,0,42,77,1.8,1,0,0,0
Army,2002-09-28,4,,Southern Mississippi,L,0,6,-21,14,24,58.3,138,1,40,165,4.1,2,2,1,3
Auburn,2002-09-28,5,,Syracuse,W,5,37,3,15,30,50.0,163,1,44,158,3.6,2,0,3,3
Ball State,2002-09-28,4,@,Connecticut,W,3,24,3,24,38,63.2,243,1,34,155,4.6,2,1,2,3
Boise State,2002-09-28,4,,Utah State,W,9,63,25,24,40,60.0,355,3,35,65,1.9,1,2,2,4
Boston College,2002-09-28,4,,Central Michigan,W,5,43,43,12,27,44.4,88,0,42,154,3.7,0,2,1,3
Buffalo,2002-09-28,5,@,Ohio,L,4,32,-2,6,9,66.7,99,0,73,406,5.6,4,3,0,3
California,2002-09-28,5,,Washington State,L,5,38,-10,29,45,64.4,474,4,27,104,3.9,1,2,0,2
Central Michigan,2002-09-28,5,@,Boston College,L,0,0,-43,29,39,74.4,330,3,34,195,5.7,2,0,0,0
Cincinnati,2002-09-28,4,@,Temple,W,5,35,13,16,33,48.5,213,1,32,111,3.5,2,1,0,1
Colorado State,2002-09-28,5,@,Nevada,W,4,32,4,26,44,59.1,341,3,27,111,4.1,1,0,2,2
Connecticut,2002-09-28,5,,Ball State,L,3,21,-3,15,26,57.7,156,2,41,135,3.3,1,0,2,2
Duke,2002-09-28,5,@,Navy,W,6,43,26,9,23,39.1,109,0,51,240,4.7,2,3,1,4
East Carolina,2002-09-28,4,@,West Virginia,L,2,17,-20,6,14,42.9,33,0,62,536,8.6,4,1,0,1
Eastern Michigan,2002-09-28,5,,Southern Illinois,W,7,48,3,6,10,60.0,62,0,68,481,7.1,6,0,0,0
Florida,2002-09-28,5,,Kentucky,W,6,41,7,20,32,62.5,180,2,29,88,3.0,1,1,1,2
Fresno State,2002-09-28,5,@,Rice,W,4,31,3,11,16,68.8,96,0,71,329,4.6,4,1,1,2
Georgia,2002-09-28,4,,New Mexico State,W,6,41,31,18,36,50.0,194,0,48,81,1.7,1,1,1,2
Georgia Tech,2002-09-28,5,@,North Carolina,W,3,21,8,14,25,56.0,231,1,27,68,2.5,0,1,0,1
Hawaii,2002-09-28,4,,Southern Methodist,W,6,42,32,6,21,28.6,46,0,51,192,3.8,1,1,2,3
Idaho,2002-09-28,5,@,Washington,L,3,27,-14,32,45,71.1,438,3,45,129,2.9,1,1,0,1
Illinois,2002-09-28,5,,Michigan,L,3,28,-17,23,39,59.0,272,4,40,143,3.6,2,1,0,1
Indiana,2002-09-28,5,@,Ohio State,L,2,17,-28,18,23,78.3,217,2,39,244,6.3,4,0,0,0
Iowa,2002-09-28,5,@,Penn State,W,5,42,7,23,44,52.3,399,4,27,54,2.0,1,1,2,3
