School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Tulane,2015-09-12,2,@,Georgia Tech,L,1,10,-55,8,10,80.0,132,3,56,439,7.8,6,1,0,1
Tulsa,2015-09-12,2,@,New Mexico,W,4,40,19,11,21,52.4,166,1,47,224,4.8,2,1,1,2
UCF,2015-09-12,2,@,Stanford,L,1,7,-24,18,30,60.0,361,3,41,130,3.2,1,0,0,0
UCLA,2015-09-12,2,@,Nevada-Las Vegas,W,4,37,34,6,23,26.1,56,0,43,181,4.2,0,1,1,2
UNLV,2015-09-12,2,,UCLA,L,0,3,-34,24,51,47.1,253,1,47,273,5.8,2,0,3,3
USC,2015-09-12,2,,Idaho,W,8,59,50,28,45,62.2,240,1,32,71,2.2,0,0,0,0
UTEP,2015-09-12,2,@,Texas Tech,L,2,20,-49,23,42,54.8,445,4,30,229,7.6,5,0,0,0
UTSA,2015-09-12,2,,Kansas State,L,0,3,-27,12,23,52.2,243,0,44,175,4.0,3,0,0,0
Vanderbilt,2015-09-12,2,,Georgia,L,1,14,-17,13,25,52.0,141,0,41,282,6.9,2,0,0,0
Virginia,2015-09-12,2,,Notre Dame,L,4,27,-7,15,30,50.0,207,3,34,253,7.4,1,0,0,0
Virginia Tech,2015-09-12,2,,Furman,W,6,42,39,9,26,34.6,118,0,41,136,3.3,0,1,2,3
Wake Forest,2015-09-12,2,@,Syracuse,L,2,17,-13,8,14,57.1,221,2,37,149,4.0,0,0,0,0
Washington,2015-09-12,2,,Sacramento State,W,7,49,49,20,38,52.6,201,0,26,11,0.4,0,0,1,1
Washington State,2015-09-12,2,@,Rutgers,W,4,37,3,23,29,79.3,204,1,37,198,5.4,1,2,1,3
West Virginia,2015-09-12,2,,Liberty,W,5,41,24,21,33,63.6,280,0,28,92,3.3,0,0,0,0
Western Michigan,2015-09-12,2,@,Georgia Southern,L,2,17,-26,1,4,25.0,7,0,52,413,7.9,5,0,0,0
Wisconsin,2015-09-12,2,,Miami (OH),W,7,58,58,13,34,38.2,160,0,24,-3,-0.1,0,1,3,4
Wyoming,2015-09-12,2,,Eastern Michigan,L,4,29,-19,18,25,72.0,330,3,37,176,4.8,3,0,0,0
Clemson,2015-09-17,3,@,Louisville,W,2,20,3,20,35,57.1,253,0,28,19,0.7,1,0,2,2
Louisville,2015-09-17,3,,Clemson,L,2,17,-3,21,30,70.0,199,2,40,202,5.1,0,0,2,2
Arizona State,2015-09-18,3,,New Mexico,W,4,34,24,12,29,41.4,111,0,47,184,3.9,1,0,1,1
Boise State,2015-09-18,3,,Idaho State,W,7,52,52,30,59,50.8,262,0,22,36,1.6,0,0,1,1
Boston College,2015-09-18,3,,Florida State,L,0,0,-14,15,24,62.5,119,1,33,98,3.0,0,0,0,0
Florida State,2015-09-18,3,@,Boston College,W,2,14,14,5,15,33.3,56,0,43,139,3.2,0,1,1,2
New Mexico,2015-09-18,3,@,Arizona State,L,1,10,-24,22,37,59.5,317,3,30,132,4.4,1,1,0,1
Air Force,2015-09-19,3,@,Michigan State,L,3,21,-14,15,23,65.2,247,4,42,77,1.8,0,0,0,0
Akron,2015-09-19,3,,Savannah State,W,7,52,43,13,34,38.2,128,0,34,74,2.2,0,1,1,2
Alabama,2015-09-19,3,,Mississippi,L,5,37,-6,18,33,54.5,341,3,32,92,2.9,2,0,0,0
Arizona,2015-09-19,3,,Northern Arizona,W,11,77,64,16,26,61.5,271,0,43,75,1.7,0,0,3,3
Arkansas,2015-09-19,3,,Texas Tech,L,3,24,-11,27,31,87.1,315,2,27,171,6.3,3,0,2,2
Arkansas State,2015-09-19,3,,Missouri State,W,10,70,63,16,32,50.0,162,0,37,179,4.8,0,0,3,3
Army,2015-09-19,3,,Wake Forest,L,2,14,-3,18,33,54.5,175,0,35,171,4.9,2,0,3,3
Auburn,2015-09-19,3,@,Louisiana State,L,3,21,-24,12,17,70.6,74,1,48,411,8.6,5,0,0,0
Ball State,2015-09-19,3,@,Eastern Michigan,W,4,28,11,19,39,48.7,196,0,22,123,5.6,2,0,2,2
Bowling Green State,2015-09-19,3,,Memphis,L,6,41,-3,29,40,72.5,386,3,50,155,3.1,2,0,0,0
Brigham Young,2015-09-19,3,@,UCLA,L,2,23,-1,11,23,47.8,106,1,38,296,7.8,2,0,3,3
Buffalo,2015-09-19,3,@,Florida Atlantic,W,4,33,18,26,56,46.4,385,2,34,105,3.1,0,3,2,5
California,2015-09-19,3,@,Texas,W,6,45,1,20,31,64.5,364,0,52,286,5.5,6,1,1,2
Central Michigan,2015-09-19,3,@,Syracuse,L,3,27,-3,11,17,64.7,161,2,30,165,5.5,2,0,1,1
Charlotte,2015-09-19,3,@,Middle Tennessee State,L,2,14,-59,24,29,82.8,379,5,49,316,6.4,4,2,0,2
Cincinnati,2015-09-19,3,@,Miami (OH),W,4,37,4,14,34,41.2,228,4,41,220,5.4,0,0,1,1
Colorado,2015-09-19,3,N,Colorado State,W,3,27,3,25,39,64.1,282,1,49,218,4.4,2,0,2,2
Colorado State,2015-09-19,3,N,Colorado,L,3,24,-3,15,29,51.7,220,2,32,125,3.9,0,0,0,0
Connecticut,2015-09-19,3,@,Missouri,L,1,6,-3,20,31,64.5,185,0,34,85,2.5,1,1,1,2
Duke,2015-09-19,3,,Northwestern,L,1,10,-9,9,23,39.1,70,0,54,201,3.7,1,0,2,2
East Carolina,2015-09-19,3,@,Navy,L,3,21,-24,4,7,57.1,41,0,75,415,5.5,6,0,0,0
Eastern Michigan,2015-09-19,3,,Ball State,L,2,17,-11,24,33,72.7,194,1,52,278,5.3,3,1,0,1
Florida,2015-09-19,3,@,Kentucky,W,2,14,5,8,24,33.3,126,0,41,115,2.8,0,0,2,2
Florida Atlantic,2015-09-19,3,,Buffalo,L,2,15,-18,10,20,50.0,105,0,45,185,4.1,1,0,1,1
Florida International,2015-09-19,3,,North Carolina Central,W,5,39,25,18,36,50.0,171,0,23,38,1.7,0,0,3,3
Fresno State,2015-09-19,3,,Utah,L,3,24,-21,19,26,73.1,159,1,48,221,4.6,2,2,1,3
Georgia,2015-09-19,3,,South Carolina,W,7,52,32,10,22,45.5,84,0,39,174,4.5,2,0,1,1
Georgia Southern,2015-09-19,3,,Citadel,W,6,48,35,2,8,25.0,42,0,54,318,5.9,0,3,2,5
Georgia State,2015-09-19,3,@,Oregon,L,4,28,-33,23,31,74.2,228,2,53,311,5.9,3,1,0,1
Georgia Tech,2015-09-19,3,@,Notre Dame,L,3,22,-8,21,30,70.0,242,1,32,215,6.7,3,1,1,2
Hawaii,2015-09-19,3,,California-Davis,W,6,47,20,19,27,70.4,240,0,46,169,3.7,0,1,0,1
Idaho,2015-09-19,3,,Wofford,W,5,41,3,4,6,66.7,72,0,44,326,7.4,0,2,0,2
Illinois,2015-09-19,3,@,North Carolina,L,2,14,-34,19,26,73.1,217,3,37,254,6.9,2,0,1,1
Indiana,2015-09-19,3,,Western Kentucky,W,5,38,3,35,46,76.1,484,3,26,84,3.2,2,0,2,2
Iowa,2015-09-19,3,,Pittsburgh,W,3,27,3,21,31,67.7,227,2,27,55,2.0,0,0,2,2
Iowa State,2015-09-19,3,@,Toledo,L,2,23,-7,11,28,39.3,138,1,34,171,5.0,1,0,1,1
Kansas State,2015-09-19,3,,Louisiana Tech,W,4,39,6,30,51,58.8,314,1,38,137,3.6,2,2,0,2
Kent State,2015-09-19,3,@,Minnesota,L,1,7,-3,17,27,63.0,184,1,44,104,2.4,0,1,2,3
Kentucky,2015-09-19,3,,Florida,L,0,9,-5,13,22,59.1,125,0,37,120,3.2,2,0,1,1
Louisiana Tech,2015-09-19,3,@,Kansas State,L,3,33,-6,15,26,57.7,195,3,45,160,3.6,1,1,0,1
LSU,2015-09-19,3,,Auburn,W,6,45,24,11,19,57.9,100,2,37,160,4.3,1,1,1,2
Marshall,2015-09-19,3,,Norfolk State,W,6,45,38,7,24,29.2,95,0,35,96,2.7,0,0,1,1
Maryland,2015-09-19,3,,South Florida,W,5,35,18,10,22,45.5,60,1,50,240,4.8,1,0,2,2
Massachusetts,2015-09-19,2,,Temple,L,3,23,-2,28,49,57.1,391,1,37,67,1.8,1,1,2,3
Memphis,2015-09-19,3,@,Bowling Green State,W,5,44,3,28,45,62.2,443,4,29,136,4.7,2,0,0,0
Miami (FL),2015-09-19,3,,Nebraska,W,3,36,3,21,45,46.7,309,4,32,153,4.8,0,0,3,3
Miami (OH),2015-09-19,3,,Cincinnati,L,4,33,-4,22,40,55.0,263,1,54,282,5.2,3,2,2,4
Michigan,2015-09-19,3,,Nevada-Las Vegas,W,4,28,21,14,26,53.8,143,1,36,92,2.6,0,0,2,2
Michigan State,2015-09-19,3,,Air Force,W,5,35,14,6,9,66.7,149,1,51,279,5.5,2,2,1,3
Middle Tennessee State,2015-09-19,3,,Charlotte,W,10,73,59,13,33,39.4,102,0,38,117,3.1,1,3,4,7
Minnesota,2015-09-19,3,,Kent State,W,1,10,3,10,28,35.7,63,0,31,79,2.5,0,0,0,0
Mississippi State,2015-09-19,3,,Northwestern State,W,9,62,49,9,16,56.3,111,0,50,146,2.9,0,0,0,0
Missouri,2015-09-19,3,,Connecticut,W,1,9,3,17,28,60.7,156,0,33,77,2.3,1,1,1,2
Navy,2015-09-19,2,,East Carolina,W,6,45,24,36,49,73.5,325,3,21,80,3.8,0,1,1,2
Nebraska,2015-09-19,3,@,Miami (FL),L,4,33,-3,25,42,59.5,379,2,33,132,4.0,1,0,1,1
Nevada,2015-09-19,3,@,Texas A&M,L,3,27,-17,20,36,55.6,302,4,40,233,5.8,1,1,1,2
New Mexico State,2015-09-19,3,,Texas-El Paso,L,6,47,-3,25,34,73.5,273,3,44,269,6.1,3,1,1,2
North Carolina,2015-09-19,3,,Illinois,W,6,48,34,19,38,50.0,172,0,45,227,5.0,2,0,1,1
North Carolina State,2015-09-19,3,@,Old Dominion,W,5,38,24,11,23,47.8,151,2,21,-3,-0.1,0,0,0,0
North Texas,2015-09-19,2,,Rice,L,3,24,-14,29,39,74.4,373,3,51,189,3.7,2,0,0,0
Northern Illinois,2015-09-19,3,@,Ohio State,L,1,13,-7,16,29,55.2,136,1,37,162,4.4,0,2,3,5
Northwestern,2015-09-19,3,@,Duke,W,2,19,9,24,39,61.5,150,0,35,177,5.1,1,2,1,3
Notre Dame,2015-09-19,3,,Georgia Tech,W,4,30,8,8,24,33.3,121,2,47,216,4.6,1,1,0,1
Ohio,2015-09-19,3,,Southeastern Louisiana,W,5,35,21,21,32,65.6,174,0,40,148,3.7,0,2,0,2
Ohio State,2015-09-19,3,,Northern Illinois,W,2,20,7,14,31,45.2,80,0,43,110,2.6,1,0,2,2
Oklahoma,2015-09-19,3,,Tulsa,W,7,52,14,34,51,66.7,427,4,40,176,4.4,1,0,0,0
Oklahoma State,2015-09-19,3,,Texas-San Antonio,W,8,69,55,16,30,53.3,170,1,51,176,3.5,1,5,2,7
Old Dominion,2015-09-19,3,,North Carolina State,L,2,14,-24,18,27,66.7,179,1,52,256,4.9,4,0,0,0
Ole Miss,2015-09-19,3,@,Alabama,W,5,43,6,32,59,54.2,288,3,42,215,5.1,2,2,3,5
Oregon,2015-09-19,3,,Georgia State,W,7,61,33,25,40,62.5,318,3,36,113,3.1,1,2,2,4
Oregon State,2015-09-19,3,,San Jose State,W,4,35,14,20,33,60.6,149,1,36,104,2.9,2,0,2,2
Penn State,2015-09-19,3,,Rutgers,W,4,28,25,27,42,64.3,251,0,32,43,1.3,0,1,2,3
Pitt,2015-09-19,3,@,Iowa,L,3,24,-3,27,40,67.5,258,0,29,105,3.6,3,0,1,1
Purdue,2015-09-19,3,,Virginia Tech,L,3,24,-27,16,26,61.5,233,2,56,238,4.3,2,1,0,1
Rice,2015-09-19,3,@,North Texas,W,5,38,14,19,35,54.3,303,2,27,175,6.5,1,2,1,3
Rutgers,2015-09-19,3,@,Penn State,L,0,3,-25,10,19,52.6,141,0,41,330,8.0,4,0,1,1
San Diego State,2015-09-19,3,,South Alabama,L,3,27,-7,18,36,50.0,270,2,47,241,5.1,2,0,0,0
San Jose State,2015-09-19,3,@,Oregon State,L,3,21,-14,13,25,52.0,135,1,46,303,6.6,3,1,1,2
SMU,2015-09-19,3,@,Texas Christian,L,4,37,-19,21,30,70.0,454,5,41,266,6.5,3,0,1,1
South Alabama,2015-09-19,3,@,San Diego State,W,4,34,7,13,27,48.1,165,2,38,140,3.7,1,1,0,1
South Carolina,2015-09-19,3,@,Georgia,L,2,20,-32,24,25,96.0,330,3,38,246,6.5,4,1,0,1
South Florida,2015-09-19,3,@,Maryland,L,2,17,-18,21,34,61.8,297,4,34,114,3.4,1,0,3,3
Southern Mississippi,2015-09-19,3,@,Texas State,W,8,56,6,31,46,67.4,310,3,37,281,7.6,1,0,0,0
Stanford,2015-09-19,3,@,Southern California,W,5,41,10,25,32,78.1,272,3,28,155,5.5,1,0,0,0
Syracuse,2015-09-19,3,,Central Michigan,W,4,30,3,37,51,72.5,430,2,40,90,2.3,1,1,1,2
Temple,2015-09-19,3,@,Massachusetts,W,2,25,2,29,55,52.7,393,3,25,45,1.8,0,1,1,2
Tennessee,2015-09-19,3,,Western Carolina,W,7,55,45,11,22,50.0,90,0,33,189,5.7,0,2,1,3
Texas,2015-09-19,3,,California,L,6,44,-1,27,37,73.0,268,3,41,280,6.8,3,2,0,2
Texas A&M,2015-09-19,3,,Nevada,W,5,44,17,16,29,55.2,206,2,45,153,3.4,1,0,1,1
Texas Christian,2015-09-19,3,,Southern Methodist,W,8,56,19,17,31,54.8,330,1,48,178,3.7,3,0,0,0
Texas State,2015-09-19,3,,Southern Mississippi,L,4,50,-6,19,27,70.4,333,4,46,280,6.1,4,1,0,1
Texas Tech,2015-09-19,3,@,Arkansas,W,5,35,11,16,21,76.2,196,2,43,228,5.3,1,1,1,2
Toledo,2015-09-19,3,,Iowa State,W,3,30,7,26,43,60.5,274,1,49,207,4.2,1,1,0,1
Troy,2015-09-19,3,@,Wisconsin,L,0,3,-25,13,18,72.2,202,1,35,199,5.7,3,0,0,0
Tulane,2015-09-19,3,,Maine,W,5,38,31,18,38,47.4,203,0,33,93,2.8,0,0,2,2
Tulsa,2015-09-19,3,@,Oklahoma,L,5,38,-14,32,38,84.2,487,4,47,286,6.1,3,2,0,2
UCF,2015-09-19,3,,Furman,L,1,15,-1,16,30,53.3,216,0,28,54,1.9,0,1,0,1
UCLA,2015-09-19,3,,Brigham Young,W,3,24,1,30,47,63.8,244,1,41,161,3.9,1,0,1,1
UNLV,2015-09-19,3,@,Michigan,L,1,7,-21,14,25,56.0,123,1,39,254,6.5,3,0,1,1
USC,2015-09-19,3,,Stanford,L,4,31,-10,18,24,75.0,279,2,49,195,4.0,3,0,0,0
Utah,2015-09-19,3,@,Fresno State,W,6,45,21,17,35,48.6,241,3,29,124,4.3,0,2,0,2
Utah State,2015-09-19,3,@,Washington,L,2,17,-14,22,31,71.0,368,3,35,74,2.1,1,2,1,3
UTEP,2015-09-19,3,@,New Mexico State,W,7,50,3,14,28,50.0,285,3,35,266,7.6,2,0,1,1
UTSA,2015-09-19,3,@,Oklahoma State,L,2,14,-55,19,26,73.1,312,3,40,217,5.4,3,1,0,1
Vanderbilt,2015-09-19,3,,Austin Peay,W,6,47,40,18,32,56.3,110,0,30,34,1.1,0,0,0,0
Virginia,2015-09-19,3,,William & Mary,W,5,35,6,23,37,62.2,226,0,39,145,3.7,0,0,0,0
Virginia Tech,2015-09-19,3,@,Purdue,W,6,51,27,12,35,34.3,121,0,29,144,5.0,2,1,2,3
Wake Forest,2015-09-19,3,@,Army,W,2,17,3,2,3,66.7,54,0,54,186,3.4,2,0,0,0
Washington,2015-09-19,3,,Utah State,W,4,31,14,17,33,51.5,171,0,30,83,2.8,1,0,2,2
Washington State,2015-09-19,3,,Wyoming,W,4,31,17,25,36,69.4,296,2,40,113,2.8,0,1,1,2
Western Kentucky,2015-09-19,3,@,Indiana,L,5,35,-3,20,27,74.1,355,3,59,284,4.8,1,1,0,1
Western Michigan,2015-09-19,3,,Murray State,W,7,52,32,25,41,61.0,304,0,21,63,3.0,0,0,1,1
Wisconsin,2015-09-19,3,,Troy,W,4,28,25,23,35,65.7,174,0,33,81,2.5,0,1,0,1
Wyoming,2015-09-19,3,@,Washington State,L,2,14,-17,37,45,82.2,303,2,20,75,3.8,2,0,1,1
Cincinnati,2015-09-24,4,@,Memphis,L,5,46,-7,24,36,66.7,412,2,37,158,4.3,4,1,0,1
Memphis,2015-09-24,4,,Cincinnati,W,7,53,7,38,64,59.4,620,4,36,132,3.7,1,0,3,3
Boise State,2015-09-25,4,@,Virginia,W,6,56,42,16,33,48.5,233,2,33,40,1.2,0,1,4,5
Oregon State,2015-09-25,4,,Stanford,L,3,24,-18,9,14,64.3,163,2,48,325,6.8,4,1,1,2
Stanford,2015-09-25,4,@,Oregon State,W,6,42,18,20,36,55.6,275,1,36,111,3.1,2,1,0,1
Virginia,2015-09-25,4,,Boise State,L,2,14,-42,25,38,65.8,358,3,31,89,2.9,1,0,0,0
Akron,2015-09-26,4,@,Louisiana,W,5,35,21,19,37,51.4,173,1,28,112,4.0,1,2,2,4
Alabama,2015-09-26,4,,Louisiana-Monroe,W,4,34,34,20,43,46.5,83,0,31,9,0.3,0,0,2,2
Appalachian State,2015-09-26,3,@,Old Dominion,W,7,49,49,16,28,57.1,133,0,21,42,2.0,0,2,2,4
Arizona,2015-09-26,4,,UCLA,L,4,30,-26,19,28,67.9,284,2,47,213,4.5,6,0,0,0
Arizona State,2015-09-26,4,,Southern California,L,2,14,-28,20,34,58.8,379,5,32,76,2.4,0,1,1,2
Arkansas,2015-09-26,4,N,Texas A&M,L,3,21,-7,21,28,75.0,358,2,20,65,3.3,1,0,0,0
Arkansas State,2015-09-26,4,@,Toledo,L,1,7,-30,25,52,48.1,308,0,46,169,3.7,3,0,1,1
Army,2015-09-26,4,@,Eastern Michigan,W,8,58,22,27,39,69.2,280,2,25,193,7.7,3,1,1,2
Auburn,2015-09-26,4,,Mississippi State,L,0,9,-8,29,41,70.7,270,2,21,56,2.7,0,1,0,1
Ball State,2015-09-26,4,@,Northwestern,L,2,19,-5,18,31,58.1,256,3,57,290,5.1,0,2,1,3
Baylor,2015-09-26,3,,Rice,W,10,70,53,11,21,52.4,152,1,45,94,2.1,1,2,0,2
Boston College,2015-09-26,4,,Northern Illinois,W,2,17,3,11,25,44.0,81,0,31,72,2.3,1,1,1,2
Bowling Green State,2015-09-26,4,@,Purdue,W,5,35,7,30,40,75.0,349,2,38,77,2.0,2,0,1,1
Brigham Young,2015-09-26,4,@,Michigan,L,0,0,-31,14,25,56.0,194,1,51,254,5.0,3,0,0,0
Buffalo,2015-09-26,4,,Nevada,L,2,21,-3,12,21,57.1,90,0,39,289,7.4,3,0,0,0
California,2015-09-26,4,@,Washington,W,3,30,6,17,28,60.7,152,0,27,107,4.0,2,3,2,5
Central Michigan,2015-09-26,4,@,Michigan State,L,1,10,-20,11,19,57.9,143,1,36,181,5.0,3,0,0,0
Charlotte,2015-09-26,4,,Florida Atlantic,L,1,7,-10,14,25,56.0,144,0,48,40,0.8,1,3,2,5
Colorado,2015-09-26,4,,Nicholls State,W,6,48,48,6,22,27.3,40,0,34,126,3.7,0,1,2,3
Colorado State,2015-09-26,4,@,Texas-San Antonio,W,4,33,2,9,18,50.0,153,1,34,279,8.2,3,0,1,1
Connecticut,2015-09-26,4,,Navy,L,2,18,-10,3,5,60.0,40,1,61,303,5.0,3,0,0,0
Duke,2015-09-26,4,,Georgia Tech,W,5,34,14,6,22,27.3,143,1,60,173,2.9,1,1,1,2
East Carolina,2015-09-26,4,,Virginia Tech,W,5,35,7,20,35,57.1,281,1,42,158,3.8,3,0,1,1
Eastern Michigan,2015-09-26,4,,Army,L,5,36,-22,5,9,55.6,98,1,71,556,7.8,7,2,1,3
Florida,2015-09-26,4,,Tennessee,W,4,28,1,12,19,63.2,165,1,51,254,5.0,2,1,0,1
Florida Atlantic,2015-09-26,4,@,Charlotte,W,2,17,10,11,34,32.4,89,0,49,117,2.4,0,1,6,7
Florida International,2015-09-26,4,@,Louisiana Tech,L,1,17,-10,18,32,56.3,226,1,42,246,5.9,2,0,0,0
Fresno State,2015-09-26,4,@,San Jose State,L,3,23,-26,20,23,87.0,252,3,58,291,5.0,3,1,0,1
Georgia,2015-09-26,4,,Southern,W,6,48,42,10,23,43.5,79,0,35,105,3.0,0,0,0,0
Georgia Southern,2015-09-26,4,@,Idaho,W,5,44,24,20,36,55.6,284,2,34,111,3.3,0,0,2,2
Georgia Tech,2015-09-26,4,@,Duke,L,2,20,-14,17,25,68.0,114,1,36,165,4.6,3,1,2,3
Hawaii,2015-09-26,4,@,Wisconsin,L,0,0,-28,15,25,60.0,186,1,54,326,6.0,3,0,0,0
Houston,2015-09-26,3,,Texas State,W,8,59,45,31,50,62.0,302,0,32,99,3.1,2,2,2,4
Idaho,2015-09-26,4,,Georgia Southern,L,2,20,-24,7,16,43.8,127,0,52,441,8.5,5,1,1,2
Illinois,2015-09-26,4,,Middle Tennessee State,W,3,27,2,29,43,67.4,330,3,37,38,1.0,0,1,0,1
Indiana,2015-09-26,4,@,Wake Forest,W,4,31,7,20,48,41.7,264,1,32,99,3.1,2,0,1,1
Iowa,2015-09-26,4,,North Texas,W,9,62,46,17,43,39.5,173,1,45,183,4.1,0,1,2,3
Kansas,2015-09-26,3,@,Rutgers,L,2,14,-13,18,25,72.0,201,2,58,312,5.4,2,1,2,3
Kent State,2015-09-26,4,,Marshall,L,4,29,-7,14,36,38.9,151,2,44,126,2.9,2,1,2,3
Kentucky,2015-09-26,4,,Missouri,W,3,21,8,18,35,51.4,227,1,33,111,3.4,0,0,0,0
Louisiana,2015-09-26,3,,Akron,L,2,14,-21,13,29,44.8,238,2,42,220,5.2,3,0,1,1
Louisiana Tech,2015-09-26,4,,Florida International,W,3,27,10,29,44,65.9,263,1,23,45,2.0,0,0,0,0
Louisiana-Monroe,2015-09-26,3,@,Alabama,L,0,0,-34,18,32,56.3,166,3,35,137,3.9,1,0,1,1
Louisville,2015-09-26,4,,Samford,W,6,45,42,17,30,56.7,130,0,27,71,2.6,0,1,3,4
LSU,2015-09-26,4,@,Syracuse,W,4,34,10,16,38,42.1,154,3,31,127,4.1,0,0,1,1
Marshall,2015-09-26,4,@,Kent State,W,5,36,7,13,34,38.2,189,2,55,247,4.5,2,1,0,1
Maryland,2015-09-26,4,@,West Virginia,L,1,6,-39,23,37,62.2,297,4,59,304,5.2,2,1,1,2
Massachusetts,2015-09-26,3,@,Notre Dame,L,4,27,-35,18,28,64.3,224,2,51,457,9.0,6,0,1,1
Miami (OH),2015-09-26,4,@,Western Kentucky,L,2,14,-42,34,42,81.0,464,6,32,105,3.3,2,0,0,0
Michigan,2015-09-26,4,,Brigham Young,W,4,31,31,12,28,42.9,55,0,22,50,2.3,0,0,0,0
Michigan State,2015-09-26,4,,Central Michigan,W,4,30,20,26,39,66.7,285,1,26,55,2.1,0,1,0,1
Middle Tennessee State,2015-09-26,4,@,Illinois,L,3,25,-2,29,49,59.2,238,1,39,140,3.6,1,0,0,0
Minnesota,2015-09-26,4,,Ohio,W,3,27,3,17,27,63.0,194,2,38,151,4.0,1,0,0,0
Mississippi State,2015-09-26,4,@,Auburn,W,2,17,8,20,28,71.4,188,0,50,201,4.0,0,0,1,1
Missouri,2015-09-26,4,@,Kentucky,L,1,13,-8,22,27,81.5,249,2,38,120,3.2,1,0,0,0
Navy,2015-09-26,3,@,Connecticut,W,4,28,10,19,32,59.4,219,2,31,106,3.4,0,1,0,1
Nebraska,2015-09-26,4,,Southern Mississippi,W,3,36,8,26,42,61.9,447,2,23,11,0.5,2,1,0,1
Nevada,2015-09-26,4,@,Buffalo,W,3,24,3,28,46,60.9,338,2,35,149,4.3,0,1,2,3
New Mexico,2015-09-26,4,@,Wyoming,W,5,38,10,30,42,71.4,366,4,30,42,1.4,0,0,2,2
North Carolina,2015-09-26,4,,Delaware,W,5,41,27,4,10,40.0,24,0,49,279,5.7,0,0,1,1
North Carolina State,2015-09-26,4,@,South Alabama,W,9,63,50,16,35,45.7,213,1,26,45,1.7,0,1,2,3
North Texas,2015-09-26,3,@,Iowa,L,1,16,-46,19,22,86.4,278,2,43,210,4.9,5,2,0,2
Northern Illinois,2015-09-26,4,@,Boston College,L,1,14,-3,5,14,35.7,92,1,63,234,3.7,1,0,1,1
Northwestern,2015-09-26,4,,Ball State,W,3,24,5,14,35,40.0,178,2,34,181,5.3,0,1,0,1
Notre Dame,2015-09-26,4,,Massachusetts,W,8,62,35,28,48,58.3,302,1,29,148,5.1,3,0,1,1
Ohio,2015-09-26,4,@,Minnesota,L,3,24,-3,22,31,71.0,264,0,36,204,5.7,3,1,0,1
Ohio State,2015-09-26,4,,Western Michigan,W,5,38,26,18,33,54.5,169,2,41,169,4.1,0,0,1,1
Oklahoma State,2015-09-26,4,@,Texas,W,3,30,3,9,17,52.9,119,0,42,171,4.1,1,0,1,1
Old Dominion,2015-09-26,4,,Appalachian State,L,0,0,-49,12,17,70.6,198,4,56,303,5.4,2,1,0,1
Ole Miss,2015-09-26,4,,Vanderbilt,W,3,27,11,23,42,54.8,194,1,43,128,3.0,0,0,0,0
Oregon,2015-09-26,4,,Utah,L,3,20,-42,20,32,62.5,257,5,42,273,6.5,2,0,0,0
Penn State,2015-09-26,4,,San Diego State,W,4,37,16,10,29,34.5,141,1,34,101,3.0,1,3,0,3
Purdue,2015-09-26,4,,Bowling Green State,L,4,28,-7,43,59,72.9,402,1,33,137,4.2,4,1,1,2
Rice,2015-09-26,4,@,Baylor,L,2,17,-53,19,25,76.0,366,7,53,427,8.1,3,1,0,1
Rutgers,2015-09-26,4,,Kansas,W,4,27,13,19,32,59.4,278,0,29,64,2.2,2,0,1,1
San Diego State,2015-09-26,4,@,Penn State,L,3,21,-16,22,36,61.1,328,3,34,72,2.1,0,1,0,1
San Jose State,2015-09-26,4,,Fresno State,W,7,49,26,19,33,57.6,159,2,29,88,3.0,1,0,1,1
SMU,2015-09-26,4,,James Madison,L,6,45,-3,20,33,60.6,289,0,52,440,8.5,0,0,3,3
South Alabama,2015-09-26,4,,North Carolina State,L,1,13,-50,21,27,77.8,256,2,41,330,8.0,7,0,0,0
South Carolina,2015-09-26,4,,Central Florida,W,3,31,17,23,38,60.5,204,1,23,26,1.1,1,0,2,2
Southern Mississippi,2015-09-26,4,@,Nebraska,L,4,28,-8,23,35,65.7,368,2,39,242,6.2,1,1,1,2
Syracuse,2015-09-26,4,,Louisiana State,L,3,24,-10,8,16,50.0,157,1,42,268,6.4,2,0,0,0
Tennessee,2015-09-26,4,@,Florida,L,3,27,-1,23,43,53.5,283,2,28,109,3.9,2,0,1,1
Texas,2015-09-26,4,,Oklahoma State,L,3,27,-3,24,36,66.7,292,2,46,103,2.2,1,1,2,3
Texas A&M,2015-09-26,4,N,Arkansas,W,3,28,7,20,25,80.0,225,1,42,232,5.5,2,1,1,2
Texas Christian,2015-09-26,4,@,Texas Tech,W,7,55,3,25,45,55.6,392,2,39,215,5.5,5,0,0,0
Texas State,2015-09-26,4,@,Houston,L,2,14,-45,18,24,75.0,323,4,54,366,6.8,3,0,0,0
Texas Tech,2015-09-26,4,,Texas Christian,L,7,52,-3,35,56,62.5,503,4,47,247,5.3,3,0,0,0
Toledo,2015-09-26,4,,Arkansas State,W,4,37,30,18,35,51.4,223,0,24,-14,-0.6,0,2,3,5
UCF,2015-09-26,4,@,South Carolina,L,2,14,-17,12,25,48.0,184,2,43,216,5.0,1,1,0,1
