Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Nate Wesley,2005-09-24,4,Kent State,@,Ohio,L,0,1,1,0.0,0.0,nate-wesley-1
Ken West,2005-09-24,4,Northern Illinois,@,Akron,L,1,1,2,0.0,0.0,ken-west-2
Ken West,2005-09-24,4,New Mexico,@,Texas-El Paso,L,1,0,1,1.0,1.0,ken-west-1
Marcus West,2005-09-24,3,Memphis,@,Tulsa,L,8,1,9,1.0,1.0,marcus-west-1
Mike West,2005-09-24,4,South Carolina,,Troy,W,3,3,6,2.0,2.0,mike-west-1
Philip Wheeler,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,3,2,5,1.0,0.0,philip-wheeler-1
White,2005-09-24,3,Virginia,,Duke,W,0,2,2,0.0,0.0,white-3
Brian White,2005-09-24,3,Akron,,Northern Illinois,W,1,1,2,0.0,0.5,brian-white-3
Deandre White,2005-09-24,4,Duke,@,Virginia,L,0,1,1,0.5,0.0,deandre-white-1
Durrell White,2005-09-24,4,Kentucky,,Florida,L,0,3,3,0.0,0.0,durrell-white-1
Johnny White,2005-09-24,4,Wisconsin,,Michigan,W,4,4,8,0.0,0.0,johnny-white-2
Marvin White,2005-09-24,4,Texas Christian,@,Brigham Young,W,0,1,1,0.0,0.0,marvin-white-1
Scott White,2005-09-24,4,Washington,,Notre Dame,L,6,4,10,1.5,1.0,scott-white-1
Spencer White,2005-09-24,3,Brigham Young,,Texas Christian,L,1,1,2,1.0,0.0,spencer-white-1
Stephen White,2005-09-24,4,Georgia,@,Mississippi State,W,1,1,2,0.0,0.0,stephen-white-1
Donte Whitner,2005-09-24,4,Ohio State,,Iowa,W,2,5,7,0.0,0.0,donte-whitner-1
Eric Wicks,2005-09-24,4,West Virginia,,East Carolina,W,5,2,7,0.0,0.0,eric-wicks-1
Delonne Wilbourn,2005-09-24,4,Temple,,Western Michigan,L,2,0,2,0.0,0.0,delonne-wilbourn-1
Eric Wilbur,2005-09-24,4,Florida,@,Kentucky,W,1,0,1,0.0,0.0,eric-wilbur-1
Dontavius Wilcox,2005-09-24,3,Central Florida,,Marshall,W,1,0,1,0.0,0.0,dontavius-wilcox-1
Otis Wiley,2005-09-24,4,Michigan State,@,Illinois,W,1,0,1,0.0,0.0,otis-wiley-1
Jonathan Wilhite,2005-09-24,4,Auburn,,Western Kentucky,W,3,0,3,0.0,0.0,jonathan-wilhite-1
Gerris Wilkinson,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,3,5,8,0.0,0.0,gerris-wilkinson-1
Scott Wilks,2005-09-24,3,Marshall,@,Central Florida,L,3,1,4,1.0,1.0,scott-wilks-1
Alex Willcox,2005-09-24,4,Iowa,@,Ohio State,L,0,1,1,0.0,0.0,alex-willcox-1
Alex Williams,2005-09-24,4,Duke,@,Virginia,L,1,0,1,0.0,0.0,alex-williams-1
Antarrious Williams,2005-09-24,4,Auburn,,Western Kentucky,W,2,0,2,0.0,0.0,antarrious-williams-1
Avery Williams,2005-09-24,2,Tulane,@,Southern Methodist,W,1,0,1,0.0,0.0,avery-williams-1
Brandon Williams,2005-09-24,4,Arkansas State,,Florida International,W,0,1,1,0.0,0.0,brandon-williams-2
Carlton Williams,2005-09-24,4,South Florida,,Louisville,W,3,5,8,0.0,0.0,carlton-williams-1
Chandler Williams,2005-09-24,3,Florida International,@,Arkansas State,L,1,0,1,0.0,0.0,chandler-williams-1
Darius Williams,2005-09-24,4,Troy,@,South Carolina,L,0,1,1,0.0,0.0,darius-williams-2
Darryl Williams,2005-09-24,3,Colorado State,,Nevada,W,2,2,4,0.5,0.0,darryl-williams-1
Demond Williams,2005-09-24,4,Michigan State,@,Illinois,W,2,0,2,0.0,0.0,demond-williams-1
Dominique Williams,2005-09-24,4,Arkansas State,,Florida International,W,4,2,6,0.5,0.0,dominique-williams-1
Eddie Williams,2005-09-24,4,Idaho,,Hawaii,L,1,0,1,0.0,0.0,eddie-williams-1
Glenn Williams,2005-09-24,4,Duke,@,Virginia,L,1,0,1,0.0,0.0,glenn-williams-1
Jack Williams,2005-09-24,4,Kent State,@,Ohio,L,7,1,8,0.0,0.0,jack-williams-1
Jamar Williams,2005-09-24,4,Arizona State,@,Oregon State,W,9,4,13,1.0,1.0,jamar-williams-1
Jazzmen Williams,2005-09-24,4,Boston College,@,Clemson,W,5,1,6,1.0,0.0,jazzmen-williams-1
Jimmy Williams,2005-09-24,4,Virginia Tech,,Georgia Tech,W,1,2,3,0.0,0.0,jimmy-williams-2
Johnny Williams,2005-09-24,4,Kentucky,,Florida,L,1,1,2,1.0,0.0,johnny-williams-3
Kwam Williams,2005-09-24,4,Clemson,,Boston College,L,2,0,2,0.0,0.0,kwam-williams-1
Kyle Williams,2005-09-24,3,Kansas State,,North Texas,W,2,1,3,0.0,0.0,kyle-williams-3
Kyle Williams,2005-09-24,3,Purdue,@,Minnesota,L,7,3,10,0.0,0.0,kyle-williams-6
Leon Williams,2005-09-24,3,Miami (FL),,Colorado,W,4,3,7,0.0,0.0,leon-williams-1
Leython Williams,2005-09-24,4,Central Michigan,,Eastern Michigan,L,1,1,2,0.0,0.0,leython-williams-1
Mario Williams,2005-09-24,3,North Carolina State,,North Carolina,L,2,3,5,1.5,1.0,mario-williams-1
Nick Williams,2005-09-24,4,Pittsburgh,,Youngstown State,W,1,0,1,0.0,0.0,nick-williams-4
Paul Williams,2005-09-24,3,Texas Tech,,Indiana State,W,2,1,3,1.0,0.0,paul-williams-1
Roger Williams,2005-09-24,4,Kentucky,,Florida,L,2,7,9,0.5,0.0,roger-williams-2
Ryan Williams,2005-09-24,3,Memphis,@,Tulsa,L,2,2,4,0.5,0.0,ryan-williams-4
Thomas Williams,2005-09-24,3,Southern California,@,Oregon,W,1,3,4,0.0,0.0,thomas-williams-1
Trae Williams,2005-09-24,4,South Florida,,Louisville,W,3,2,5,0.0,0.0,trae-williams-1
Travis Williams,2005-09-24,4,Auburn,,Western Kentucky,W,1,1,2,0.0,0.0,travis-williams-3
Travis Williams,2005-09-24,3,East Carolina,@,West Virginia,L,1,0,1,0.0,0.0,travis-williams-1
Willie Williams,2005-09-24,3,Miami (FL),,Colorado,W,3,2,5,1.0,0.0,willie-williams-1
Remond Willis III,2005-09-24,4,Illinois,,Michigan State,L,3,4,7,0.0,0.0,remond-willis-iii-1
Keith Willis,2005-09-24,4,Boston College,@,Clemson,W,1,2,3,0.0,0.0,keith-willis-1
C.J. Wilson,2005-09-24,4,Western Michigan,@,Temple,W,1,2,3,0.0,0.0,cj-wilson-3
Charles Wilson,2005-09-24,3,Nevada,@,Colorado State,L,3,3,6,1.0,0.0,charles-wilson-1
Craig Wilson,2005-09-24,4,West Virginia,,East Carolina,W,2,2,4,2.0,1.0,craig-wilson-1
Eric Wilson,2005-09-24,3,San Jose State,@,San Diego State,L,4,4,8,1.5,1.0,eric-wilson-1
Josh Wilson,2005-09-24,4,Maryland,@,Wake Forest,W,3,0,3,0.0,0.0,josh-wilson-1
Lawrence Wilson,2005-09-24,4,Ohio State,,Iowa,W,0,1,1,0.0,0.0,lawrence-wilson-2
Martin Wilson,2005-09-24,4,Northern Illinois,@,Akron,L,0,1,1,0.0,0.0,martin-wilson-1
Marcus Wimbush,2005-09-24,4,Maryland,@,Wake Forest,W,2,1,3,0.0,0.0,marcus-wimbush-1
Matt Wiser,2005-09-24,2,Utah State,,Nevada-Las Vegas,W,1,2,3,0.5,0.0,matt-wiser-1
C.J. Woodard,2005-09-24,4,Duke,@,Virginia,L,1,0,1,1.0,0.0,cj-woodard-1
Ambrose Wooden,2005-09-24,4,Notre Dame,@,Washington,W,9,0,9,0.0,0.0,ambrose-wooden-1
Lamarr Woodley,2005-09-24,4,Michigan,@,Wisconsin,L,3,5,8,2.0,0.5,lamarr-woodley-1
Rontrell Woodruff,2005-09-24,4,Eastern Michigan,@,Central Michigan,W,4,1,5,0.0,0.0,rontrell-woodruff-1
Chris Woods,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,1,0,1,0.0,0.0,chris-woods-1
Donnie Woods,2005-09-24,4,Maryland,@,Wake Forest,W,1,0,1,0.0,0.0,donnie-woods-1
Kevin Woods,2005-09-24,4,Arkansas,@,Alabama,L,0,1,1,0.0,0.0,kevin-woods-1
Rodney Woods,2005-09-24,4,Oregon,,Southern California,L,1,0,1,0.0,0.0,rodney-woods-1
Stoney Woodson,2005-09-24,4,South Carolina,,Troy,W,3,0,3,0.0,0.0,stoney-woodson-1
Wesley Woodyard,2005-09-24,4,Kentucky,,Florida,L,6,4,10,0.0,0.0,wesley-woodyard-1
Rodney Wormley,2005-09-24,4,Temple,,Western Michigan,L,3,7,10,0.5,0.0,rodney-wormley-1
Victor Worsley,2005-09-24,3,North Carolina,@,North Carolina State,W,2,5,7,0.5,0.0,victor-worsley-1
Abraham Wright,2005-09-24,3,Colorado,@,Miami (FL),L,1,0,1,0.0,0.0,abraham-wright-1
Deandre Wright,2005-09-24,4,New Mexico,@,Texas-El Paso,L,4,1,5,0.0,0.0,deandre-wright-1
Floyd Wright,2005-09-24,3,Marshall,@,Central Florida,L,3,1,4,0.0,0.0,floyd-wright-1
T.J. Wright,2005-09-24,4,Ohio,,Kent State,W,3,1,4,0.0,0.0,tj-wright-1
Mansfield Wrotto,2005-09-24,4,Georgia Tech,@,Virginia Tech,L,1,1,2,1.0,0.0,mansfield-wrotto-1
Leron Yarbrough,2005-09-24,4,Mississippi State,,Georgia,L,1,0,1,0.0,0.0,leron-yarbrough-1
Shane Yates,2005-09-24,4,Ohio,,Kent State,W,1,1,2,0.0,0.0,shane-yates-1
Deric Yaussi,2005-09-24,4,Wyoming,@,Mississippi,W,1,0,1,0.0,0.0,deric-yaussi-1
Tyler Yenzer,2005-09-24,3,Texas Tech,,Indiana State,W,2,0,2,0.0,0.0,tyler-yenzer-1
Ashton Youboty,2005-09-24,4,Ohio State,,Iowa,W,3,2,5,0.0,0.0,ashton-youboty-1
Bruce Youmans,2005-09-24,2,Tulane,@,Southern Methodist,W,2,0,2,0.0,0.0,bruce-youmans-1
Usama Young,2005-09-24,4,Kent State,@,Ohio,L,3,0,3,0.0,0.0,usama-young-1
Warren Young,2005-09-24,4,West Virginia,,East Carolina,W,0,1,1,0.0,0.0,warren-young-1
Mark Zalewski,2005-09-24,4,Wisconsin,,Michigan,W,2,9,11,0.0,0.0,mark-zalewski-1
Tom Zbikowski,2005-09-24,4,Notre Dame,@,Washington,W,3,0,3,0.0,0.0,tom-zbikowski-1
Alan Zemaitis,2005-09-24,4,Penn State,@,Northwestern,W,1,3,4,0.0,0.0,alan-zemaitis-1
Josh Zidenberg,2005-09-24,3,Virginia,,Duke,W,1,0,1,0.0,0.0,josh-zidenberg-1
Jason Allen,2005-09-26,3,Tennessee,@,Louisiana State,W,4,4,8,0.0,0.0,jason-allen-2
Britton Colquitt,2005-09-26,3,Tennessee,@,Louisiana State,W,1,0,1,0.0,0.0,britton-colquitt-1
Jesse Daniels,2005-09-26,2,Louisiana State,,Tennessee,L,5,1,6,1.5,1.0,jesse-daniels-1
Glenn Dorsey,2005-09-26,2,Louisiana State,,Tennessee,L,1,2,3,1.0,1.0,glenn-dorsey-1
Roshaun Fellows,2005-09-26,3,Tennessee,@,Louisiana State,W,0,1,1,0.0,0.0,roshaun-fellows-1
Daniel Francis,2005-09-26,2,Louisiana State,,Tennessee,L,3,0,3,1.0,0.0,daniel-francis-1
Omar Gaither,2005-09-26,3,Tennessee,@,Louisiana State,W,4,2,6,0.5,0.0,omar-gaither-1
Jason Hall,2005-09-26,3,Tennessee,@,Louisiana State,W,0,1,1,0.5,0.0,jason-hall-1
Parys Haralson,2005-09-26,3,Tennessee,@,Louisiana State,W,5,0,5,3.0,2.0,parys-haralson-1
Justin Harrell,2005-09-26,3,Tennessee,@,Louisiana State,W,2,4,6,1.0,0.0,justin-harrell-1
Jonathan Hefney,2005-09-26,3,Tennessee,@,Louisiana State,W,2,3,5,0.5,0.0,jonathan-hefney-1
Jacob Hester,2005-09-26,2,Louisiana State,,Tennessee,L,0,1,1,0.0,0.0,jacob-hester-1
Ali Highsmith,2005-09-26,2,Louisiana State,,Tennessee,L,3,1,4,0.0,0.0,ali-highsmith-1
Kenneth Hollis,2005-09-26,2,Louisiana State,,Tennessee,L,0,7,7,0.5,0.0,kenneth-hollis-1
Chevis Jackson,2005-09-26,2,Louisiana State,,Tennessee,L,2,1,3,0.0,0.0,chevis-jackson-1
Tyson Jackson,2005-09-26,2,Louisiana State,,Tennessee,L,1,2,3,1.0,1.0,tyson-jackson-1
Ryan Karl,2005-09-26,3,Tennessee,@,Louisiana State,W,1,0,1,0.0,0.0,ryan-karl-1
Korte,2005-09-26,2,Louisiana State,,Tennessee,L,1,0,1,0.0,0.0,korte-1
Laron Landry,2005-09-26,2,Louisiana State,,Tennessee,L,6,1,7,0.0,0.0,laron-landry-1
Jesse Mahelona,2005-09-26,3,Tennessee,@,Louisiana State,W,1,2,3,2.0,0.0,jesse-mahelona-1
Matt McGlothlin,2005-09-26,3,Tennessee,@,Louisiana State,W,0,2,2,0.5,0.0,matt-mcglothlin-1
Jason Mitchell,2005-09-26,3,Tennessee,@,Louisiana State,W,2,2,4,0.5,0.0,jason-mitchell-2
Melvin Oliver,2005-09-26,2,Louisiana State,,Tennessee,L,0,3,3,0.5,0.0,melvin-oliver-1
Chase Pittman,2005-09-26,2,Louisiana State,,Tennessee,L,2,1,3,1.0,1.0,chase-pittman-1
Ronnie Prude,2005-09-26,2,Louisiana State,,Tennessee,L,1,0,1,0.0,0.0,ronnie-prude-1
Antonio Reynolds,2005-09-26,3,Tennessee,@,Louisiana State,W,0,1,1,0.0,0.0,antonio-reynolds-1
JaMarcus Russell,2005-09-26,2,Louisiana State,,Tennessee,L,1,0,1,0.0,0.0,jamarcus-russell-1
Luke Sanders,2005-09-26,2,Louisiana State,,Tennessee,L,0,2,2,0.0,0.0,luke-sanders-1
Kevin Simon,2005-09-26,3,Tennessee,@,Louisiana State,W,2,5,7,0.0,0.0,kevin-simon-1
Jason Spadoni,2005-09-26,2,Louisiana State,,Tennessee,L,0,1,1,0.0,0.0,jason-spadoni-1
Craig Steltz,2005-09-26,2,Louisiana State,,Tennessee,L,3,2,5,0.0,0.0,craig-steltz-1
Mario Stevenson,2005-09-26,2,Louisiana State,,Tennessee,L,4,0,4,0.0,0.0,mario-stevenson-1
Antwan Stewart,2005-09-26,3,Tennessee,@,Louisiana State,W,3,1,4,0.0,0.0,antwan-stewart-1
Curtis Taylor,2005-09-26,2,Louisiana State,,Tennessee,L,1,1,2,0.0,0.0,curtis-taylor-1
Cameron Vaughn,2005-09-26,2,Louisiana State,,Tennessee,L,3,8,11,0.5,0.0,cameron-vaughn-1
Justin Vincent,2005-09-26,2,Louisiana State,,Tennessee,L,1,0,1,0.0,0.0,justin-vincent-1
Jonathan Wade,2005-09-26,3,Tennessee,@,Louisiana State,W,2,2,4,0.5,0.0,jonathan-wade-1
James Wilhoit,2005-09-26,3,Tennessee,@,Louisiana State,W,1,0,1,0.0,0.0,james-wilhoit-1
Ja'Kouri Williams,2005-09-26,3,Tennessee,@,Louisiana State,W,3,0,3,0.0,0.0,jakouri-williams-1
Kyle Williams,2005-09-26,2,Louisiana State,,Tennessee,L,2,4,6,0.0,0.0,kyle-williams-4
Ryan Willis,2005-09-26,2,Louisiana State,,Tennessee,L,1,1,2,0.0,0.0,ryan-willis-1
Claude Wroten,2005-09-26,2,Louisiana State,,Tennessee,L,0,1,1,0.0,0.0,claude-wroten-1
Aaron Albritton,2005-09-27,4,Toledo,@,Fresno State,L,0,1,1,0.0,0.0,aaron-albritton-1
Brandon Alexander,2005-09-27,4,Toledo,@,Fresno State,L,1,0,1,0.0,0.0,brandon-alexander-2
Mike Alston,2005-09-27,4,Toledo,@,Fresno State,L,0,3,3,0.5,0.0,mike-alston-1
Dwayne Andrews,2005-09-27,3,Fresno State,,Toledo,W,5,7,12,1.0,0.0,dwayne-andrews-1
Kenny Avon,2005-09-27,3,Fresno State,,Toledo,W,0,2,2,0.0,0.0,kenny-avon-1
J.P. Bekasiak,2005-09-27,4,Toledo,@,Fresno State,L,0,2,2,0.0,0.0,jp-bekasiak-1
Marlon Brisco,2005-09-27,3,Fresno State,,Toledo,W,1,0,1,1.0,0.0,marlon-brisco-1
Keiron Brown,2005-09-27,4,Toledo,@,Fresno State,L,0,1,1,0.0,0.0,keiron-brown-1
Quaadir Brown,2005-09-27,3,Fresno State,,Toledo,W,2,2,4,0.0,0.0,quaadir-brown-1
Michael Chamberlain,2005-09-27,4,Toledo,@,Fresno State,L,2,3,5,1.0,0.0,michael-chamberlain-1
Patrick Clark,2005-09-27,4,Toledo,@,Fresno State,L,0,1,1,0.0,0.0,patrick-clark-1
Tyler Clutts,2005-09-27,3,Fresno State,,Toledo,W,3,3,6,0.5,0.5,tyler-clutts-1
Tyrone Culver,2005-09-27,3,Fresno State,,Toledo,W,0,3,3,0.0,0.0,tyrone-culver-1
Richard Davis,2005-09-27,4,Toledo,@,Fresno State,L,2,0,2,0.0,0.0,richard-davis-1
Awan Diles,2005-09-27,3,Fresno State,,Toledo,W,3,1,4,0.0,0.0,awan-diles-1
Bernard Faithful,2005-09-27,4,Toledo,@,Fresno State,L,1,1,2,0.0,0.0,bernard-faithful-1
Shaun Fitzgibbons,2005-09-27,4,Toledo,@,Fresno State,L,0,1,1,0.0,0.0,shaun-fitzgibbons-1
Kyle Goodman,2005-09-27,3,Fresno State,,Toledo,W,3,3,6,1.0,0.0,kyle-goodman-1
Alan Goodwin,2005-09-27,3,Fresno State,,Toledo,W,1,7,8,0.5,0.5,alan-goodwin-1
Tyrrell Herbert,2005-09-27,4,Toledo,@,Fresno State,L,3,5,8,0.0,0.0,tyrrell-herbert-1
Huss,2005-09-27,3,Fresno State,,Toledo,W,1,1,2,0.0,0.0,huss-1
Ike,2005-09-27,3,Fresno State,,Toledo,W,2,1,3,1.5,1.5,ike-1
Keon Jackson,2005-09-27,4,Toledo,@,Fresno State,L,4,2,6,0.0,0.0,keon-jackson-1
Anthony Jordan,2005-09-27,4,Toledo,@,Fresno State,L,1,3,4,0.5,0.0,anthony-jordan-2
Jake Jorde,2005-09-27,3,Fresno State,,Toledo,W,1,1,2,0.0,0.0,jake-jorde-1
Lane,2005-09-27,3,Fresno State,,Toledo,W,0,1,1,0.0,0.0,lane-1
Richard Marshall,2005-09-27,3,Fresno State,,Toledo,W,1,1,2,0.0,0.0,richard-marshall-1
Bo Martin,2005-09-27,4,Toledo,@,Fresno State,L,2,0,2,0.0,0.0,bo-martin-1
Marcus McCauley,2005-09-27,3,Fresno State,,Toledo,W,1,0,1,0.0,0.0,marcus-mccauley-1
Devyn McDonald,2005-09-27,3,Fresno State,,Toledo,W,1,0,1,0.0,0.0,devyn-mcdonald-1
Adam McDowell,2005-09-27,3,Fresno State,,Toledo,W,0,2,2,0.0,0.0,adam-mcdowell-1
Marques McFarlin,2005-09-27,4,Toledo,@,Fresno State,L,0,1,1,0.0,0.0,marques-mcfarlin-1
Justin McIntyre,2005-09-27,3,Fresno State,,Toledo,W,1,1,2,0.0,0.0,justin-mcintyre-1
Ryan McKinley,2005-09-27,3,Fresno State,,Toledo,W,1,2,3,0.0,0.0,ryan-mckinley-1
Nick Moore,2005-09-27,4,Toledo,@,Fresno State,L,2,0,2,0.0,0.0,nick-moore-3
Nigel Morris,2005-09-27,4,Toledo,@,Fresno State,L,4,3,7,0.0,0.0,nigel-morris-1
Steven Morrison,2005-09-27,4,Toledo,@,Fresno State,L,0,3,3,0.0,0.0,steven-morrison-1
Tyree Pollard,2005-09-27,4,Toledo,@,Fresno State,L,0,1,1,0.0,0.0,tyree-pollard-1
Marcus Riley,2005-09-27,3,Fresno State,,Toledo,W,5,6,11,1.0,1.0,marcus-riley-1
Matt Rivera,2005-09-27,3,Fresno State,,Toledo,W,1,0,1,0.0,0.0,matt-rivera-1
Manuel Sanchez,2005-09-27,3,Fresno State,,Toledo,W,2,1,3,0.0,0.0,manuel-sanchez-1
Josh Sherley,2005-09-27,3,Fresno State,,Toledo,W,4,3,7,0.0,0.0,josh-sherley-1
Jason Shirley,2005-09-27,3,Fresno State,,Toledo,W,1,2,3,1.5,0.5,jason-shirley-1
Seth Thitoff,2005-09-27,4,Toledo,@,Fresno State,L,0,2,2,0.0,0.0,seth-thitoff-1
David Thomas,2005-09-27,4,Toledo,@,Fresno State,L,2,2,4,0.0,0.0,david-thomas-2
Charles Tolbert,2005-09-27,3,Fresno State,,Toledo,W,0,1,1,0.0,0.0,charles-tolbert-1
Raymond Washington,2005-09-27,3,Fresno State,,Toledo,W,0,3,3,0.0,0.0,raymond-washington-1
Sean Williamson,2005-09-27,4,Toledo,@,Fresno State,L,2,1,3,0.0,0.0,sean-williamson-1
Trevor Anderson,2005-09-28,4,Cincinnati,@,Miami (OH),L,2,1,3,2.0,0.0,trevor-anderson-1
Mike Barz,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,mike-barz-1
Steve Burke,2005-09-28,4,Miami (OH),,Cincinnati,W,5,6,11,0.5,0.0,steve-burke-1
John Busing,2005-09-28,4,Miami (OH),,Cincinnati,W,4,5,9,1.0,0.0,john-busing-1
Joey Card,2005-09-28,4,Miami (OH),,Cincinnati,W,1,5,6,1.0,0.0,joey-card-1
Jon Carpenter,2005-09-28,4,Cincinnati,@,Miami (OH),L,0,1,1,0.0,0.0,jon-carpenter-1
Brent Celek,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,0,1,0.0,0.0,brent-celek-1
Thomas Claggett,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,0,1,0.0,0.0,thomas-claggett-1
Tom Crabtree,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,tom-crabtree-1
Nick Davila,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,1,2,0.0,0.0,nick-davila-1
Walter Dudley,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,1,2,0.0,0.0,walter-dudley-1
John Glavin,2005-09-28,4,Miami (OH),,Cincinnati,W,0,3,3,0.0,0.0,john-glavin-1
Dominick Goodman,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,1,2,0.0,0.0,dominick-goodman-1
JaJuan Hall,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,0,1,0.0,0.0,jajuan-hall-1
Anthony Hoke,2005-09-28,4,Cincinnati,@,Miami (OH),L,2,1,3,1.0,0.0,anthony-hoke-1
Antoine Horton,2005-09-28,4,Cincinnati,@,Miami (OH),L,3,1,4,0.0,0.0,antoine-horton-1
Joey Hudson,2005-09-28,4,Miami (OH),,Cincinnati,W,2,2,4,0.0,0.0,joey-hudson-1
Darrell Hunter,2005-09-28,4,Miami (OH),,Cincinnati,W,2,3,5,0.0,0.0,darrell-hunter-1
David Hutzelman,2005-09-28,4,Miami (OH),,Cincinnati,W,1,8,9,0.5,0.0,david-hutzelman-1
Marcus Johnson,2005-09-28,4,Miami (OH),,Cincinnati,W,0,3,3,0.0,0.0,marcus-johnson-1
Sean Kavanagh,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,sean-kavanagh-1
Otto Linwood,2005-09-28,4,Miami (OH),,Cincinnati,W,1,1,2,1.0,1.0,otto-linwood-1
Ryan Manalac,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,2,3,0.0,0.0,ryan-manalac-1
Mickey Mann,2005-09-28,4,Miami (OH),,Cincinnati,W,1,1,2,0.0,0.0,mickey-mann-1
Kevin McCullough,2005-09-28,4,Cincinnati,@,Miami (OH),L,2,0,2,0.0,0.0,kevin-mccullough-1
Craig Mester,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,craig-mester-1
Mike Mickens,2005-09-28,4,Cincinnati,@,Miami (OH),L,6,5,11,0.0,0.0,mike-mickens-1
Leo Morgan,2005-09-28,4,Cincinnati,@,Miami (OH),L,0,1,1,0.0,0.0,leo-morgan-1
Clayton Mullins,2005-09-28,4,Miami (OH),,Cincinnati,W,1,0,1,0.0,0.0,clayton-mullins-1
Jimmy Murray,2005-09-28,4,Miami (OH),,Cincinnati,W,1,0,1,0.0,0.0,jimmy-murray-1
Haruki Nakamura,2005-09-28,4,Cincinnati,@,Miami (OH),L,6,6,12,0.0,0.0,haruki-nakamura-1
Lamonte Nelms,2005-09-28,4,Cincinnati,@,Miami (OH),L,1,1,2,0.0,0.0,lamonte-nelms-1
Jon Newton,2005-09-28,4,Cincinnati,@,Miami (OH),L,0,2,2,0.5,0.0,jon-newton-1
Seth Painter,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,seth-painter-1
Ryan Redd,2005-09-28,4,Miami (OH),,Cincinnati,W,2,0,2,2.0,2.0,ryan-redd-1
Bryan Roland,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,bryan-roland-1
Dominic Ross,2005-09-28,4,Cincinnati,@,Miami (OH),L,6,7,13,1.0,0.0,dominic-ross-1
Corey Smith,2005-09-28,4,Cincinnati,@,Miami (OH),L,2,4,6,1.5,0.0,corey-smith-1
Todd Soderquist,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,todd-soderquist-1
Steve Sutter,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,steve-sutter-1
Bryan Tyson,2005-09-28,4,Miami (OH),,Cincinnati,W,4,9,13,0.0,0.0,bryan-tyson-1
Anthony Williams,2005-09-28,4,Cincinnati,@,Miami (OH),L,0,9,9,1.0,0.0,anthony-williams-1
Robbie Wilson,2005-09-28,4,Miami (OH),,Cincinnati,W,0,3,3,0.0,0.0,robbie-wilson-1
Dontae Wright,2005-09-28,4,Miami (OH),,Cincinnati,W,0,1,1,0.0,0.0,dontae-wright-1
Erik Anderson,2005-09-29,5,Air Force,@,Colorado State,L,2,0,2,0.0,0.0,erik-anderson-2
Jared Baxley,2005-09-29,5,Air Force,@,Colorado State,L,0,4,4,0.0,0.0,jared-baxley-1
Carson Bird,2005-09-29,5,Air Force,@,Colorado State,L,6,2,8,0.0,0.0,carson-bird-1
Andrew Braley,2005-09-29,5,Air Force,@,Colorado State,L,1,0,1,0.0,0.0,andrew-braley-1
Zac Bryson,2005-09-29,4,Colorado State,,Air Force,W,0,1,1,0.0,0.0,zac-bryson-1
Mark Carlson,2005-09-29,5,Air Force,@,Colorado State,L,2,1,3,0.0,0.0,mark-carlson-1
Terrance Carter,2005-09-29,4,Colorado State,,Air Force,W,1,1,2,0.0,0.0,terrance-carter-1
Josh Clayton,2005-09-29,5,Air Force,@,Colorado State,L,1,0,1,0.0,0.0,josh-clayton-1
Lukas Davis,2005-09-29,4,Colorado State,,Air Force,W,4,0,4,0.0,0.0,lukas-davis-1
Drew Fowler,2005-09-29,5,Air Force,@,Colorado State,L,1,2,3,0.0,0.0,drew-fowler-1
Travis Garcia,2005-09-29,4,Colorado State,,Air Force,W,0,3,3,0.0,0.0,travis-garcia-1
Bobby Giannini,2005-09-29,5,Air Force,@,Colorado State,L,4,4,8,0.0,0.0,bobby-giannini-1 
Andy Gray,2005-09-29,5,Air Force,@,Colorado State,L,1,1,2,0.0,0.0,andy-gray-1
Jahmal Hall,2005-09-29,4,Colorado State,,Air Force,W,5,1,6,0.0,0.0,jahmal-hall-1
Robert Herbert,2005-09-29,4,Colorado State,,Air Force,W,4,1,5,0.0,0.0,robert-herbert-1
Tommie Hill,2005-09-29,4,Colorado State,,Air Force,W,0,1,1,0.0,0.0,tommie-hill-1
Jeff Horinek,2005-09-29,4,Colorado State,,Air Force,W,5,4,9,1.0,0.0,jeff-horinek-1
