Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
Dy'Jonn Turner,2018-12-01,13,Alabama-Birmingham,@,Middle Tennessee State,W,dyjonn-turner-1,1.0,0.0,0.0,0.0
Shaun Wade,2018-12-01,13,Ohio State,N,Northwestern,W,shaun-wade-1,1.0,0.0,0.0,0.0
Bryce Watts,2018-12-01,12,Virginia Tech,,Marshall,W,bryce-watts-1,1.0,0.0,0.0,1.0
Chris Woolbright,2018-12-01,13,Alabama-Birmingham,@,Middle Tennessee State,W,chris-woolbright-1,1.0,-1.0,0.0,0.0
Jaylon McClinton,2018-12-08,12,Army,N,Navy,W,jaylon-mcclinton-1,1.0,11.0,0.0,0.0
Mike Reynolds,2018-12-08,12,Army,N,Navy,W,mike-reynolds-3,1.0,0.0,0.0,3.0
Reed Blankenship,2018-12-15,14,Middle Tennessee State,N,Appalachian State,L,reed-blankenship-1,2.0,3.0,0.0,0.0
Nate Brooks,2018-12-15,13,North Texas,N,Utah State,L,nate-brooks-3,1.0,0.0,0.0,1.0
Aashari Crosswell,2018-12-15,13,Arizona State,N,Fresno State,L,aashari-crosswell-1,1.0,6.0,0.0,0.0
Tae Hayes,2018-12-15,13,Appalachian State,N,Middle Tennessee State,W,tae-hayes-1,1.0,27.0,0.0,1.0
JuJu Hughes,2018-12-15,14,Fresno State,N,Arizona State,W,juju-hughes-1,1.0,1.0,0.0,1.0
Chris Joyce,2018-12-15,13,Tulane,N,Louisiana,W,chris-joyce-1,1.0,0.0,0.0,0.0
Anthoula Kelly,2018-12-15,14,Fresno State,N,Arizona State,W,anthoula-kelly-1,1.0,70.0,1.0,0.0
Chase Lucas,2018-12-15,13,Arizona State,N,Fresno State,L,chase-lucas-1,1.0,0.0,0.0,1.0
Josh Thomas,2018-12-15,13,Appalachian State,N,Middle Tennessee State,W,josh-thomas-5,1.0,8.0,0.0,0.0
Bralen Trahan,2018-12-15,14,Louisiana,N,Tulane,L,bralen-trahan-1,1.0,63.0,0.0,0.0
Aaron Wade,2018-12-15,13,Utah State,N,North Texas,W,aaron-wade-1,1.0,1.0,0.0,0.0
DJ Williams,2018-12-15,13,Utah State,N,North Texas,W,dj-williams-6,2.0,31.0,0.0,0.0
David Woodward,2018-12-15,13,Utah State,N,North Texas,W,david-woodward-1,1.0,17.0,0.0,0.0
Mykelti Williams,2018-12-18,14,Northern Illinois,N,Alabama-Birmingham,L,mykelti-williams-1,1.0,15.0,0.0,0.0
Parker Baldwin,2018-12-19,13,San Diego State,N,Ohio,L,parker-baldwin-1,1.0,0.0,0.0,0.0
Alvin Floyd,2018-12-19,13,Ohio,N,San Diego State,W,alvin-floyd-1,1.0,4.0,0.0,0.0
Austin Lee,2018-12-21,13,Brigham Young,N,Western Michigan,W,austin-lee-1,1.0,26.0,0.0,0.0
Jordan Baldwin,2018-12-22,13,Louisiana Tech,N,Hawaii,W,jordan-baldwin-1,1.0,18.0,0.0,0.0
Chris Claybrooks,2018-12-22,14,Memphis,N,Wake Forest,L,chris-claybrooks-1,1.0,37.0,1.0,1.0
Kendall Hune,2018-12-22,14,Hawaii,N,Louisiana Tech,L,kendall-hune-1,1.0,0.0,0.0,0.0
Demetrius Kemp,2018-12-22,13,Wake Forest,N,Memphis,W,demetrius-kemp-1,1.0,2.0,0.0,0.0
Amik Robertson,2018-12-22,13,Louisiana Tech,N,Hawaii,W,amik-robertson-1,2.0,27.0,0.0,0.0
Cedarius Rookard,2018-12-22,13,Troy,N,Buffalo,W,cedarius-rookard-1,1.0,18.0,0.0,0.0
Jeff Gladney,2018-12-26,13,Texas Christian,N,California,W,jeff-gladney-1,1.0,27.0,0.0,0.0
Jaylinn Hawkins,2018-12-26,13,California,N,Texas Christian,L,jaylinn-hawkins-1,3.0,29.0,0.0,0.0
Jawuan Johnson,2018-12-26,13,Texas Christian,N,California,W,jawuan-johnson-1,1.0,72.0,0.0,0.0
Jordan Kunaszyk,2018-12-26,13,California,N,Texas Christian,L,jordan-kunaszyk-1,1.0,7.0,0.0,0.0
Julius Lewis,2018-12-26,13,Texas Christian,N,California,W,julius-lewis-1,1.0,3.0,0.0,2.0
Vernon Scott,2018-12-26,13,Texas Christian,N,California,W,vernon-scott-1,1.0,0.0,0.0,0.0
Niko Small,2018-12-26,13,Texas Christian,N,California,W,niko-small-1,1.0,45.0,0.0,1.0
Eric Burrell,2018-12-27,13,Wisconsin,N,Miami (FL),W,eric-burrell-1,1.0,30.0,0.0,1.0
Linwood Crump,2018-12-27,13,Temple,N,Duke,L,linwood-crump-1,1.0,0.0,0.0,0.0
T.J. Edwards,2018-12-27,13,Wisconsin,N,Miami (FL),W,tj-edwards-3,1.0,3.0,0.0,0.0
Brandon Feamster,2018-12-27,13,Duke,N,Temple,W,brandon-feamster-1,1.0,8.0,0.0,1.0
Randall Haynie,2018-12-27,13,Vanderbilt,N,Baylor,L,randall-haynie-1,1.0,0.0,0.0,0.0
Jaquan Johnson,2018-12-27,13,Miami (FL),N,Wisconsin,L,jaquan-johnson-1,1.0,0.0,0.0,0.0
Chris Orr,2018-12-27,13,Wisconsin,N,Miami (FL),W,chris-orr-2,1.0,0.0,0.0,0.0
Delvon Randall,2018-12-27,13,Temple,N,Duke,L,delvon-randall-1,1.0,52.0,1.0,0.0
Benny Walls,2018-12-27,13,Temple,N,Duke,L,benny-walls-1,1.0,9.0,0.0,0.0
Caesar Williams,2018-12-27,13,Wisconsin,N,Miami (FL),W,caesar-williams-1,1.0,2.0,0.0,0.0
Big Cat Bryant,2018-12-28,13,Auburn,N,Purdue,W,big-cat-bryant-1,1.0,20.0,1.0,1.0
Javaris Davis,2018-12-28,13,Auburn,N,Purdue,W,javaris-davis-1,1.0,15.0,0.0,0.0
Derrek Pitts,2018-12-28,12,West Virginia,N,Syracuse,L,derrek-pitts-1,1.0,2.0,0.0,0.0
Kenny Robinson,2018-12-28,12,West Virginia,N,Syracuse,L,kenny-robinson-4,1.0,3.0,0.0,0.0
Alan Stritzinger,2018-12-28,13,Syracuse,N,West Virginia,W,alan-stritzinger-1,1.0,20.0,0.0,0.0
Marcus Strong,2018-12-28,13,Washington State,N,Iowa State,W,marcus-strong-1,1.0,66.0,0.0,1.0
Jalen Thompson,2018-12-28,13,Washington State,N,Iowa State,W,jalen-thompson-2,1.0,0.0,0.0,1.0
Justin Brent,2018-12-29,13,Nevada,N,Arkansas State,W,justin-brent-1,2.0,1.0,0.0,1.0
Jomon Dotson,2018-12-29,13,Nevada,N,Arkansas State,W,jomon-dotson-1,1.0,5.0,0.0,2.0
B.J. Edmonds,2018-12-29,13,Arkansas State,N,Nevada,L,bj-edmonds-1,1.0,0.0,0.0,0.0
Chauncey Gardner,2018-12-29,13,Florida,N,Michigan,W,chauncey-gardner-1,2.0,83.0,1.0,0.0
Tim Harris,2018-12-29,13,Virginia,N,South Carolina,W,tim-harris-4,1.0,6.0,0.0,1.0
Jerry Jacobs,2018-12-29,13,Arkansas State,N,Nevada,L,jerry-jacobs-1,1.0,0.0,0.0,1.0
Juan Thornhill,2018-12-29,13,Virginia,N,South Carolina,W,juan-thornhill-1,1.0,54.0,0.0,1.0
Nolan Turner,2018-12-29,14,Clemson,N,Notre Dame,W,nolan-turner-1,1.0,24.0,0.0,1.0
Marquise Blair,2018-12-31,14,Utah,N,Northwestern,L,marquise-blair-1,1.0,5.0,0.0,0.0
Eurndraus Bryant,2018-12-31,13,North Carolina State,N,Texas A&M,L,eurndraus-bryant-1,1.0,0.0,0.0,0.0
Tyrel Dodson,2018-12-31,13,Texas A&M,N,North Carolina State,W,tyrel-dodson-1,1.0,78.0,1.0,0.0
Blake Gallagher,2018-12-31,14,Northwestern,N,Utah,W,blake-gallagher-1,1.0,0.0,0.0,0.0
Cam Hilton,2018-12-31,13,Missouri,N,Oklahoma State,L,cam-hilton-1,2.0,2.0,0.0,1.0
Jevon Holland,2018-12-31,13,Oregon,N,Michigan State,W,jevon-holland-1,1.0,0.0,0.0,1.0
Leon O'Neal Jr.,2018-12-31,13,Texas A&M,N,North Carolina State,W,leon-oneal-jr-1,1.0,25.0,0.0,1.0
JR Pace,2018-12-31,14,Northwestern,N,Utah,W,jr-pace-1,1.0,0.0,0.0,1.0
Dylan Rivers,2018-12-31,13,Virginia Tech,N,Cincinnati,L,dylan-rivers-1,1.0,18.0,0.0,0.0
James Wiggins,2018-12-31,13,Cincinnati,N,Virginia Tech,W,james-wiggins-1,1.0,-4.0,0.0,0.0
Willie Gay,2019-01-01,13,Mississippi State,N,Iowa,L,willie-gay-1,1.0,46.0,0.0,0.0
Jake Gervase,2019-01-01,13,Iowa,N,Mississippi State,W,jake-gervase-1,1.0,28.0,0.0,3.0
Chauncey Golston,2019-01-01,13,Iowa,N,Mississippi State,W,chauncey-golston-1,1.0,4.0,0.0,0.0
Lonnie Johnson,2019-01-01,13,Kentucky,N,Penn State,W,lonnie-johnson-4,1.0,24.0,0.0,1.0
P.J Locke III,2019-01-01,14,Texas,N,Georgia,W,pj-locke-iii-1,1.0,22.0,0.0,0.0
Brandon Moore,2019-01-01,13,Central Florida,N,Louisiana State,L,brandon-moore-6,1.0,93.0,1.0,1.0
JaCoby Stevens,2019-01-01,13,Louisiana State,N,Central Florida,W,jacoby-stevens-1,1.0,1.0,0.0,1.0
Trayvon Mullen,2019-01-07,15,Clemson,N,Alabama,W,trayvon-mullen-1,1.0,46.0,0.0,0.0
A.J. Terrell,2019-01-07,15,Clemson,N,Alabama,W,aj-terrell-1,1.0,44.0,1.0,0.0
V.J. Banks,2018-08-25,1,Colorado State,,Hawaii,L,vj-banks-1,0.0,0.0,0.0,1.0
Bryton Barr,2018-08-25,1,Massachusetts,,Duquesne,W,bryton-barr-1,0.0,0.0,0.0,1.0
C.J. Coldon,2018-08-25,1,Wyoming,@,New Mexico State,W,cj-coldon-1,0.0,0.0,0.0,1.0
Rojesterman Farris II,2018-08-25,1,Hawaii,@,Colorado State,W,rojesterman-farris-ii-1,0.0,0.0,0.0,2.0
Jordan Fogal,2018-08-25,1,Colorado State,,Hawaii,L,jordan-fogal-1,0.0,0.0,0.0,1.0
Elijah Garcia,2018-08-25,1,Rice,,Prairie View A&M,W,elijah-garcia-1,0.0,0.0,0.0,1.0
Carl Granderson,2018-08-25,1,Wyoming,@,New Mexico State,W,carl-granderson-1,0.0,0.0,0.0,1.0
Tyler Hall,2018-08-25,1,Wyoming,@,New Mexico State,W,tyler-hall-2,0.0,0.0,0.0,1.0
Anthony Hawkins,2018-08-25,1,Colorado State,,Hawaii,L,anthony-hawkins-1,0.0,0.0,0.0,2.0
Kendall Hune,2018-08-25,1,Hawaii,@,Colorado State,W,kendall-hune-1,0.0,0.0,0.0,1.0
Tyshaun Ingram,2018-08-25,1,Massachusetts,,Duquesne,W,tyshaun-ingram-1,0.0,0.0,0.0,1.0
Justin Lewis,2018-08-25,1,Massachusetts,,Duquesne,W,justin-lewis-1,0.0,0.0,0.0,1.0
Shamad Lomax,2018-08-25,1,New Mexico State,,Wyoming,L,shamad-lomax-1,0.0,0.0,0.0,1.0
Cassh Maluia,2018-08-25,1,Wyoming,@,New Mexico State,W,cassh-maluia-1,0.0,0.0,0.0,1.0
Brandon Mangram,2018-08-25,1,Massachusetts,,Duquesne,W,brandon-mangram-1,0.0,0.0,0.0,1.0
Lee Moses,2018-08-25,1,Massachusetts,,Duquesne,W,lee-moses-1,0.0,0.0,0.0,1.0
Martin Nwakamma,2018-08-25,1,Rice,,Prairie View A&M,W,martin-nwakamma-1,0.0,0.0,0.0,1.0
George Nyakwol,2018-08-25,1,Rice,,Prairie View A&M,W,george-nyakwol-1,0.0,0.0,0.0,1.0
Chavez Pownell Jr.,2018-08-25,1,Wyoming,@,New Mexico State,W,chavez-pownell-jr-1,0.0,0.0,0.0,2.0
Houston Robert,2018-08-25,1,Rice,,Prairie View A&M,W,houston-robert-1,0.0,0.0,0.0,1.0
Josh Watson,2018-08-25,1,Colorado State,,Hawaii,L,josh-watson-2,0.0,0.0,0.0,1.0
Bradlee Anae,2018-08-30,1,Utah,,Weber State,W,bradlee-anae-1,0.0,0.0,0.0,2.0
Essang Bassey,2018-08-30,1,Wake Forest,@,Tulane,W,essang-bassey-1,0.0,0.0,0.0,3.0
Antonio Blackmon,2018-08-30,1,Purdue,,Northwestern,L,antonio-blackmon-1,0.0,0.0,0.0,1.0
Julian Blackmon,2018-08-30,1,Utah,,Weber State,W,julian-blackmon-1,0.0,0.0,0.0,2.0
Marquise Blair,2018-08-30,1,Utah,,Weber State,W,marquise-blair-1,0.0,0.0,0.0,2.0
Will Boler,2018-08-30,1,Alabama-Birmingham,,Savannah State,W,will-boler-1,0.0,0.0,0.0,1.0
Keldrick Carper,2018-08-30,1,Texas A&M,,Northwestern State,W,keldrick-carper-1,0.0,0.0,0.0,2.0
Blake Cashman,2018-08-30,1,Minnesota,,New Mexico State,W,blake-cashman-1,0.0,0.0,0.0,1.0
Tim Cason,2018-08-30,1,Purdue,,Northwestern,L,tim-cason-1,0.0,0.0,0.0,3.0
Randy Charlton,2018-08-30,1,Central Florida,@,Connecticut,W,randy-charlton-1,0.0,0.0,0.0,1.0
Nevelle Clarke,2018-08-30,1,Central Florida,@,Connecticut,W,nevelle-clarke-1,0.0,0.0,0.0,2.0
Antwan Collier,2018-08-30,1,Central Florida,@,Connecticut,W,antwan-collier-1,0.0,0.0,0.0,1.0
Roney Elam,2018-08-30,1,Texas A&M,,Northwestern State,W,roney-elam-1,0.0,0.0,0.0,1.0
Kyle Gibson,2018-08-30,1,Central Florida,@,Connecticut,W,kyle-gibson-1,0.0,0.0,0.0,2.0
A.J. Green,2018-08-30,1,Oklahoma State,,Missouri State,W,aj-green-4,0.0,0.0,0.0,2.0
Javelin Guidry,2018-08-30,1,Utah,,Weber State,W,javelin-guidry-2,0.0,0.0,0.0,1.0
P.J. Hall,2018-08-30,1,Tulane,,Wake Forest,L,pj-hall-1,0.0,0.0,0.0,1.0
Amari Henderson,2018-08-30,1,Wake Forest,@,Tulane,W,amari-henderson-1,0.0,0.0,0.0,1.0
Tahj Herring-Wilson,2018-08-30,1,Connecticut,,Central Florida,L,tahj-herring-wilson-1,0.0,0.0,0.0,1.0
Marcus Hubbard,2018-08-30,1,Louisiana-Monroe,,Southeastern Louisiana,W,marcus-hubbard-1,0.0,0.0,0.0,2.0
Mason Husmann,2018-08-30,1,Louisiana-Monroe,,Southeastern Louisiana,W,mason-husmann-1,0.0,0.0,0.0,1.0
Shane Jackson,2018-08-30,2,New Mexico State,@,Minnesota,L,shane-jackson-2,0.0,0.0,0.0,1.0
Pat Jasinski,2018-08-30,1,Central Florida,@,Connecticut,W,pat-jasinski-1,0.0,0.0,0.0,1.0
Trevor Kent,2018-08-30,1,Northwestern,@,Purdue,W,trevor-kent-1,0.0,0.0,0.0,1.0
Thakarius Keyes,2018-08-30,1,Tulane,,Wake Forest,L,thakarius-keyes-1,0.0,0.0,0.0,3.0
DeShawnte Lloyd,2018-08-30,2,New Mexico State,@,Minnesota,L,deshawnte-lloyd-1,0.0,0.0,0.0,1.0
Shamad Lomax,2018-08-30,2,New Mexico State,@,Minnesota,L,shamad-lomax-1,0.0,0.0,0.0,1.0
Roy Lopez,2018-08-30,2,New Mexico State,@,Minnesota,L,roy-lopez-1,0.0,0.0,0.0,1.0
Boye Mafe,2018-08-30,1,Minnesota,,New Mexico State,W,boye-mafe-1,0.0,0.0,0.0,1.0
Kenderick Marbles,2018-08-30,1,Louisiana-Monroe,,Southeastern Louisiana,W,kenderick-marbles-1,0.0,0.0,0.0,1.0
Jared McGee,2018-08-30,1,Northwestern,@,Purdue,W,jared-mcgee-1,0.0,0.0,0.0,1.0
Alex Miller,2018-08-30,1,Northwestern,@,Purdue,W,alex-miller-1,0.0,0.0,0.0,1.0
Sam Miller,2018-08-30,1,Northwestern,@,Purdue,W,sam-miller-6,0.0,0.0,0.0,1.0
Eric Mitchell,2018-08-30,1,Central Florida,@,Connecticut,W,eric-mitchell-2,0.0,0.0,0.0,1.0
Brandon Moore,2018-08-30,1,Central Florida,@,Connecticut,W,brandon-moore-6,0.0,0.0,0.0,1.0
Greg Newsome II,2018-08-30,1,Northwestern,@,Purdue,W,greg-newsome-ii-1,0.0,0.0,0.0,1.0
Charles Oliver,2018-08-30,1,Texas A&M,,Northwestern State,W,charles-oliver-1,0.0,0.0,0.0,1.0
DeMarcus Owens,2018-08-30,2,New Mexico State,@,Minnesota,L,demarcus-owens-1,0.0,0.0,0.0,1.0
Kolby Peel,2018-08-30,1,Oklahoma State,,Missouri State,W,kolby-peel-1,0.0,0.0,0.0,1.0
Jayden Peevy,2018-08-30,1,Texas A&M,,Northwestern State,W,jayden-peevy-1,0.0,0.0,0.0,1.0
Justin Phillips,2018-08-30,1,Oklahoma State,,Missouri State,W,justin-phillips-2,0.0,0.0,0.0,1.0
Debione Renfro,2018-08-30,1,Texas A&M,,Northwestern State,W,debione-renfro-1,0.0,0.0,0.0,1.0
Jamal Scott,2018-08-30,1,San Jose State,,California-Davis,L,jamal-scott-1,0.0,0.0,0.0,1.0
Taris Shenall,2018-08-30,1,Tulane,,Wake Forest,L,taris-shenall-1,0.0,0.0,0.0,1.0
Antonio Shenault,2018-08-30,1,Minnesota,,New Mexico State,W,antonio-shenault-1,0.0,0.0,0.0,1.0
Jerome Smith,2018-08-30,1,Georgia State,,,W,jerome-smith-2,0.0,0.0,0.0,1.0
Terell Smith,2018-08-30,1,Minnesota,,New Mexico State,W,terell-smith-1,0.0,0.0,0.0,3.0
Cedric Stone,2018-08-30,1,Georgia State,,,W,cedric-stone-1,0.0,0.0,0.0,1.0
DJ Taylor,2018-08-30,1,Wake Forest,@,Tulane,W,dj-taylor-2,0.0,0.0,0.0,1.0
Ja'Sir Taylor,2018-08-30,1,Wake Forest,@,Tulane,W,jasir-taylor-1,0.0,0.0,0.0,3.0
Roderic Teamer,2018-08-30,1,Tulane,,Wake Forest,L,roderic-teamer-1,0.0,0.0,0.0,1.0
Jaylin Thomas,2018-08-30,1,Ball State,,Central Connecticut State,W,jaylin-thomas-1,0.0,0.0,0.0,1.0
Kiondre Thomas,2018-08-30,1,Minnesota,,New Mexico State,W,kiondre-thomas-1,0.0,0.0,0.0,2.0
John Toussaint,2018-08-30,1,San Jose State,,California-Davis,L,john-toussaint-1,0.0,0.0,0.0,2.0
Derrick Tucker,2018-08-30,1,Texas A&M,,Northwestern State,W,derrick-tucker-1,0.0,0.0,0.0,1.0
Jacob White,2018-08-30,1,Ball State,,Central Connecticut State,W,jacob-white-1,0.0,0.0,0.0,1.0
Rodarius Williams,2018-08-30,1,Oklahoma State,,Missouri State,W,rodarius-williams-1,0.0,0.0,0.0,2.0
Delrick Abrams Jr.,2018-08-31,1,Colorado,N,Colorado State,W,delrick-abrams-jr-1,0.0,0.0,0.0,1.0
Paulson Adebo,2018-08-31,1,Stanford,,San Diego State,W,paulson-adebo-1,0.0,0.0,0.0,2.0
Ronnie Blackmon,2018-08-31,1,Colorado,N,Colorado State,W,ronnie-blackmon-1,0.0,0.0,0.0,1.0
Shaq Bond,2018-08-31,1,Utah State,@,Michigan State,L,shaq-bond-1,0.0,0.0,0.0,1.0
Scoop Bradshaw,2018-08-31,1,Syracuse,@,Western Michigan,W,scoop-bradshaw-1,0.0,0.0,0.0,1.0
Ikie Calderon,2018-08-31,1,Eastern Michigan,,Monmouth,W,ikie-calderon-1,0.0,0.0,0.0,1.0
Vince Calhoun,2018-08-31,1,Eastern Michigan,,Monmouth,W,vince-calhoun-1,0.0,0.0,0.0,1.0
Michael Carter II,2018-08-31,1,Duke,,Army,W,michael-carter-ii-1,0.0,0.0,0.0,1.0
Stefan Claiborne,2018-08-31,1,Western Michigan,,Syracuse,L,stefan-claiborne-1,0.0,0.0,0.0,1.0
Najee Clayton,2018-08-31,1,Western Michigan,,Syracuse,L,najee-clayton-1,0.0,0.0,0.0,1.0
Tacorian Darden,2018-08-31,1,Western Kentucky,@,Wisconsin,L,tacorian-darden-1,0.0,0.0,0.0,1.0
DeAndre Farris,2018-08-31,1,Western Kentucky,@,Wisconsin,L,deandre-farris-1,0.0,0.0,0.0,1.0
Ben Holt,2018-08-31,1,Western Kentucky,@,Wisconsin,L,ben-holt-1,0.0,0.0,0.0,1.0
Jeff Hubbard,2018-08-31,1,Eastern Michigan,,Monmouth,W,jeff-hubbard-1,0.0,0.0,0.0,1.0
Antwon Kincade,2018-08-31,1,Western Kentucky,@,Wisconsin,L,antwon-kincade-1,0.0,0.0,0.0,1.0
Ronley Lakalaka,2018-08-31,1,San Diego State,@,Stanford,L,ronley-lakalaka-1,0.0,0.0,0.0,1.0
Justin Layne,2018-08-31,1,Michigan State,,Utah State,W,justin-layne-1,0.0,0.0,0.0,1.0
Drew Lewis,2018-08-31,1,Colorado,N,Colorado State,W,drew-lewis-1,0.0,0.0,0.0,2.0
Adam Lopez,2018-08-31,1,Nevada,,Portland State,W,adam-lopez-1,0.0,0.0,0.0,1.0
Anthony Luke,2018-08-31,1,San Diego State,@,Stanford,L,anthony-luke-1,0.0,0.0,0.0,1.0
Kevin McGill,2018-08-31,1,Eastern Michigan,,Monmouth,W,kevin-mcgill-1,0.0,0.0,0.0,1.0
E.J. Muhammad,2018-08-31,1,Nevada,,Portland State,W,ej-muhammad-1,0.0,0.0,0.0,1.0
Scott Nelson,2018-08-31,1,Wisconsin,,Western Kentucky,W,scott-nelson-4,0.0,0.0,0.0,2.0
Bobby Okereke,2018-08-31,1,Stanford,,San Diego State,W,bobby-okereke-1,0.0,0.0,0.0,1.0
Dom Peterson,2018-08-31,1,Nevada,,Portland State,W,dom-peterson-1,0.0,0.0,0.0,1.0
Jalen Phelps,2018-08-31,1,Eastern Michigan,,Monmouth,W,jalen-phelps-1,0.0,0.0,0.0,1.0
Koby Quansah,2018-08-31,1,Duke,,Army,W,koby-quansah-1,0.0,0.0,0.0,1.0
Derrion Rakestraw,2018-08-31,1,Colorado,N,Colorado State,W,derrion-rakestraw-1,0.0,0.0,0.0,1.0
Berdale Robins,2018-08-31,1,Nevada,,Portland State,W,berdale-robins-1,0.0,0.0,0.0,2.0
Turan Rush,2018-08-31,1,Eastern Michigan,,Monmouth,W,turan-rush-1,0.0,0.0,0.0,1.0
A.J. Thomas,2018-08-31,1,Western Michigan,,Syracuse,L,aj-thomas-1,0.0,0.0,0.0,1.0
Trenton Thompson,2018-08-31,1,San Diego State,@,Stanford,L,trenton-thompson-2,0.0,0.0,0.0,1.0
Caesar Williams,2018-08-31,1,Wisconsin,,Western Kentucky,W,caesar-williams-1,0.0,0.0,0.0,1.0
DJ Williams,2018-08-31,1,Utah State,@,Michigan State,L,dj-williams-6,0.0,0.0,0.0,1.0
McTelvin Agim,2018-09-01,1,Arkansas,,Eastern Illinois,W,mctelvin-agim-1,0.0,0.0,0.0,1.0
Nate Anderson,2018-09-01,1,Missouri,,Tennessee-Martin,W,nate-anderson-1,0.0,0.0,0.0,1.0
Trevor Apsey,2018-09-01,1,Central Michigan,@,Kentucky,L,trevor-apsey-1,0.0,0.0,0.0,1.0
Dan Archibong,2018-09-01,1,Temple,,Villanova,L,dan-archibong-1,0.0,0.0,0.0,1.0
Damon Arnette,2018-09-01,1,Ohio State,,Oregon State,W,damon-arnette-1,0.0,0.0,0.0,1.0
Toyous Avery,2018-09-01,1,West Virginia,N,Tennessee,W,toyous-avery-1,0.0,0.0,0.0,1.0
Hakeem Bailey,2018-09-01,1,West Virginia,N,Tennessee,W,hakeem-bailey-1,0.0,0.0,0.0,1.0
Dalton Baker,2018-09-01,1,Nevada-Las Vegas,@,Southern California,L,dalton-baker-1,0.0,0.0,0.0,1.0
Krys Barnes,2018-09-01,1,UCLA,,Cincinnati,L,krys-barnes-1,0.0,0.0,0.0,2.0
Elijah Benton,2018-09-01,1,Liberty,,Old Dominion,W,elijah-benton-1,0.0,0.0,0.0,1.0
Luc Bequette,2018-09-01,1,California,,North Carolina,W,luc-bequette-1,0.0,0.0,0.0,1.0
Ronheen Bingham,2018-09-01,1,Arkansas State,,Southeast Missouri State,W,ronheen-bingham-1,0.0,0.0,0.0,1.0
Sanchez Blake Jr.,2018-09-01,1,Memphis,,Mercer,W,sanchez-blake-jr-1,0.0,0.0,0.0,1.0
Reed Blankenship,2018-09-01,1,Middle Tennessee State,@,Vanderbilt,L,reed-blankenship-1,0.0,0.0,0.0,1.0
Joshuah Bledsoe,2018-09-01,1,Missouri,,Tennessee-Martin,W,joshuah-bledsoe-1,0.0,0.0,0.0,1.0
Elijah Blue,2018-09-01,1,Old Dominion,@,Liberty,L,elijah-blue-1,0.0,0.0,0.0,1.0
Jacques Boudreaux,2018-09-01,1,Louisiana,,Grambling State,W,jacques-boudreaux-1,0.0,0.0,0.0,1.0
Ja'Merez Bowen,2018-09-01,1,Indiana,@,Florida International,W,jamerez-bowen-1,0.0,0.0,0.0,1.0
Kris Boyd,2018-09-01,1,Texas,N,Maryland,L,kris-boyd-1,0.0,0.0,0.0,2.0
Dwayne Boyles,2018-09-01,1,South Florida,,Elon,W,dwayne-boyles-1,0.0,0.0,0.0,1.0
Darrius Bratton,2018-09-01,1,Virginia,,Richmond,W,darrius-bratton-1,0.0,0.0,0.0,2.0
Andre Brown Jr.,2018-09-01,1,Indiana,@,Florida International,W,andre-brown-jr-1,0.0,0.0,0.0,1.0
Isaiah Brown,2018-09-01,1,Florida International,,Indiana,L,isaiah-brown-2,0.0,0.0,0.0,1.0
Kimere Brown,2018-09-01,1,Temple,,Villanova,L,kimere-brown-1,0.0,0.0,0.0,1.0
Coby Bryant,2018-09-01,1,Cincinnati,@,UCLA,W,coby-bryant-1,0.0,0.0,0.0,1.0
Myles Bryant,2018-09-01,1,Washington,N,Auburn,L,myles-bryant-1,0.0,0.0,0.0,1.0
Baylen Buchanan,2018-09-01,1,Tennessee,N,West Virginia,L,baylen-buchanan-1,0.0,0.0,0.0,1.0
Robert Bullard,2018-09-01,1,Air Force,,Stony Brook,W,robert-bullard-1,0.0,0.0,0.0,2.0
Sean Bunting,2018-09-01,1,Central Michigan,@,Kentucky,L,sean-bunting-1,0.0,0.0,0.0,1.0
Lorenzo Burns,2018-09-01,1,Arizona,,Brigham Young,L,lorenzo-burns-1,0.0,0.0,0.0,3.0
Anthony Butler,2018-09-01,1,UNC Charlotte,,Fordham,W,anthony-butler-2,0.0,0.0,0.0,1.0
Camryn Bynum,2018-09-01,1,California,,North Carolina,W,camryn-bynum-1,0.0,0.0,0.0,4.0
Tyson Campbell,2018-09-01,1,Georgia,,Austin Peay,W,tyson-campbell-1,0.0,0.0,0.0,1.0
Diamon Cannon,2018-09-01,1,Tulsa,,Central Arkansas,W,diamon-cannon-1,0.0,0.0,0.0,1.0
Tariq Castro-Fields,2018-09-01,1,Penn State,,Appalachian State,W,tariq-castro-fields-1,0.0,0.0,0.0,2.0
Hamp Cheevers,2018-09-01,1,Boston College,,Massachusetts,W,hamp-cheevers-1,0.0,0.0,0.0,1.0
Chukwudi Chukwu,2018-09-01,1,Ohio,,Howard,W,chukwudi-chukwu-1,0.0,0.0,0.0,1.0
Denzel Chukwukelu,2018-09-01,1,Texas-El Paso,,Northern Arizona,L,denzel-chukwukelu-1,0.0,0.0,0.0,1.0
Mallory Claybourne,2018-09-01,1,Coastal Carolina,@,South Carolina,L,mallory-claybourne-1,0.0,0.0,0.0,1.0
Rodney Clemons,2018-09-01,1,Southern Methodist,@,North Texas,L,rodney-clemons-1,0.0,0.0,0.0,1.0
Dylan Connor,2018-09-01,1,Ohio,,Howard,W,dylan-connor-1,0.0,0.0,0.0,1.0
Marquise Copeland,2018-09-01,1,Cincinnati,@,UCLA,W,marquise-copeland-1,0.0,0.0,0.0,1.0
