Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Dwayne Norman,2013-09-14,3,Duke,,Georgia Tech,L,0,,,1,dwayne-norman-1
Marcus Oliver,2013-09-14,3,Indiana,,Bowling Green State,W,0,,,1,marcus-oliver-2
Zachary Orr,2013-09-14,3,North Texas,,Ball State,W,1,,,1,zachary-orr-1
Evan Palelei,2013-09-14,1,Navy,,Delaware,W,0,,,1,evan-palelei-1
Demetrius Pettway,2013-09-14,3,Western Michigan,@,Northwestern,L,0,,,1,demetrius-pettway-1
Terrance Plummer,2013-09-14,3,Central Florida,@,Penn State,W,0,,,1,terrance-plummer-1
Da'Carlos Renfro,2013-09-14,2,Texas-El Paso,@,New Mexico State,W,1,,,1,dacarlos-renfro-1
Taylor Richards,2013-09-14,3,Purdue,,Notre Dame,L,0,,,1,taylor-richards-1
Lonnie Richardson,2013-09-14,1,Navy,,Delaware,W,0,,,1,lonnie-richardson-1
Ed Saint-Vil,2013-09-14,3,Massachusetts,@,Kansas State,L,0,,,1,ed-saint-vil-1
Ryan Santos,2013-09-14,3,New Mexico,@,Pittsburgh,L,0,,,1,ryan-santos-1
Ryan Shazier,2013-09-14,3,Ohio State,@,California,W,0,,,1,ryan-shazier-1
D'Joun Smith,2013-09-14,3,Florida Atlantic,@,South Florida,W,0,,,1,djoun-smith-1
Marcus Smith,2013-09-14,3,Louisville,@,Kentucky,W,1,,,1,marcus-smith-6
Preston Smith,2013-09-14,3,Mississippi State,@,Auburn,L,0,,,1,preston-smith-2
Brian Suite,2013-09-14,2,Utah State,,Weber State,W,0,,,1,brian-suite-1
Junior Sylvestre,2013-09-14,2,Toledo,,Eastern Washington,W,0,,,1,junior-sylvestre-1
Austin Teitsma,2013-09-14,3,Illinois,N,Washington,L,0,,,1,austin-teitsma-1
Dominique Tovell,2013-09-14,2,Louisiana,,Nicholls State,W,0,,,1,dominique-tovell-1
Eric Tuipulotu,2013-09-14,3,Idaho,,Northern Illinois,L,0,,,1,eric-tuipulotu-1
Mike Ugenyi,2013-09-14,3,Army,,Stanford,L,0,,,2,mike-ugenyi-1
Shaan Washington,2013-09-14,3,Texas A&M,,Alabama,L,1,,,1,shaan-washington-1
Jansen Watson,2013-09-14,2,Iowa State,,Iowa,L,0,,,1,jansen-watson-1
Tre'Davious White,2013-09-14,3,Louisiana State,,Kent State,W,0,,,1,tredavious-white-1
Kellen Williams,2013-09-14,3,Vanderbilt,@,South Carolina,L,0,,,1,kellen-williams-1
Joe Windsor,2013-09-14,2,Northern Illinois,@,Idaho,W,0,,,1,joe-windsor-1
Jamichael Winston,2013-09-14,3,Arkansas,,Southern Mississippi,W,0,,,1,jamichael-winston-1
Sam Wren,2013-09-14,2,Oklahoma State,,Lamar,W,0,,,1,sam-wren-1
Vic Beasley,2013-09-19,3,Clemson,@,North Carolina State,W,0,,,1,vic-beasley-1
Karl Mickelsen,2013-09-20,4,Fresno State,,Boise State,W,0,,,1,karl-mickelsen-1
Derek Akunne,2013-09-21,4,North Texas,@,Georgia,L,0,,,1,derek-akunne-1
Rontavious Atkins,2013-09-21,4,Western Michigan,@,Iowa,L,0,,,1,rontavious-atkins-1
Brandon Atwell,2013-09-21,3,Ohio,,Austin Peay,W,0,,,1,brandon-atwell-1
Donnie Baggs,2013-09-21,4,Texas A&M,,Southern Methodist,W,0,,,1,donnie-baggs-1
Josh Banks,2013-09-21,2,Washington,,Idaho State,W,0,,,1,josh-banks-1
Anthony Barr,2013-09-21,3,UCLA,,New Mexico State,W,1,,,1,anthony-barr-1
Thomas Bates,2013-09-21,3,Houston,N,Rice,W,0,,,1,thomas-bates-1
Xavius Boyd,2013-09-21,3,Western Kentucky,,Morgan State,W,0,,,1,xavius-boyd-1
Ty-Meer Brown,2013-09-21,3,Connecticut,,Michigan,L,1,,,1,ty-meer-brown-1
Deone Bucannon,2013-09-21,4,Washington State,,Idaho,W,0,,,1,deone-bucannon-1
Adam Butler,2013-09-21,4,Vanderbilt,@,Massachusetts,W,1,,,1,adam-butler-1
Kevin Byrne,2013-09-21,4,Massachusetts,,Vanderbilt,L,0,,,1,kevin-byrne-1
De'Vondre Campbell,2013-09-21,4,Minnesota,,San Jose State,W,0,,,1,devondre-campbell-1
J.R. Collins,2013-09-21,4,Virginia Tech,,Marshall,W,0,,,1,jr-collins-1
Trent Corney,2013-09-21,2,Virginia,,Virginia Military Institute,W,0,,,1,trent-corney-1
Trey Depriest,2013-09-21,3,Alabama,,Colorado State,W,1,,,1,trey-depriest-1
Mikhail Dubose,2013-09-21,4,Western Michigan,@,Iowa,L,0,,,1,mikhail-dubose-1
Dechane Durante,2013-09-21,3,Northern Illinois,,Eastern Illinois,W,0,,,1,dechane-durante-1
Ryan Edwards,2013-09-21,4,Idaho,@,Washington State,L,0,,,1,ryan-edwards-1
Kyler Fackrell,2013-09-21,4,Utah State,@,Southern California,L,0,,,1,kyler-fackrell-1
Cole Farrand,2013-09-21,4,Maryland,N,West Virginia,W,0,,,1,cole-farrand-1
Jaylon Finner,2013-09-21,3,Rice,N,Houston,L,0,,,1,jaylon-finner-1
Maurice Fleming,2013-09-21,4,Iowa,,Western Michigan,W,0,,,1,maurice-fleming-1
Trey Flowers,2013-09-21,4,Arkansas,@,Rutgers,L,0,,,1,trey-flowers-1
Dante Fowler Jr.,2013-09-21,3,Florida,,Tennessee,W,1,,,2,dante-fowler-jr-1
Ioane Gauta,2013-09-21,4,Washington State,,Idaho,W,0,,,1,ioane-gauta-1
Josh Gavert,2013-09-21,3,San Diego State,,Oregon State,L,0,,,1,josh-gavert-1
Kenneth Gilstrap,2013-09-21,4,Middle Tennessee State,@,Florida Atlantic,W,0,,,1,kenneth-gilstrap-1
Tay Glover-Wright,2013-09-21,4,Utah State,@,Southern California,L,0,,,1,tay-glover-wright-1
Randall Goforth,2013-09-21,3,UCLA,,New Mexico State,W,0,,,1,randall-goforth-1
Markus Golden,2013-09-21,3,Missouri,@,Indiana,W,0,,,1,markus-golden-1
Brandon Golson,2013-09-21,4,West Virginia,N,Maryland,L,0,,,1,brandon-golson-1
L.A. Goree,2013-09-21,4,Maryland,N,West Virginia,W,0,,,1,la-goree-1
Ben Gottschalk,2013-09-21,3,Southern Methodist,@,Texas A&M,L,0,,,1,ben-gottschalk-1
Doran Grant,2013-09-21,3,Ohio State,,Florida A&M,W,0,,,1,doran-grant-1
Travis Green,2013-09-21,4,Kansas State,@,Texas,L,0,,,1,travis-green-1
Trey Grissett,2013-09-21,2,Alabama-Birmingham,,Northwestern State,W,0,,,1,trey-grissett-1
Jordan Hall,2013-09-21,3,Ohio State,,Florida A&M,W,1,,,1,jordan-hall-1
Brock Hekking,2013-09-21,4,Nevada,,Hawaii,W,0,,,2,brock-hekking-1
Christian Henry,2013-09-21,4,Middle Tennessee State,@,Florida Atlantic,W,0,,,1,christian-henry-1
D.J. Hill,2013-09-21,2,Virginia,,Virginia Military Institute,W,0,,,1,dj-hill-1
Zack Hitchens,2013-09-21,4,Kent State,@,Penn State,L,0,,,1,zack-hitchens-1
Chris Humes,2013-09-21,4,Arkansas State,@,Memphis,L,0,,,1,chris-humes-1
Toney Hurd Jr,2013-09-21,4,Texas A&M,,Southern Methodist,W,0,,,1,toney-hurd-jr-1
Kerry Hyder,2013-09-21,4,Texas Tech,,Texas State,W,1,,,1,kerry-hyder-1
Ben Ingle,2013-09-21,4,Ball State,@,Eastern Michigan,W,0,,,1,ben-ingle-1
Charles Jackson,2013-09-21,3,Nebraska,,South Dakota State,W,0,,,1,charles-jackson-1
Quinton Jefferson,2013-09-21,4,Maryland,N,West Virginia,W,0,,,1,quinton-jefferson-1
Brian Jones,2013-09-21,4,Ball State,@,Eastern Michigan,W,2,,,1,brian-jones-5
Bruce Jones,2013-09-21,4,Texas Tech,,Texas State,W,0,,,1,bruce-jones-1
Nehemie Kankolongo,2013-09-21,4,Wyoming,@,Air Force,W,0,,,1,nehemie-kankolongo-1
Damontae Kazee,2013-09-21,3,San Diego State,,Oregon State,L,0,,,1,damontae-kazee-1
Emmanuel Lartley,2013-09-21,4,Akron,,Louisiana,L,0,,,1,
Dean Lowry,2013-09-21,3,Northwestern,,Maine,W,0,,,1,dean-lowry-1
Jordan Lucas,2013-09-21,4,Penn State,,Kent State,W,0,,,1,jordan-lucas-1
Greg Maclin,2013-09-21,2,Alabama-Birmingham,,Northwestern State,W,0,,,1,greg-maclin-1
Corey Mason,2013-09-21,4,Cincinnati,@,Miami (OH),W,0,,,1,corey-mason-1
Brent McClendon,2013-09-21,3,Georgia State,,Jacksonville State,L,0,,,1,brent-mcclendon-1
Chase Murdock,2013-09-21,4,Toledo,@,Central Michigan,W,0,,,1,chase-murdock-1
Dennis Nalor,2013-09-21,4,Central Michigan,,Toledo,L,0,,,1,dennis-nalor-1
Dearco Nolan,2013-09-21,4,Middle Tennessee State,@,Florida Atlantic,W,0,,,2,dearco-nolan-1
Dayonne Nunley,2013-09-21,3,Miami (OH),,Cincinnati,L,1,,,1,dayonne-nunley-1
Marcus Oliver,2013-09-21,4,Indiana,,Missouri,L,0,,,1,marcus-oliver-2
Norkeithus Otis,2013-09-21,3,North Carolina,@,Georgia Tech,L,0,,,2,norkeithus-otis-1
Drew Ott,2013-09-21,4,Iowa,,Western Michigan,W,0,,,1,drew-ott-1
Jamal Palmer,2013-09-21,3,Baylor,,Louisiana-Monroe,W,0,,,1,jamal-palmer-1
Louis Palmer,2013-09-21,4,Central Michigan,,Toledo,L,0,,,1,louis-palmer-1
Eric Pinkins,2013-09-21,3,San Diego State,,Oregon State,L,0,,,1,eric-pinkins-1
Albert Presley,2013-09-21,4,Akron,,Louisiana,L,0,,,1,albert-presley-1
Jalen Ramsey,2013-09-21,2,Florida State,,Bethune-Cookman,W,0,,,1,jalen-ramsey-1
Jamal Ransby,2013-09-21,3,Georgia State,,Jacksonville State,L,0,,,1,jamal-ransby-1
Cedric Reed,2013-09-21,4,Texas,,Kansas State,W,0,,,1,cedric-reed-1
Michael Reynolds,2013-09-21,3,Kansas,,Louisiana Tech,W,0,,,1,michael-reynolds-1
Sammy Seamster,2013-09-21,4,Middle Tennessee State,@,Florida Atlantic,W,0,,,1,sammy-seamster-1
Paul Senn,2013-09-21,3,Bowling Green State,,Murray State,W,0,,,1,paul-senn-1
Yawin Smallwood,2013-09-21,3,Connecticut,,Michigan,L,0,,,1,yawin-smallwood-1
Ryan Smith,2013-09-21,4,Auburn,@,Louisiana State,L,0,,,1,ryan-smith-5
Junior Sylvestre,2013-09-21,4,Toledo,@,Central Michigan,W,2,,,1,junior-sylvestre-1
Iuta Tepa,2013-09-21,3,Hawaii,@,Nevada,L,0,,,1,iuta-tepa-1
Martrez Townes,2013-09-21,4,Troy,@,Mississippi State,L,0,,,1,
Trent Voss,2013-09-21,4,Toledo,@,Central Michigan,W,0,,,1,trent-voss-1
Dexter Walker,2013-09-21,4,Air Force,,Wyoming,L,0,,,1,dexter-walker-1
Divante Walker,2013-09-21,2,Virginia,,Virginia Military Institute,W,0,,,1,divante-walker-1
Marlon Walls,2013-09-21,4,Tennessee,@,Florida,L,0,,,1,marlon-walls-1
Anthony Webb,2013-09-21,3,Baylor,,Louisiana-Monroe,W,0,,,1,anthony-webb-2
Matthew Wells,2013-09-21,4,Mississippi State,,Troy,W,0,,,1,matthew-wells-1
Christian Whitehead,2013-09-21,4,Idaho,@,Washington State,L,0,,,1,christian-whitehead-1
Jhavon Williams,2013-09-21,3,Connecticut,,Michigan,L,0,,,1,jhavon-williams-1
Jason Wilson,2013-09-21,4,Central Michigan,,Toledo,L,0,,,1,jason-wilson-1
Anthony Zappone,2013-09-21,4,Eastern Michigan,,Ball State,L,0,,,1,anthony-zappone-1
Brandon Facyson,2013-09-26,5,Virginia Tech,@,Georgia Tech,W,1,,,1,brandon-facyson-1
Kyle Fuller,2013-09-26,5,Virginia Tech,@,Georgia Tech,W,0,,,1,kyle-fuller-1
T.T. Barber,2013-09-27,5,Middle Tennessee State,@,Brigham Young,L,0,,,1,tt-barber-1
Jake Doughty,2013-09-27,5,Utah State,@,San Jose State,W,0,,,1,jake-doughty-1
Stephen Roberts,2013-09-27,5,Middle Tennessee State,@,Brigham Young,L,0,,,1,stephen-roberts-1
Reggie Whatley,2013-09-27,5,Middle Tennessee State,@,Brigham Young,L,0,,,1,reggie-whatley-1
Stephone Anthony,2013-09-28,4,Clemson,,Wake Forest,W,0,,,1,stephone-anthony-1
Jordan Batiste,2013-09-28,5,Tulane,@,Louisiana-Monroe,W,0,,,1,jordan-batiste-1
Vic Beasley,2013-09-28,4,Clemson,,Wake Forest,W,0,,,1,vic-beasley-1
Michael Bennett,2013-09-28,5,Ohio State,,Wisconsin,W,0,,,1,michael-bennett-5
Kawika Borden,2013-09-28,4,Hawaii,,Fresno State,L,0,,,1,kawika-borden-1
Brett Bowers,2013-09-28,4,New Mexico,,Nevada-Las Vegas,L,0,,,1,brett-bowers-2
Deforest Buckner,2013-09-28,4,Oregon,,California,W,1,,,1,deforest-buckner-1
Deon Bush,2013-09-28,4,Miami (FL),@,South Florida,W,0,,,1,deon-bush-1
Nico Caponi,2013-09-28,5,Akron,@,Bowling Green State,L,0,,,1,nico-caponi-1
Sam Carter,2013-09-28,4,Texas Christian,,Southern Methodist,W,0,,,1,sam-carter-1
Steven Daniels,2013-09-28,4,Boston College,,Florida State,L,0,,,1,steven-daniels-1
Alden Darby,2013-09-28,4,Arizona State,,Southern California,W,1,,,1,alden-darby-1
Denzel Devall,2013-09-28,4,Alabama,,Mississippi,W,0,,,1,denzel-devall-1
Aaron Donald,2013-09-28,4,Pittsburgh,,Virginia,W,0,,,1,aaron-donald-1
Damariay Drew,2013-09-28,4,California,@,Oregon,L,0,,,1,damariay-drew-1
Phillip Dukes,2013-09-28,4,South Carolina,@,Central Florida,W,0,,,1,phillip-dukes-1
Darius Dunaway,2013-09-28,5,Arkansas State,@,Missouri,L,0,,,1,darius-dunaway-1
Kony Ealy,2013-09-28,4,Missouri,,Arkansas State,W,0,,,1,kony-ealy-1
Michael Easton,2013-09-28,4,Central Florida,,South Carolina,L,0,,,1,michael-easton-1
Jayrone Elliott,2013-09-28,5,Toledo,@,Ball State,L,0,,,1,jayrone-elliott-1
Jarrod Franklin,2013-09-28,5,Tulane,@,Louisiana-Monroe,W,0,,,1,jarrod-franklin-1
Princeton Fuimaono,2013-09-28,4,Washington,,Arizona,W,0,,,1,princeton-fuimaono-1
Cody Galea,2013-09-28,4,San Diego State,@,New Mexico State,W,0,,,1,cody-galea-1
Ben Gardner,2013-09-28,4,Stanford,@,Washington State,W,0,,,1,ben-gardner-1
Brandon Golson,2013-09-28,5,West Virginia,,Oklahoma State,W,0,,,1,brandon-golson-1
Troy Gray,2013-09-28,4,Central Florida,,South Carolina,L,0,,,1,troy-gray-1
Shayon Green,2013-09-28,4,Miami (FL),@,South Florida,W,0,,,1,shayon-green-1
Chris Hackett,2013-09-28,4,Texas Christian,,Southern Methodist,W,0,,,1,chris-hackett-1
Anthony Harris,2013-09-28,4,Virginia,@,Pittsburgh,L,0,,,1,anthony-harris-4
Tajh Hasson,2013-09-28,5,Nevada-Las Vegas,@,New Mexico,W,1,,,1,tajh-hasson-1
Tim Hasson,2013-09-28,5,Nevada-Las Vegas,@,New Mexico,W,0,,,1,tim-hasson-1
Marrell Jackson,2013-09-28,4,Hawaii,,Fresno State,L,1,,,1,marrell-jackson-1
William Jackson,2013-09-28,4,Houston,@,Texas-San Antonio,W,0,,,1,william-jackson-3
C.J. James,2013-09-28,5,Akron,@,Bowling Green State,L,0,,,1,cj-james-1
Randall Joyner,2013-09-28,4,Southern Methodist,@,Texas Christian,L,0,,,1,randall-joyner-1
Joe Kawulok,2013-09-28,5,Colorado State,,Texas-El Paso,W,0,,,1,joe-kawulok-1
Devekeyan Lattimore,2013-09-28,4,South Florida,,Miami (FL),L,0,,,2,
Demarcus Lawrence,2013-09-28,5,Boise State,,Southern Mississippi,W,0,,,1,demarcus-lawrence-1
Boseko Lokombo,2013-09-28,4,Oregon,,California,W,0,,,1,boseko-lokombo-1
Ross Madison,2013-09-28,5,Toledo,@,Ball State,L,0,,,1,ross-madison-1
Tani Maka,2013-09-28,5,Nevada-Las Vegas,@,New Mexico,W,0,,,1,tani-maka-1
Marcus Mallet,2013-09-28,4,Texas Christian,,Southern Methodist,W,0,,,1,marcus-mallet-1
Josh Mauro,2013-09-28,4,Stanford,@,Washington State,W,0,,,1,josh-mauro-1
Chris McCain,2013-09-28,4,California,@,Oregon,L,0,,,1,chris-mccain-1
Viliami Moala,2013-09-28,4,California,@,Oregon,L,0,,,1,viliami-moala-1
Jonathan Newsome,2013-09-28,5,Ball State,,Toledo,W,0,,,1,jonathan-newsome-2
Hardy Nickerson,2013-09-28,4,California,@,Oregon,L,0,,,1,hardy-nickerson-1
Denzel Nkemdiche,2013-09-28,4,Mississippi,@,Alabama,L,0,,,1,denzel-nkemdiche-1
Chris Parks,2013-09-28,4,Southern Methodist,@,Texas Christian,L,0,,,1,chris-parks-1
Chris Pickett,2013-09-28,5,Troy,@,Duke,L,0,,,1,chris-pickett-1
Terrance Plummer,2013-09-28,4,Central Florida,,South Carolina,L,0,,,1,terrance-plummer-1
James Radcliffe,2013-09-28,4,Rice,,Florida Atlantic,W,0,,,1,james-radcliffe-1
Adam Redden,2013-09-28,4,Buffalo,,Connecticut,W,1,,,1,adam-redden-1
Theo Rich,2013-09-28,4,South Alabama,@,Tennessee,L,0,,,1,theo-rich-2
Marcquis Roberts,2013-09-28,4,South Carolina,@,Central Florida,W,0,,,1,marcquis-roberts-1
Zack Robinson,2013-09-28,5,Oregon State,,Colorado,W,1,,,1,zack-robinson-1
Edward Rolle,2013-09-28,5,Western Michigan,,Kent State,L,1,,,1,edward-rolle-1
Christopher Santini,2013-09-28,5,Boise State,,Southern Mississippi,W,0,,,1,christopher-santini-1
Ryan Shazier,2013-09-28,5,Ohio State,,Wisconsin,W,0,,,1,ryan-shazier-1
Sojourn Shelton,2013-09-28,5,Wisconsin,@,Ohio State,L,0,,,1,sojourn-shelton-1
Deondre Singleton,2013-09-28,5,Duke,,Troy,W,0,,,1,deondre-singleton-1
Christian Smith,2013-09-28,5,Toledo,@,Ball State,L,0,,,1,christian-smith-1
Richard Spencer,2013-09-28,4,Texas-El Paso,@,Colorado State,L,0,,,1,richard-spencer-1
T.J. Taimatuia,2013-09-28,4,Hawaii,,Fresno State,L,1,,,1,tj-taimatuia-1
Jared Tevis,2013-09-28,4,Arizona,@,Washington,L,0,,,1,jared-tevis-1
Shaquille Tolbert,2013-09-28,5,Army,N,Louisiana Tech,W,0,,,1,shaquille-tolbert-1
Chidera Uzo-Diribe,2013-09-28,4,Colorado,@,Oregon State,L,0,,,2,chidera-uzo-diribe-1
Brock Vereen,2013-09-28,5,Minnesota,,Iowa,L,0,,,1,brock-vereen-1
Cameron Walker,2013-09-28,4,California,@,Oregon,L,0,,,1,cameron-walker-1
Channing Ward,2013-09-28,4,Mississippi,@,Alabama,L,0,,,1,channing-ward-1
Justin Warren,2013-09-28,4,Rice,,Florida Atlantic,W,0,,,1,justin-warren-3
Tony Washington,2013-09-28,4,Oregon,,California,W,0,,,1,tony-washington-2
Jonathan Yenga,2013-09-28,4,Southern Methodist,@,Texas Christian,L,0,,,1,jonathan-yenga-1
Jonathan Dowling,2013-10-03,6,Western Kentucky,@,Louisiana-Monroe,W,0,,,1,jonathan-dowling-1
Luke Knott,2013-10-03,4,Iowa State,,Texas,L,0,,,1,luke-knott-1
Cedric Reed,2013-10-03,5,Texas,@,Iowa State,W,0,,,1,cedric-reed-1
Willie Scott,2013-10-03,4,Iowa State,,Texas,L,0,,,1,willie-scott-2
Alex Bertrando,2013-10-04,6,Nevada,@,San Diego State,L,0,,,1,alex-bertrando-1
Derek Largent,2013-10-04,5,San Diego State,,Nevada,W,0,,,1,derek-largent-1
Daniel Sorensen,2013-10-04,5,Brigham Young,@,Utah State,W,0,,,1,daniel-sorensen-1
Zach Vigil,2013-10-04,6,Utah State,,Brigham Young,L,0,,,1,zach-vigil-1
Derrick Alexander,2013-10-05,5,Tulsa,,Rice,L,0,,,1,derrick-alexander-3
Usua Amanam,2013-10-05,5,Stanford,,Washington,W,0,,,1,usua-amanam-1
Justin Anderson,2013-10-05,5,Louisiana,,Texas State,W,0,,,1,justin-anderson-5
Courtney Arnick,2013-10-05,4,Kansas,,Texas Tech,L,0,,,1,courtney-arnick-1
Shamari Benton,2013-10-05,6,Central Michigan,@,Miami (OH),W,0,,,1,shamari-benton-1
Jibreel Black,2013-10-05,5,Michigan,,Minnesota,W,0,,,1,jibreel-black-1
Greg Blair,2013-10-05,5,Cincinnati,@,South Florida,L,0,,,1,greg-blair-1
Brett Bowers,2013-10-05,5,New Mexico,,New Mexico State,W,0,,,1,brett-bowers-2
Terrence Brooks,2013-10-05,5,Florida State,,Maryland,W,0,,,1,terrence-brooks-1
Marius Burgsmueller,2013-10-05,6,Idaho,,Fresno State,L,1,,,1,marius-burgsmueller-1
Miles Chapman,2013-10-05,5,Ohio,@,Akron,W,0,,,1,miles-chapman-1
Christian Covington,2013-10-05,5,Rice,@,Tulsa,W,0,,,1,christian-covington-1
Darious Cummings,2013-10-05,5,Florida,,Arkansas,W,0,,,1,darious-cummings-1
Ethan Davis,2013-10-05,6,Troy,,South Alabama,W,0,,,1,ethan-davis-1
Emmanuel Dieke,2013-10-05,5,Georgia Tech,@,Miami (FL),L,0,,,1,emmanuel-dieke-1
Jordan Drake,2013-10-05,4,Navy,,Air Force,W,0,,,1,jordan-drake-1
Jayrone Elliott,2013-10-05,6,Toledo,,Western Michigan,W,0,,,1,jayrone-elliott-1
Ciante Evans,2013-10-05,5,Nebraska,,Illinois,W,0,,,1,ciante-evans-1
Julius Forte,2013-10-05,5,South Florida,,Cincinnati,W,0,,,1,julius-forte-1
Steven Funderburk,2013-10-05,5,Indiana,,Penn State,W,0,,,1,steven-funderburk-2
D.J. Green,2013-10-05,5,North Carolina State,@,Wake Forest,L,0,,,1,dj-green-1
Darius Hamilton,2013-10-05,5,Rutgers,@,Southern Methodist,W,0,,,1,darius-hamilton-1
Heath Harding,2013-10-05,5,Miami (OH),,Central Michigan,L,0,,,1,heath-harding-1
Dee Hart,2013-10-05,5,Alabama,,Georgia State,W,0,,,1,dee-hart-1
Gregory Hickman,2013-10-05,5,Florida International,@,Southern Mississippi,W,0,,,1,gregory-hickman-1
Chucky Hunter,2013-10-05,5,Texas Christian,@,Oklahoma,L,0,,,1,chucky-hunter-1
Dae'Shaun Hurley,2013-10-05,6,Ball State,@,Virginia,W,1,,,1,daeshaun-hurley-1
Bennett Jackson,2013-10-05,6,Notre Dame,N,Arizona State,W,0,,,1,bennett-jackson-1
Tank Jakes,2013-10-05,4,Memphis,,Central Florida,L,0,,,1,tank-jakes-1
A.J. Jefferson,2013-10-05,5,Mississippi State,,Louisiana State,L,0,,,1,aj-jefferson-2
Tyler Johnson,2013-10-05,5,Oklahoma State,,Kansas State,W,0,,,1,tyler-johnson-1
Brian Jones,2013-10-05,6,Ball State,@,Virginia,W,0,,,1,brian-jones-5
Lamarcus Joyner,2013-10-05,5,Florida State,,Maryland,W,0,,,1,lamarcus-joyner-1
Josh Kristoff,2013-10-05,5,Ohio,@,Akron,W,0,,,1,josh-kristoff-1
Kenny Ladler,2013-10-05,6,Vanderbilt,,Missouri,L,0,,,1,kenny-ladler-1
Caleb Lavey,2013-10-05,5,Oklahoma State,,Kansas State,W,0,,,1,caleb-lavey-1
E. J. Levenberry,2013-10-05,5,Florida State,,Maryland,W,0,,,1,e-j-levenberry-1
Shaun Lewis,2013-10-05,5,Oklahoma State,,Kansas State,W,1,,,1,shaun-lewis-1
Jeff Luc,2013-10-05,5,Cincinnati,@,South Florida,L,1,,,1,jeff-luc-1
Jordan Lynch,2013-10-05,5,Northern Illinois,@,Kent State,W,0,,,1,jordan-lynch-1
Nick Mangieri,2013-10-05,5,Indiana,,Penn State,W,0,,,1,nick-mangieri-1
Mike Marry,2013-10-05,5,Mississippi,@,Auburn,L,0,,,1,mike-marry-1
Lorenzo Mauldin,2013-10-05,5,Louisville,@,Temple,W,0,,,1,lorenzo-mauldin-1
Tyriq McCord,2013-10-05,5,Miami (FL),,Georgia Tech,W,0,,,1,tyriq-mccord-1
Malcolm McDuffen,2013-10-05,5,Kentucky,@,South Carolina,L,0,,,1,malcolm-mcduffen-1
Patrick McNeil,2013-10-05,6,Middle Tennessee State,,East Carolina,L,0,,,1,patrick-mcneil-1
Mason Monheim,2013-10-05,5,Illinois,@,Nebraska,L,0,,,1,mason-monheim-1
Pat Moore,2013-10-05,5,South Alabama,@,Troy,L,0,,,1,pat-moore-1
Shawn Oakman,2013-10-05,4,Baylor,,West Virginia,W,0,,,1,shawn-oakman-1
Keion Payne,2013-10-05,6,Troy,,South Alabama,W,0,,,1,keion-payne-1
Jamaal Payton,2013-10-05,5,Northern Illinois,@,Kent State,W,0,,,1,jamaal-payton-1
Kalafitoni Pole,2013-10-05,6,Washington State,@,California,W,2,,,1,kalafitoni-pole-1
Cody Prewitt,2013-10-05,5,Mississippi,@,Auburn,L,0,,,1,cody-prewitt-1
Damien Proby,2013-10-05,5,Northwestern,,Ohio State,L,0,,,1,damien-proby-1
Loucheiz Purifoy,2013-10-05,5,Florida,,Arkansas,W,0,,,1,loucheiz-purifoy-1
Justin Renfrow,2013-10-05,5,Miami (FL),,Georgia Tech,W,0,,,1,justin-renfrow-1
Jackson Richards,2013-10-05,5,Texas Tech,@,Kansas,W,1,,,1,jackson-richards-1
Al-Damion Riles,2013-10-05,5,Louisiana,,Texas State,W,1,,,1,al-damion-riles-1
James Roberson,2013-10-05,6,Middle Tennessee State,,East Carolina,L,0,,,1,james-roberson-2
Tyler Scott,2013-10-05,5,Northwestern,,Ohio State,L,1,,,1,tyler-scott-1
Robert Singletary,2013-10-05,6,Texas-San Antonio,@,Marshall,L,0,,,1,robert-singletary-1
Duron Singleton,2013-10-05,5,Missouri,@,Vanderbilt,W,0,,,1,duron-singleton-2
Jaylon Smith,2013-10-05,6,Notre Dame,N,Arizona State,W,0,,,1,jaylon-smith-1
Keith Smith,2013-10-05,5,San Jose State,@,Hawaii,W,0,,,1,keith-smith-2
Richard Spencer,2013-10-05,5,Texas-El Paso,,Louisiana Tech,L,1,,,1,richard-spencer-1
William Stanback,2013-10-05,5,Central Florida,@,Memphis,W,0,,,1,william-stanback-1
Austin Stewart,2013-10-05,5,Texas Tech,@,Kansas,W,0,,,1,austin-stewart-1
Jake Stockman,2013-10-05,5,Buffalo,,Eastern Michigan,W,1,,,1,jake-stockman-1
Earnest Thomas III,2013-10-05,5,Illinois,@,Nebraska,L,0,,,1,earnest-thomas-iii-1
Ja'Karri Thomas,2013-10-05,6,Vanderbilt,,Missouri,L,0,,,1,jakarri-thomas-1
Marcus Trice,2013-10-05,5,North Texas,@,Tulane,L,0,,,1,marcus-trice-1
Jonathan Truman,2013-10-05,5,Kansas State,@,Oklahoma State,L,0,,,1,jonathan-truman-1
Stephon Tuitt,2013-10-05,6,Notre Dame,N,Arizona State,W,0,,,1,stephon-tuitt-1
Chidera Uzo-Diribe,2013-10-05,5,Colorado,,Oregon,L,0,,,1,chidera-uzo-diribe-1
Mitch Villemez,2013-10-05,6,Louisiana Tech,@,Texas-El Paso,W,0,,,1,mitch-villemez-1
Trent Voss,2013-10-05,6,Toledo,,Western Michigan,W,1,,,1,trent-voss-1
Xavier Walker,2013-10-05,6,Middle Tennessee State,,East Carolina,L,0,,,1,xavier-walker-1
Keenon Ward,2013-10-05,5,Texas Tech,@,Kansas,W,0,,,1,keenon-ward-1
Charles Washington,2013-10-05,6,Fresno State,@,Idaho,W,0,,,1,charles-washington-2
