Player,Date,G,School,Loc,Opponent,WL,XP Made,XP Att,XP %,FG Made,FG Att,FG %,Pts,unique_id
Anthony Fera,2013-09-21,4,Texas,,Kansas State,W,4,4,100.0,1,2,50.0,7,anthony-fera-1
Sam Ficken,2013-09-21,4,Penn State,,Kent State,W,4,4,100.0,2,2,100.0,10,sam-ficken-1
Kyle Fischer,2013-09-21,4,Louisiana Tech,@,Kansas,L,1,1,100.0,1,3,33.3,4,kyle-fischer-2
Cade Foster,2013-09-21,3,Alabama,,Colorado State,W,3,3,100.0,1,2,50.0,6,cade-foster-1
Kyle French,2013-09-21,4,Wisconsin,,Purdue,W,5,5,100.0,2,2,100.0,11,kyle-french-1
Michael Geiger,2013-09-21,4,Michigan State,@,Notre Dame,L,1,1,100.0,2,2,100.0,7,michael-geiger-1
Brendan Gibbons,2013-09-21,4,Michigan,@,Connecticut,W,3,3,100.0,1,1,100.0,6,brendan-gibbons-1
Zane Gonzalez,2013-09-21,3,Arizona State,@,Stanford,L,4,4,100.0,0,1,0.0,4,zane-gonzalez-1
Paul Griggs,2013-09-21,4,Purdue,@,Wisconsin,L,1,1,100.0,1,1,100.0,4,paul-griggs-1
Dan Grochowski,2013-09-21,4,Army,,Wake Forest,L,0,0,,3,3,100.0,9,dan-grochowski-1
Justin Haig,2013-09-21,4,Marshall,@,Virginia Tech,L,3,3,100.0,0,2,0.0,3,justin-haig-1
Andrew Haldeman,2013-09-21,4,Western Michigan,@,Iowa,L,0,0,,1,1,100.0,3,andrew-haldeman-1
Chris Hawthorne,2013-09-21,4,Minnesota,,San Jose State,W,4,6,66.7,1,2,50.0,7,chris-hawthorne-2
Chad Hedlund,2013-09-21,4,Wake Forest,@,Army,W,2,2,100.0,1,2,50.0,5,chad-hedlund-1
Andre Heidari,2013-09-21,4,Southern California,,Utah State,W,2,2,100.0,1,2,50.0,5,andre-heidari-1
Zach Hocker,2013-09-21,4,Arkansas,@,Rutgers,L,3,3,100.0,1,1,100.0,6,zach-hocker-1
Maxwell Johnson,2013-09-21,4,New Mexico State,@,UCLA,L,1,2,50.0,0,1,0.0,1,maxwell-johnson-1
Aaron Jones,2013-09-21,3,Baylor,,Louisiana-Monroe,W,10,10,100.0,0,1,0.0,10,aaron-jones-2
Nolan Kohorst,2013-09-21,3,Nevada-Las Vegas,,Western Illinois,W,5,5,100.0,1,1,100.0,8,nolan-kohorst-1
Josh Lambo,2013-09-21,4,Texas A&M,,Southern Methodist,W,1,2,50.0,1,1,100.0,4,josh-lambo-1
Ty Long,2013-09-21,2,Alabama-Birmingham,,Northwestern State,W,7,7,100.0,1,1,100.0,10,ty-long-1
Wil Lutz,2013-09-21,3,Georgia State,,Jacksonville State,L,2,3,66.7,2,4,50.0,8,wil-lutz-1
Jay Mattox,2013-09-21,3,Texas-El Paso,,Texas-San Antonio,L,1,1,100.0,2,2,100.0,7,jay-mattox-1
Anthony Melchiori,2013-09-21,4,Kent State,@,Penn State,L,0,0,,0,1,0.0,0,anthony-melchiori-1
Tony Miliano,2013-09-21,4,Cincinnati,@,Miami (OH),W,2,2,100.0,0,2,0.0,2,tony-miliano-1
Marshall Morgan,2013-09-21,3,Georgia,,North Texas,W,6,6,100.0,1,2,50.0,9,marshall-morgan-1
Andy Phillips,2013-09-21,4,Utah,@,Brigham Young,W,2,2,100.0,2,2,100.0,8,andy-phillips-2
Jared Roberts,2013-09-21,4,Colorado State,@,Alabama,L,0,0,,2,2,100.0,6,jared-roberts-1
Cairo Santos,2013-09-21,4,Tulane,@,Syracuse,L,2,2,100.0,1,1,100.0,5,cairo-santos-1
Scott Secor,2013-09-21,4,Ball State,@,Eastern Michigan,W,6,6,100.0,1,1,100.0,9,scott-secor-1
Evan Sobiesk,2013-09-21,4,Mississippi State,,Troy,W,1,1,100.0,1,1,100.0,4,evan-sobiesk-1
Justin Sorensen,2013-09-21,3,Brigham Young,,Utah,L,1,1,100.0,2,3,66.7,7,justin-sorensen-2
Carey Spear,2013-09-21,4,Vanderbilt,@,Massachusetts,W,3,3,100.0,1,1,100.0,6,carey-spear-1
Robert Stein,2013-09-21,4,Akron,,Louisiana,L,3,3,100.0,1,2,50.0,6,robert-stein-1
Jordan Williamson,2013-09-21,3,Stanford,,Arizona State,W,4,5,80.0,2,3,66.7,10,jordan-williamson-1
Matthew Wyman,2013-09-21,3,Kansas,,Louisiana Tech,W,1,1,100.0,2,3,66.7,7,matthew-wyman-1
Josiah Yazdani,2013-09-21,3,Ohio,,Austin Peay,W,2,2,100.0,1,1,100.0,5,josiah-yazdani-1
Brent Zuzo,2013-09-21,4,Nevada,,Hawaii,W,4,4,100.0,1,1,100.0,7,brent-zuzo-1
Harrison Butker,2013-09-26,4,Georgia Tech,,Virginia Tech,L,1,1,100.0,1,1,100.0,4,harrison-butker-1
Cody Journell,2013-09-26,5,Virginia Tech,@,Georgia Tech,W,2,2,100.0,1,2,50.0,5,cody-journell-1
Cole Netten,2013-09-26,3,Iowa State,@,Tulsa,W,5,5,100.0,1,3,33.3,8,cole-netten-1
Nick Diaz,2013-09-27,5,Utah State,@,San Jose State,W,4,4,100.0,4,4,100.0,16,nick-diaz-1
Corey Acosta,2013-09-28,4,Southern Mississippi,@,Boise State,L,1,1,100.0,0,1,0.0,1,corey-acosta-1
Justus Adams,2013-09-28,4,New Mexico,,Nevada-Las Vegas,L,6,6,100.0,0,1,0.0,6,justus-adams-1
Roberto Aguayo,2013-09-28,4,Florida State,@,Boston College,W,6,6,100.0,2,2,100.0,12,roberto-aguayo-1
Andrew Baggett,2013-09-28,4,Missouri,,Arkansas State,W,5,5,100.0,0,1,0.0,5,andrew-baggett-1
Drew Basil,2013-09-28,5,Ohio State,,Wisconsin,W,4,4,100.0,1,1,100.0,7,drew-basil-1
Chris Blewitt,2013-09-28,4,Pittsburgh,,Virginia,W,2,2,100.0,0,1,0.0,2,chris-blewitt-1
Chris Boswell,2013-09-28,4,Rice,,Florida Atlantic,W,0,0,,2,2,100.0,6,chris-boswell-1
Chad Christen,2013-09-28,4,Connecticut,@,Buffalo,L,0,0,,2,3,66.7,6,chad-christen-1
Patrick Clarke,2013-09-28,4,Buffalo,,Connecticut,W,5,5,100.0,2,4,50.0,11,patrick-clarke-1
Travis Coons,2013-09-28,4,Washington,,Arizona,W,2,3,66.7,1,1,100.0,5,travis-coons-1
Vincenzo D'Amato,2013-09-28,4,California,@,Oregon,L,1,2,50.0,1,1,100.0,4,vincenzo-damato-1
Brian Davis,2013-09-28,5,Arkansas State,@,Missouri,L,1,1,100.0,4,4,100.0,13,brian-davis-1
Colby Delahoussaye,2013-09-28,5,Louisiana State,@,Georgia,L,5,5,100.0,2,2,100.0,11,colby-delahoussaye-1
Wes Feer,2013-09-28,4,San Diego State,@,New Mexico State,W,1,1,100.0,1,2,50.0,4,wes-feer-1
Kyle Fischer,2013-09-28,5,Louisiana Tech,N,Army,L,1,2,50.0,1,1,100.0,4,kyle-fischer-2
Cade Foster,2013-09-28,4,Alabama,,Mississippi,W,2,2,100.0,3,3,100.0,11,cade-foster-1
Nate Freese,2013-09-28,4,Boston College,,Florida State,L,4,4,100.0,2,2,100.0,10,nate-freese-1
Kyle French,2013-09-28,5,Wisconsin,@,Ohio State,L,3,3,100.0,1,2,50.0,6,kyle-french-1
Andrew Furney,2013-09-28,5,Washington State,,Stanford,L,2,2,100.0,1,2,50.0,5,andrew-furney-1
Zane Gonzalez,2013-09-28,4,Arizona State,,Southern California,W,8,8,100.0,2,2,100.0,14,zane-gonzalez-1
Dan Goodale,2013-09-28,5,Boise State,,Southern Mississippi,W,6,8,75.0,2,2,100.0,12,dan-goodale-1
Paul Griggs,2013-09-28,5,Purdue,,Northern Illinois,L,3,3,100.0,1,1,100.0,6,paul-griggs-1
Ben Grogan,2013-09-28,4,Oklahoma State,@,West Virginia,L,3,3,100.0,0,2,0.0,3,ben-grogan-1
Warren Harvey,2013-09-28,4,East Carolina,@,North Carolina,W,7,7,100.0,2,2,100.0,13,warren-harvey-1
Zach Hocker,2013-09-28,5,Arkansas,,Texas A&M,L,3,3,100.0,2,2,100.0,9,zach-hocker-1
Michael Hunnicutt,2013-09-28,4,Oklahoma,@,Notre Dame,W,3,3,100.0,2,2,100.0,9,michael-hunnicutt-1
Maxwell Johnson,2013-09-28,5,New Mexico State,,San Diego State,L,1,2,50.0,1,1,100.0,4,maxwell-johnson-1
Josh Lambert,2013-09-28,5,West Virginia,,Oklahoma State,W,3,3,100.0,3,5,60.0,12,josh-lambert-1
Josh Lambo,2013-09-28,5,Texas A&M,@,Arkansas,W,6,6,100.0,1,1,100.0,9,josh-lambo-1
Ty Long,2013-09-28,4,Alabama-Birmingham,@,Vanderbilt,L,1,1,100.0,3,3,100.0,10,ty-long-1
Ross Martin,2013-09-28,5,Duke,,Troy,W,5,5,100.0,1,2,50.0,8,ross-martin-1
Anthony Melchiori,2013-09-28,5,Kent State,@,Western Michigan,W,3,3,100.0,1,1,100.0,6,anthony-melchiori-1
Thomas Moore,2013-09-28,4,North Carolina,,East Carolina,L,4,4,100.0,1,1,100.0,7,thomas-moore-1
Marshall Morgan,2013-09-28,4,Georgia,,Louisiana State,W,5,5,100.0,3,3,100.0,14,marshall-morgan-1
Will Oliver,2013-09-28,4,Colorado,@,Oregon State,L,0,0,,1,1,100.0,3,will-oliver-1
Jared Roberts,2013-09-28,5,Colorado State,,Texas-El Paso,W,7,7,100.0,0,1,0.0,7,jared-roberts-1
Trevor Romaine,2013-09-28,5,Oregon State,,Colorado,W,5,5,100.0,1,2,50.0,8,trevor-romaine-1
Niklas Sade,2013-09-28,4,North Carolina State,,Central Michigan,W,6,6,100.0,2,2,100.0,12,niklas-sade-1
Cairo Santos,2013-09-28,5,Tulane,@,Louisiana-Monroe,W,4,4,100.0,1,2,50.0,7,cairo-santos-1
Garrett Schwettman,2013-09-28,5,Western Kentucky,,Navy,W,2,2,100.0,1,2,50.0,5,garrett-schwettman-1
Will Scott,2013-09-28,5,Troy,@,Duke,L,4,4,100.0,1,1,100.0,7,will-scott-1
Scott Secor,2013-09-28,5,Ball State,,Toledo,W,4,4,100.0,1,1,100.0,7,scott-secor-1
Carey Spear,2013-09-28,5,Vanderbilt,,Alabama-Birmingham,W,7,7,100.0,1,1,100.0,10,carey-spear-1
Robert Stein,2013-09-28,5,Akron,@,Bowling Green State,L,2,2,100.0,0,1,0.0,2,robert-stein-1
Aleem Sunanon,2013-09-28,4,South Alabama,@,Tennessee,L,3,3,100.0,1,2,50.0,6,aleem-sunanon-1
Tyler Tate,2013-09-28,5,Bowling Green State,,Akron,W,4,4,100.0,1,1,100.0,7,tyler-tate-1
Nick Visco,2013-09-28,4,Temple,@,Idaho,L,3,3,100.0,1,1,100.0,6,nick-visco-1
Jordan Williamson,2013-09-28,4,Stanford,@,Washington State,W,6,6,100.0,2,2,100.0,12,jordan-williamson-1
Taylor Zalewski,2013-09-28,4,Illinois,,Miami (OH),W,4,4,100.0,0,1,0.0,4,taylor-zalewski-1
Brent Zuzo,2013-09-28,5,Nevada,,Air Force,W,4,4,100.0,1,1,100.0,7,brent-zuzo-1
Ka'Imi Fairbairn,2013-10-03,4,UCLA,@,Utah,W,4,4,100.0,2,2,100.0,10,kaimi-fairbairn-1
Anthony Fera,2013-10-03,5,Texas,@,Iowa State,W,4,4,100.0,1,1,100.0,7,anthony-fera-1
Cole Netten,2013-10-03,4,Iowa State,,Texas,L,3,3,100.0,3,3,100.0,12,cole-netten-1
Andy Phillips,2013-10-03,5,Utah,,UCLA,L,3,3,100.0,2,2,100.0,9,andy-phillips-2
Garrett Schwettman,2013-10-03,6,Western Kentucky,@,Louisiana-Monroe,W,4,4,100.0,1,1,100.0,7,garrett-schwettman-1
Wes Feer,2013-10-04,5,San Diego State,,Nevada,W,5,6,83.3,0,1,0.0,5,wes-feer-1
Justin Sorensen,2013-10-04,5,Brigham Young,@,Utah State,W,4,4,100.0,1,1,100.0,7,justin-sorensen-2
Brent Zuzo,2013-10-04,6,Nevada,@,San Diego State,L,5,6,83.3,1,1,100.0,8,brent-zuzo-1
Justus Adams,2013-10-05,5,New Mexico,,New Mexico State,W,9,9,100.0,1,1,100.0,12,justus-adams-1
Mitch Anderson,2013-10-05,6,Florida Atlantic,@,Alabama-Birmingham,W,2,3,66.7,1,3,33.3,5,mitch-anderson-2
Andrew Baggett,2013-10-05,5,Missouri,@,Vanderbilt,W,6,6,100.0,3,3,100.0,15,andrew-baggett-1
Drew Basil,2013-10-05,6,Ohio State,@,Northwestern,W,4,4,100.0,2,2,100.0,10,drew-basil-1
Devon Bell,2013-10-05,5,Mississippi State,,Louisiana State,L,2,2,100.0,2,3,66.7,8,devon-bell-1
Chris Boswell,2013-10-05,5,Rice,@,Tulsa,W,3,3,100.0,1,1,100.0,6,chris-boswell-1
Stephen Brauchle,2013-10-05,5,Louisiana,,Texas State,W,6,6,100.0,2,2,100.0,12,stephen-brauchle-1
Kyle Brindza,2013-10-05,6,Notre Dame,N,Arizona State,W,4,4,100.0,3,4,75.0,13,kyle-brindza-1
Jeff Budzien,2013-10-05,5,Northwestern,,Ohio State,L,3,3,100.0,3,3,100.0,12,jeff-budzien-1
Ryan Bustin,2013-10-05,5,Texas Tech,@,Kansas,W,6,6,100.0,4,5,80.0,18,ryan-bustin-1
Harrison Butker,2013-10-05,5,Georgia Tech,@,Miami (FL),L,3,4,75.0,1,1,100.0,6,harrison-butker-1
Patrick Clarke,2013-10-05,5,Buffalo,,Eastern Michigan,W,6,6,100.0,0,1,0.0,6,patrick-clarke-1
Will Conant,2013-10-05,6,Air Force,@,Navy,L,1,1,100.0,1,2,50.0,4,will-conant-1
Brad Craddock,2013-10-05,5,Maryland,@,Florida State,L,0,0,,0,1,0.0,0,brad-craddock-1
Vincenzo D'Amato,2013-10-05,5,California,,Washington State,L,2,2,100.0,2,2,100.0,8,vincenzo-damato-1
Jason Dann,2013-10-05,5,Texas State,@,Louisiana,L,3,3,100.0,1,1,100.0,6,jason-dann-1
Colby Delahoussaye,2013-10-05,6,Louisiana State,@,Mississippi State,W,8,8,100.0,1,1,100.0,11,colby-delahoussaye-1
Jake Elliott,2013-10-05,4,Memphis,,Central Florida,L,2,2,100.0,1,1,100.0,5,jake-elliott-1
Mitch Ewald,2013-10-05,5,Indiana,,Penn State,W,4,4,100.0,2,2,100.0,10,mitch-ewald-1
Sam Ficken,2013-10-05,5,Penn State,@,Indiana,L,3,3,100.0,1,2,50.0,6,sam-ficken-1
Kyle Fischer,2013-10-05,6,Louisiana Tech,@,Texas-El Paso,W,5,5,100.0,1,1,100.0,8,kyle-fischer-2
Cade Foster,2013-10-05,5,Alabama,,Georgia State,W,5,5,100.0,1,1,100.0,8,cade-foster-1
Nate Freese,2013-10-05,5,Boston College,,Army,W,6,6,100.0,2,2,100.0,12,nate-freese-1
Elliot Fry,2013-10-05,5,South Carolina,,Kentucky,W,3,3,100.0,2,2,100.0,9,elliot-fry-1
Andrew Furney,2013-10-05,6,Washington State,@,California,W,5,5,100.0,3,3,100.0,14,andrew-furney-1
Michael Geiger,2013-10-05,5,Michigan State,@,Iowa,W,2,2,100.0,4,5,80.0,14,michael-geiger-1
Zane Gonzalez,2013-10-05,5,Arizona State,N,Notre Dame,L,4,4,100.0,2,2,100.0,10,zane-gonzalez-1
Adam Griffith,2013-10-05,5,Alabama,,Georgia State,W,1,1,100.0,0,1,0.0,1,adam-griffith-1
Dan Grochowski,2013-10-05,6,Army,@,Boston College,L,3,3,100.0,2,2,100.0,9,dan-grochowski-1
Ben Grogan,2013-10-05,5,Oklahoma State,,Kansas State,W,3,3,100.0,4,5,80.0,15,ben-grogan-1
Justin Haig,2013-10-05,5,Marshall,,Texas-San Antonio,W,4,4,100.0,2,2,100.0,10,justin-haig-1
Andrew Haldeman,2013-10-05,6,Western Michigan,@,Toledo,L,2,2,100.0,2,2,100.0,8,andrew-haldeman-1
Warren Harvey,2013-10-05,5,East Carolina,@,Middle Tennessee State,W,3,3,100.0,1,3,33.3,6,warren-harvey-1
Chris Hawthorne,2013-10-05,6,Minnesota,@,Michigan,L,1,1,100.0,2,2,100.0,7,chris-hawthorne-2
Zach Hocker,2013-10-05,6,Arkansas,@,Florida,L,1,1,100.0,1,1,100.0,4,zach-hocker-1
Michael Hunnicutt,2013-10-05,5,Oklahoma,,Texas Christian,W,2,2,100.0,2,2,100.0,8,michael-hunnicutt-1
Maxwell Johnson,2013-10-05,6,New Mexico State,@,New Mexico,L,2,2,100.0,1,1,100.0,5,maxwell-johnson-1
Aaron Jones,2013-10-05,4,Baylor,,West Virginia,W,9,9,100.0,1,2,50.0,12,aaron-jones-2
Marvin Kloss,2013-10-05,5,South Florida,,Cincinnati,W,2,2,100.0,4,4,100.0,14,marvin-kloss-1
Ty Long,2013-10-05,5,Alabama-Birmingham,,Florida Atlantic,L,2,2,100.0,3,3,100.0,11,ty-long-1
Wil Lutz,2013-10-05,5,Georgia State,@,Alabama,L,0,0,,1,1,100.0,3,wil-lutz-1
Jay Mattox,2013-10-05,5,Texas-El Paso,,Louisiana Tech,L,5,5,100.0,0,1,0.0,5,jay-mattox-1
Colin McGuire,2013-10-05,6,Fresno State,@,Idaho,W,8,8,100.0,1,2,50.0,11,colin-mcguire-1
Anthony Melchiori,2013-10-05,6,Kent State,,Northern Illinois,L,3,3,100.0,1,2,50.0,6,anthony-melchiori-1
Tony Miliano,2013-10-05,5,Cincinnati,@,South Florida,L,2,3,66.7,0,1,0.0,2,tony-miliano-1
Thomas Moore,2013-10-05,5,North Carolina,@,Virginia Tech,L,2,2,100.0,1,1,100.0,5,thomas-moore-1
Marshall Morgan,2013-10-05,5,Georgia,@,Tennessee,W,4,4,100.0,2,3,66.7,10,marshall-morgan-1
Dylan Mulder,2013-10-05,5,Eastern Michigan,@,Buffalo,L,2,2,100.0,0,1,0.0,2,dylan-mulder-1
Will Oliver,2013-10-05,5,Colorado,,Oregon,L,1,1,100.0,3,3,100.0,10,will-oliver-1
Cody Parkey,2013-10-05,5,Auburn,,Mississippi,W,3,3,100.0,1,2,50.0,6,cody-parkey-1
Kaleb Patterson,2013-10-05,5,Miami (OH),,Central Michigan,L,0,0,,1,1,100.0,3,kaleb-patterson-1
Zach Paul,2013-10-05,5,North Texas,@,Tulane,L,3,3,100.0,0,1,0.0,3,zach-paul-2
Niklas Sade,2013-10-05,5,North Carolina State,@,Wake Forest,L,1,1,100.0,2,2,100.0,7,niklas-sade-1
Carl Salazar,2013-10-05,5,Tulsa,,Rice,L,1,1,100.0,4,4,100.0,13,carl-salazar-1
Cairo Santos,2013-10-05,6,Tulane,,North Texas,W,3,3,100.0,1,2,50.0,6,cairo-santos-1
Will Scott,2013-10-05,6,Troy,,South Alabama,W,4,4,100.0,2,2,100.0,10,will-scott-1
Scott Secor,2013-10-05,6,Ball State,@,Virginia,W,6,6,100.0,2,2,100.0,12,scott-secor-1
Pat Smith,2013-10-05,5,Nebraska,,Illinois,W,2,3,66.7,2,2,100.0,8,pat-smith-1
Robert Stein,2013-10-05,6,Akron,,Ohio,L,0,0,,1,1,100.0,3,robert-stein-1
Aleem Sunanon,2013-10-05,5,South Alabama,@,Troy,L,1,2,50.0,0,1,0.0,1,aleem-sunanon-1
Austin Taylor,2013-10-05,5,Florida International,@,Southern Mississippi,W,3,3,100.0,1,3,33.3,6,austin-taylor-2
Nick Visco,2013-10-05,5,Temple,,Louisville,L,1,1,100.0,0,1,0.0,1,nick-visco-1
Jordan Williamson,2013-10-05,5,Stanford,,Washington,W,4,4,100.0,1,1,100.0,7,jordan-williamson-1
Matthew Wyman,2013-10-05,4,Kansas,,Texas Tech,L,1,2,50.0,1,1,100.0,4,matthew-wyman-1
Josiah Yazdani,2013-10-05,5,Ohio,@,Akron,W,5,5,100.0,2,2,100.0,11,josiah-yazdani-1
Taylor Zalewski,2013-10-05,5,Illinois,@,Nebraska,L,2,2,100.0,1,1,100.0,5,taylor-zalewski-1
Will Conant,2013-10-10,7,Air Force,,San Diego State,L,2,2,100.0,2,2,100.0,8,will-conant-1
Kyle Federico,2013-10-10,6,Rutgers,@,Louisville,L,1,1,100.0,1,1,100.0,4,kyle-federico-1
Wes Feer,2013-10-10,6,San Diego State,@,Air Force,W,0,1,0.0,0,1,0.0,0,wes-feer-1
Andre Heidari,2013-10-10,6,Southern California,,Arizona,W,5,5,100.0,1,1,100.0,8,andre-heidari-1
Jake Smith,2013-10-10,5,Arizona,@,Southern California,L,3,3,100.0,1,2,50.0,6,jake-smith-5
Tony Miliano,2013-10-11,6,Cincinnati,,Temple,W,5,5,100.0,1,1,100.0,8,tony-miliano-1
Justus Adams,2013-10-12,6,New Mexico,@,Wyoming,L,4,4,100.0,1,1,100.0,7,justus-adams-1
Mitch Anderson,2013-10-12,7,Florida Atlantic,,Marshall,L,2,3,66.7,1,2,50.0,5,mitch-anderson-2
Devon Bell,2013-10-12,6,Mississippi State,,Bowling Green State,W,3,3,100.0,0,1,0.0,3,devon-bell-1
Chris Blewitt,2013-10-12,5,Pittsburgh,@,Virginia Tech,L,0,0,,1,1,100.0,3,chris-blewitt-1
Chris Boswell,2013-10-12,6,Rice,@,Texas-San Antonio,W,3,3,100.0,2,3,66.7,9,chris-boswell-1
Jeff Budzien,2013-10-12,6,Northwestern,@,Wisconsin,L,0,0,,2,2,100.0,6,jeff-budzien-1
Ryan Bustin,2013-10-12,6,Texas Tech,,Iowa State,W,6,6,100.0,0,1,0.0,6,ryan-bustin-1
Harrison Butker,2013-10-12,6,Georgia Tech,@,Brigham Young,L,2,2,100.0,2,3,66.7,8,harrison-butker-1
Jack Cantele,2013-10-12,6,Kansas State,,Baylor,L,1,1,100.0,2,2,100.0,7,jack-cantele-1
Chandler Catanzaro,2013-10-12,6,Clemson,,Boston College,W,3,3,100.0,1,2,50.0,6,chandler-catanzaro-1
Chad Christen,2013-10-12,5,Connecticut,,South Florida,L,1,1,100.0,1,3,33.3,4,chad-christen-1
Patrick Clarke,2013-10-12,6,Buffalo,@,Western Michigan,W,3,4,75.0,2,2,100.0,9,patrick-clarke-1
Travis Coons,2013-10-12,6,Washington,,Oregon,L,3,3,100.0,1,1,100.0,6,travis-coons-1
Brad Craddock,2013-10-12,6,Maryland,,Virginia,W,3,3,100.0,2,2,100.0,9,brad-craddock-1
Vincenzo D'Amato,2013-10-12,6,California,@,UCLA,L,1,1,100.0,1,1,100.0,4,vincenzo-damato-1
Jason Dann,2013-10-12,6,Texas State,,Louisiana-Monroe,L,0,0,,2,2,100.0,6,jason-dann-1
Brian Davis,2013-10-12,5,Arkansas State,,Idaho,W,6,6,100.0,2,2,100.0,12,brian-davis-1
Colby Delahoussaye,2013-10-12,7,Louisiana State,,Florida,W,2,2,100.0,1,1,100.0,5,colby-delahoussaye-1
Nick Diaz,2013-10-12,7,Utah State,,Boise State,L,2,2,100.0,1,1,100.0,5,nick-diaz-1
Jake Elliott,2013-10-12,5,Memphis,N,Houston,L,0,0,,5,5,100.0,15,jake-elliott-1
Ka'Imi Fairbairn,2013-10-12,5,UCLA,,California,W,4,4,100.0,3,3,100.0,13,kaimi-fairbairn-1
Anthony Fera,2013-10-12,6,Texas,N,Oklahoma,W,3,4,75.0,3,3,100.0,12,anthony-fera-1
Sam Ficken,2013-10-12,6,Penn State,,Michigan,W,4,4,100.0,3,5,60.0,13,sam-ficken-1
Cade Foster,2013-10-12,6,Alabama,@,Kentucky,W,6,6,100.0,2,2,100.0,12,cade-foster-1
Kyle French,2013-10-12,6,Wisconsin,,Northwestern,W,2,2,100.0,0,1,0.0,2,kyle-french-1
Elliot Fry,2013-10-12,6,South Carolina,@,Arkansas,W,7,7,100.0,1,1,100.0,10,elliot-fry-1
Andrew Furney,2013-10-12,7,Washington State,,Oregon State,L,3,3,100.0,1,1,100.0,6,andrew-furney-1
Brendan Gibbons,2013-10-12,6,Michigan,@,Penn State,L,4,4,100.0,4,7,57.1,16,brendan-gibbons-1
Zane Gonzalez,2013-10-12,6,Arizona State,,Colorado,W,5,5,100.0,3,3,100.0,14,zane-gonzalez-1
Dan Goodale,2013-10-12,6,Boise State,@,Utah State,W,4,4,100.0,2,2,100.0,10,dan-goodale-1
Tyler Hadden,2013-10-12,6,Hawaii,@,Nevada-Las Vegas,L,5,5,100.0,1,1,100.0,8,tyler-hadden-1
Justin Haig,2013-10-12,6,Marshall,@,Florida Atlantic,W,3,3,100.0,1,1,100.0,6,justin-haig-1
Andrew Haldeman,2013-10-12,7,Western Michigan,,Buffalo,L,0,0,,0,1,0.0,0,andrew-haldeman-1
Warren Harvey,2013-10-12,6,East Carolina,@,Tulane,L,3,3,100.0,4,6,66.7,15,warren-harvey-1
Michael Hunnicutt,2013-10-12,6,Oklahoma,N,Texas,L,2,2,100.0,2,2,100.0,8,michael-hunnicutt-1
Cody Journell,2013-10-12,7,Virginia Tech,,Pittsburgh,W,1,1,100.0,4,5,80.0,13,cody-journell-1
Marvin Kloss,2013-10-12,6,South Florida,@,Connecticut,W,1,1,100.0,2,2,100.0,7,marvin-kloss-1
Nolan Kohorst,2013-10-12,6,Nevada-Las Vegas,,Hawaii,W,3,3,100.0,4,4,100.0,15,nolan-kohorst-1
Josh Lambo,2013-10-12,6,Texas A&M,@,Mississippi,W,5,5,100.0,2,3,66.7,11,josh-lambo-1
Ty Long,2013-10-12,6,Alabama-Birmingham,@,Florida International,W,3,3,100.0,2,2,100.0,9,ty-long-1
Wil Lutz,2013-10-12,6,Georgia State,,Troy,L,4,4,100.0,0,1,0.0,4,wil-lutz-1
Alejandro Maldonado,2013-10-12,6,Oregon,@,Washington,W,3,3,100.0,1,1,100.0,6,alejandro-maldonado-1
Jay Mattox,2013-10-12,6,Texas-El Paso,,Tulsa,L,2,2,100.0,2,3,66.7,8,jay-mattox-1
Brad Miller,2013-10-12,7,Kent State,@,Ball State,L,2,2,100.0,1,2,50.0,5,brad-miller-3
Marshall Morgan,2013-10-12,6,Georgia,,Missouri,L,2,2,100.0,2,2,100.0,8,marshall-morgan-1
Dylan Mulder,2013-10-12,6,Eastern Michigan,@,Army,L,2,2,100.0,1,1,100.0,5,dylan-mulder-1
Kaleb Patterson,2013-10-12,6,Miami (OH),@,Massachusetts,L,1,1,100.0,1,1,100.0,4,kaleb-patterson-1
Zach Paul,2013-10-12,6,North Texas,,Middle Tennessee State,W,4,4,100.0,2,3,66.7,10,zach-paul-2
Andy Phillips,2013-10-12,6,Utah,,Stanford,W,3,3,100.0,2,2,100.0,9,andy-phillips-2
Jared Roberts,2013-10-12,6,Colorado State,,San Jose State,L,3,3,100.0,2,2,100.0,9,jared-roberts-1
Trevor Romaine,2013-10-12,6,Oregon State,@,Washington State,W,7,7,100.0,1,1,100.0,10,trevor-romaine-1
Niklas Sade,2013-10-12,6,North Carolina State,,Syracuse,L,1,1,100.0,1,2,50.0,4,niklas-sade-1
Carl Salazar,2013-10-12,6,Tulsa,@,Texas-El Paso,W,4,4,100.0,2,2,100.0,10,carl-salazar-1
Cairo Santos,2013-10-12,7,Tulane,,East Carolina,W,3,3,100.0,5,6,83.3,18,cairo-santos-1
Nick Sloan,2013-10-12,5,Navy,@,Duke,L,1,1,100.0,0,1,0.0,1,nick-sloan-1
Justin Sorensen,2013-10-12,6,Brigham Young,,Georgia Tech,W,5,5,100.0,1,2,50.0,8,justin-sorensen-2
Tyler Tate,2013-10-12,7,Bowling Green State,@,Mississippi State,L,2,2,100.0,2,3,66.7,8,tyler-tate-1
Austin Taylor,2013-10-12,6,Florida International,,Alabama-Birmingham,L,3,3,100.0,1,1,100.0,6,austin-taylor-2
Francisco Velez,2013-10-12,6,Florida,@,Louisiana State,L,0,0,,2,2,100.0,6,francisco-velez-1
