Player,Date,G,School,Loc,Opponent,WL,Int Ret,Int Ret Yds,Int TD,Pass Broken Up,unique_id
Xavier McKinney,2018-09-15,3,Alabama,@,Mississippi,W,1,30,1,0,xavier-mckinney-1
Demari Medley,2018-09-15,3,Arkansas State,@,Tulsa,W,1,53,1,0,demari-medley-1
Josh Metellus,2018-09-15,3,Michigan,,Southern Methodist,W,1,73,1,1,josh-metellus-1
Jordan Miller,2018-09-15,3,Washington,@,Utah,W,1,0,0,1,jordan-miller-3
Kristopher Moll,2018-09-15,3,Alabama-Birmingham,,Tulane,W,1,8,0,0,kristopher-moll-1
Darrien Molton,2018-09-15,3,Washington State,,Eastern Washington,W,1,0,0,2,darrien-molton-1
Dakari Monroe,2018-09-15,3,San Jose State,@,Oregon,L,1,0,0,2,dakari-monroe-1
C.J. Moore,2018-09-15,3,Mississippi,,Alabama,L,1,0,0,0,cj-moore-2
Lee Moses,2018-09-15,4,Massachusetts,@,Florida International,L,1,0,0,1,lee-moses-1
Parnell Motley,2018-09-15,3,Oklahoma,@,Iowa State,W,1,7,0,2,parnell-motley-1
Phillipie Motley,2018-09-15,3,Pittsburgh,,Georgia Tech,W,1,20,0,1,phillipie-motley-1
Khairi Muhammad,2018-09-15,3,North Texas,@,Arkansas,W,2,16,0,1,khairi-muhammad-1
Alameen Murphy,2018-09-15,3,Stanford,,California-Davis,W,1,32,0,0,alameen-murphy-1
Tyler Murray,2018-09-15,3,Troy,@,Nebraska,W,1,6,0,0,tyler-murray-1
Elan Nash,2018-09-15,3,Navy,,Lehigh,W,1,0,0,1,elan-nash-1
Michael Ojemudia,2018-09-15,3,Iowa,,Northern Iowa,W,1,29,0,0,michael-ojemudia-1
Mikial Onu,2018-09-15,3,Southern Methodist,@,Michigan,L,1,2,0,0,mikial-onu-1
Jesse Osuna,2018-09-15,3,San Jose State,@,Oregon,L,1,3,0,0,jesse-osuna-1
Bijon Parker,2018-09-15,3,New Mexico,@,New Mexico State,W,1,35,0,1,bijon-parker-1
Del'Shawn Phillips,2018-09-15,3,Illinois,N,South Florida,L,1,34,0,0,delshawn-phillips-1
Chavez Pownell Jr.,2018-09-15,4,Wyoming,,Wofford,W,1,0,0,0,chavez-pownell-jr-1
Troy Pride Jr.,2018-09-15,3,Notre Dame,,Vanderbilt,W,1,1,0,3,troy-pride-jr-1
Larry Pryor,2018-09-15,3,Texas A&M,,Louisiana-Monroe,W,1,0,0,0,larry-pryor-1
Malik Rivera,2018-09-15,3,Georgia Tech,@,Pittsburgh,L,1,42,0,0,malik-rivera-1
Reagan Roberson,2018-09-15,3,Nevada,,Oregon State,W,1,0,0,3,reagan-roberson-1
Oneil Robinson,2018-09-15,3,Connecticut,,Rhode Island,W,1,0,0,1,oneil-robinson-1
Taylor Robinson,2018-09-15,3,North Texas,@,Arkansas,W,1,27,0,0,taylor-robinson-1
De'John Rogers,2018-09-15,3,New Mexico,@,New Mexico State,W,1,28,0,1,dejohn-rogers-1
D'Angelo Ross,2018-09-15,3,New Mexico,@,New Mexico State,W,1,17,0,0,dangelo-ross-2
Jarid Ryan,2018-09-15,3,Navy,,Lehigh,W,1,4,0,1,jarid-ryan-1
Darnell Savage Jr.,2018-09-15,3,Maryland,,Temple,L,1,23,1,0,darnell-savage-jr-1
Antonio Shenault,2018-09-15,3,Minnesota,,Miami (OH),W,1,42,0,0,antonio-shenault-1
Rashad Smith,2018-09-15,3,Florida Atlantic,,Bethune-Cookman,W,1,16,0,0,rashad-smith-3
Jake Springer,2018-09-15,3,Navy,,Lehigh,W,1,0,0,0,jake-springer-1
Will Sunderland,2018-09-15,3,Troy,@,Nebraska,W,1,4,0,0,will-sunderland-1
Deionte Thompson,2018-09-15,3,Alabama,@,Mississippi,W,1,40,0,0,deionte-thompson-1
Jalen Thompson,2018-09-15,3,Washington State,,Eastern Washington,W,1,0,0,0,jalen-thompson-2
Jalen Thompson,2018-09-15,3,South Alabama,,Texas State,W,2,84,1,3,jalen-thompson-1
Pita Tonga,2018-09-15,3,Utah,,Washington,L,1,21,0,0,pita-tonga-1
Bryce Torneden,2018-09-15,3,Kansas,,Rutgers,W,1,39,1,0,bryce-torneden-1
Kindle Vildor,2018-09-15,3,Georgia Southern,@,Clemson,L,1,0,0,2,kindle-vildor-1
Jarrius Wallace,2018-09-15,3,Arizona,,Southern Utah,W,1,17,0,1,jarrius-wallace-1
Greedy Williams,2018-09-15,3,Louisiana State,@,Auburn,W,1,20,0,1,greedy-williams-1
Andrew Wingard,2018-09-15,4,Wyoming,,Wofford,W,1,0,0,0,andrew-wingard-1
Jahad Woods,2018-09-15,3,Washington State,,Eastern Washington,W,1,0,0,1,jahad-woods-1
Cooper Edmiston,2018-09-20,4,Tulsa,@,Temple,L,2,0,0,0,cooper-edmiston-1
Ty Mason,2018-09-20,4,Temple,,Tulsa,W,1,36,1,2,ty-mason-2
Benny Walls,2018-09-20,4,Temple,,Tulsa,W,1,0,0,0,benny-walls-1
Rock Ya-Sin,2018-09-20,4,Temple,,Tulsa,W,1,-1,0,0,rock-ya-sin-1
Ellis Brooks,2018-09-21,4,Penn State,@,Illinois,W,1,28,0,0,ellis-brooks-1
Shawn Burgess-Becker,2018-09-21,3,Central Florida,,Florida Atlantic,W,1,40,1,1,shawn-burgess-becker-1
Pat Jasinski,2018-09-21,3,Central Florida,,Florida Atlantic,W,1,18,0,0,pat-jasinski-1
Jan Johnson,2018-09-21,4,Penn State,@,Illinois,W,1,0,0,0,jan-johnson-2
Eric Mitchell,2018-09-21,3,Central Florida,,Florida Atlantic,W,1,9,0,0,eric-mitchell-2
Delano Ware,2018-09-21,4,Illinois,,Penn State,L,1,0,0,0,delano-ware-1
Tyrell Ajian,2018-09-22,4,Kentucky,,Mississippi State,W,1,35,0,1,tyrell-ajian-1
Blaze Alldredge,2018-09-22,4,Rice,@,Southern Mississippi,L,1,19,0,0,blaze-alldredge-1
Luke Ancrum,2018-09-22,4,Florida,@,Tennessee,W,1,5,0,0,luke-ancrum-1
Jarrick Bernard,2018-09-22,4,Oklahoma State,,Texas Tech,L,1,15,0,0,jarrick-bernard-1
Antonio Blackmon,2018-09-22,4,Purdue,,Boston College,W,1,0,0,0,antonio-blackmon-1
Desmond Branch,2018-09-22,4,Georgia Tech,,Clemson,L,1,2,0,0,desmond-branch-1
Isaiah Brown,2018-09-22,4,Florida International,@,Miami (FL),L,1,5,0,1,isaiah-brown-2
Shakur Brown,2018-09-22,3,Michigan State,@,Indiana,W,1,69,1,0,shakur-brown-1
Khalil Bryant,2018-09-22,4,Indiana,,Michigan State,L,1,4,0,0,khalil-bryant-1
Rodjay Burns,2018-09-22,4,Louisville,@,Virginia,L,1,34,0,0,rodjay-burns-1
Andre Cisco,2018-09-22,4,Syracuse,,Connecticut,W,1,1,0,1,andre-cisco-1
Brian Cole,2018-09-22,4,Mississippi State,@,Kentucky,L,1,0,0,0,brian-cole-1
Tae Crowder,2018-09-22,4,Georgia,@,Missouri,W,1,43,0,0,tae-crowder-1
Javaris Davis,2018-09-22,4,Auburn,,Arkansas,W,1,57,0,1,javaris-davis-1
RaVon Davis,2018-09-22,4,Maryland,,Minnesota,W,1,0,0,1,ravon-davis-1
Johnathan Durham,2018-09-22,4,Kansas State,@,West Virginia,L,1,0,0,0,johnathan-durham-1
B.J. Edmonds,2018-09-22,4,Arkansas State,,Nevada-Las Vegas,W,1,0,0,0,bj-edmonds-1
T.J. Edwards,2018-09-22,4,Wisconsin,@,Iowa,W,1,0,0,0,tj-edwards-3
Rashad Fenton,2018-09-22,3,South Carolina,@,Vanderbilt,W,1,0,0,0,rashad-fenton-1
Malik Fountain,2018-09-22,4,Central Michigan,,Maine,W,1,24,0,0,malik-fountain-1
Desmond Franklin,2018-09-22,3,Appalachian State,,Gardner-Webb,W,1,2,0,0,desmond-franklin-1
Adrian Frye,2018-09-22,4,Texas Tech,@,Oklahoma State,W,1,0,0,2,adrian-frye-1
A.J. Green,2018-09-22,4,Oklahoma State,,Texas Tech,L,1,0,0,0,aj-green-4
Bryce Hall,2018-09-22,4,Virginia,,Louisville,W,1,19,0,0,bryce-hall-1
Darren Hall,2018-09-22,4,San Diego State,,Eastern Michigan,W,1,0,0,0,darren-hall-1
Geronda Hall,2018-09-22,4,Old Dominion,,Virginia Tech,W,1,-1,0,1,geronda-hall-1
Damon Hayes,2018-09-22,4,Rutgers,,Buffalo,L,1,0,0,0,damon-hayes-1
Kai Higgins,2018-09-22,4,Purdue,,Boston College,W,1,2,0,0,kai-higgins-1
Cortez Hogans,2018-09-22,4,Northern Illinois,@,Florida State,L,1,17,0,0,cortez-hogans-1
Christian Holmes,2018-09-22,4,Missouri,,Georgia,L,1,0,0,0,christian-holmes-2
Jamal Hudson,2018-09-22,3,Ohio,@,Cincinnati,L,1,0,0,1,jamal-hudson-1
Chris Ingram,2018-09-22,3,North Carolina State,@,Marshall,W,1,0,0,0,chris-ingram-2
Jerry Jacobs,2018-09-22,4,Arkansas State,,Nevada-Las Vegas,W,2,19,0,0,jerry-jacobs-1
Tanner Jacobson,2018-09-22,4,Brigham Young,,McNeese State,W,1,19,0,0,tanner-jacobson-1
Da'Quaun Jamison,2018-09-22,4,Central Michigan,,Maine,W,1,24,0,0,daquaun-jamison-1
Clayton Johnson,2018-09-22,4,Texas-San Antonio,,Texas State,W,1,11,0,0,clayton-johnson-1
Caleb Jones,2018-09-22,4,Indiana,,Michigan State,L,1,0,0,0,caleb-jones-2
Marcus Jones,2018-09-22,4,Troy,@,Louisiana-Monroe,W,1,0,0,2,marcus-jones-11
Braxton Lewis,2018-09-22,3,Iowa State,,Akron,W,1,0,0,0,braxton-lewis-1
Chase Lucas,2018-09-22,4,Arizona State,@,Washington,L,1,19,0,0,chase-lucas-1
Kenneth Major,2018-09-22,4,Purdue,,Boston College,W,1,1,0,0,kenneth-major-1
Kenneth Mann,2018-09-22,4,Oklahoma,,Army,W,1,6,0,0,kenneth-mann-1
Les Maruo,2018-09-22,4,Texas-San Antonio,,Texas State,W,1,0,0,0,les-maruo-1
Kevin McGill,2018-09-22,4,Eastern Michigan,@,San Diego State,L,1,26,0,1,kevin-mcgill-1
Jahron McPherson,2018-09-22,4,Kansas State,@,West Virginia,L,1,4,0,0,jahron-mcpherson-1
Josh Metellus,2018-09-22,4,Michigan,,Nebraska,W,1,0,0,1,josh-metellus-1
Rachuan Mitchell,2018-09-22,3,Southern Mississippi,,Rice,W,1,45,0,0,rachuan-mitchell-1
Jarius Morehead,2018-09-22,3,North Carolina State,@,Marshall,W,1,57,1,0,jarius-morehead-1
Parnell Motley,2018-09-22,4,Oklahoma,,Army,W,1,0,0,0,parnell-motley-1
Khairi Muhammad,2018-09-22,4,North Texas,@,Liberty,W,1,21,0,0,khairi-muhammad-1
Alameen Murphy,2018-09-22,4,Stanford,@,Oregon,W,1,0,0,0,alameen-murphy-1
Dare Odeyingbo,2018-09-22,4,Vanderbilt,,South Carolina,L,1,7,0,0,dare-odeyingbo-1
Richard Olekanma,2018-09-22,3,Toledo,,Nevada,W,1,3,0,0,richard-olekanma-1
Ed Paris,2018-09-22,4,Louisiana State,,Louisiana Tech,W,1,0,0,0,ed-paris-1
AJ Parker,2018-09-22,4,Kansas State,@,West Virginia,L,1,0,0,0,aj-parker-1
Jamal Parker,2018-09-22,4,Kent State,@,Mississippi,L,1,20,0,1,jamal-parker-1
Austin Perkins,2018-09-22,5,New Mexico State,@,Texas-El Paso,W,1,0,0,0,austin-perkins-1
Troy Pride Jr.,2018-09-22,4,Notre Dame,@,Wake Forest,W,1,0,0,0,troy-pride-jr-1
Sheldrick Redwine,2018-09-22,4,Miami (FL),,Florida International,W,1,0,0,0,sheldrick-redwine-1
Mike Reynolds,2018-09-22,4,Army,@,Oklahoma,L,1,0,0,0,mike-reynolds-3
Malik Rivera,2018-09-22,4,Georgia Tech,,Clemson,L,1,42,0,0,malik-rivera-1
Nick Roberts,2018-09-22,4,South Florida,,East Carolina,W,1,0,0,1,nick-roberts-1
Rhett Sandlin,2018-09-22,4,Brigham Young,,McNeese State,W,1,20,0,0,rhett-sandlin-1
Antjuan Simmons,2018-09-22,3,Michigan State,@,Indiana,W,1,4,0,0,antjuan-simmons-1
Kaiden Smith,2018-09-22,3,Appalachian State,,Gardner-Webb,W,1,0,0,0,kaiden-smith-1
Charles Snowden,2018-09-22,4,Virginia,,Louisville,W,1,23,0,2,charles-snowden-2
Cade Sterns,2018-09-22,4,Texas,,Texas Christian,W,2,33,0,0,cade-sterns-1
Brad Stewart,2018-09-22,4,Florida,@,Tennessee,W,1,0,0,0,brad-stewart-3
Patrick Surtain II,2018-09-22,4,Alabama,,Texas A&M,W,1,20,0,1,patrick-surtain-ii-1
A.J. Thomas,2018-09-22,4,Western Michigan,@,Georgia State,W,1,24,0,0,aj-thomas-1
Tre Watson,2018-09-22,4,Maryland,,Minnesota,W,1,36,1,0,tre-watson-3
Anthony Watts,2018-09-22,4,Purdue,,Boston College,W,1,0,0,0,anthony-watts-1
Isaiah Wharton,2018-09-22,4,Rutgers,,Buffalo,L,1,0,0,0,isaiah-wharton-1
James Wiggins,2018-09-22,4,Cincinnati,,Ohio,W,1,1,0,1,james-wiggins-1
Deontai Williams,2018-09-22,3,Nebraska,@,Michigan,L,1,0,0,0,deontai-williams-1
Ty Williams,2018-09-22,3,Southern Mississippi,,Rice,W,1,11,0,1,ty-williams-2
Mack Wilson,2018-09-22,4,Alabama,,Texas A&M,W,1,0,0,1,mack-wilson-1
Zach Wilson,2018-09-22,5,Hawaii,,Duquesne,W,1,13,0,0,zach-wilson-1
Zedrick Woods,2018-09-22,4,Mississippi,,Kent State,W,1,-2,0,1,zedrick-woods-1
Jhavonte Dean,2018-09-27,5,Miami (FL),,North Carolina,W,1,25,0,0,jhavonte-dean-1
Romeo Finley,2018-09-27,5,Miami (FL),,North Carolina,W,1,83,1,0,romeo-finley-1
Joe Jackson,2018-09-27,5,Miami (FL),,North Carolina,W,1,42,1,1,joe-jackson-3
Bryson Richardson,2018-09-27,4,North Carolina,@,Miami (FL),L,1,19,0,0,bryson-richardson-1
Ugo Amadi,2018-09-29,5,Oregon,@,California,W,2,32,1,1,ugo-amadi-1
Derrick Baity,2018-09-29,5,Kentucky,,South Carolina,W,1,-3,0,0,derrick-baity-1
Corrion Ballard,2018-09-29,4,Utah,@,Washington State,L,1,23,0,2,corrion-ballard-1
Stanley Barnwell Jr.,2018-09-29,4,New Mexico,,Liberty,L,1,1,0,1,stanley-barnwell-jr-1
Elijah Benton,2018-09-29,4,Liberty,@,New Mexico,W,1,0,0,0,elijah-benton-1
Sean Bunting,2018-09-29,5,Central Michigan,@,Michigan State,L,1,0,0,1,sean-bunting-1
Sean Carter,2018-09-29,5,Old Dominion,@,East Carolina,L,1,75,0,0,sean-carter-1
Hamp Cheevers,2018-09-29,5,Boston College,,Temple,W,1,3,0,1,hamp-cheevers-1
Rodney Clemons,2018-09-29,5,Southern Methodist,,,W,1,0,0,1,rodney-clemons-1
Te'von Coney,2018-09-29,5,Notre Dame,,Stanford,W,1,7,0,1,tevon-coney-1
David Curry,2018-09-29,5,Georgia Tech,,Bowling Green State,W,1,0,0,0,david-curry-1
Richard Dames,2018-09-29,5,Florida International,,Arkansas-Pine Bluff,W,1,11,0,0,richard-dames-1
Miles Daniel,2018-09-29,5,Kent State,@,Ball State,L,1,0,0,0,miles-daniel-1
Cameron Dantzler,2018-09-29,5,Mississippi State,,Florida,L,1,7,0,0,cameron-dantzler-1
Tacorian Darden,2018-09-29,5,Western Kentucky,,Marshall,L,1,0,0,2,tacorian-darden-1
Justice Davila,2018-09-29,5,Old Dominion,@,East Carolina,L,1,0,0,2,justice-davila-1
Grant Delpit,2018-09-29,5,Louisiana State,,Mississippi,W,1,0,0,1,grant-delpit-1
Trevon Diggs,2018-09-29,5,Alabama,,Louisiana,W,1,0,0,0,trevon-diggs-1
Jeremiah Dinson,2018-09-29,5,Auburn,,Southern Mississippi,W,1,-9,0,0,jeremiah-dinson-1
David Dowell,2018-09-29,4,Michigan State,,Central Michigan,W,1,30,0,1,david-dowell-2
Mike Edwards,2018-09-29,5,Kentucky,,South Carolina,W,1,13,0,0,mike-edwards-8
DeAndre Farris,2018-09-29,5,Western Kentucky,,Marshall,L,1,47,0,0,deandre-farris-1
Rashad Fenton,2018-09-29,4,South Carolina,@,Kentucky,L,1,0,0,0,rashad-fenton-1
Reggie Floyd,2018-09-29,4,Virginia Tech,@,Duke,W,1,4,0,1,reggie-floyd-1
Richie Grant,2018-09-29,4,Central Florida,,Pittsburgh,W,1,25,0,0,richie-grant-1
Dre Greenlaw,2018-09-29,5,Arkansas,N,Texas A&M,L,2,5,0,0,dre-greenlaw-1
Javon Hagan,2018-09-29,4,Ohio,,Massachusetts,W,1,2,0,0,javon-hagan-1
Brontae Harris,2018-09-29,4,Alabama-Birmingham,,UNC Charlotte,W,1,0,0,0,brontae-harris-1
Damon Hayes,2018-09-29,5,Rutgers,,Indiana,L,1,0,0,0,damon-hayes-1
Tae Hayes,2018-09-29,4,Appalachian State,,South Alabama,W,1,24,0,2,tae-hayes-1
Elmore Hempstead jr,2018-09-29,5,Kansas,,Oklahoma State,L,1,21,0,1,elmore-hempstead-jr-1
Victor Heyward,2018-09-29,5,Georgia State,,Louisiana-Monroe,W,1,10,0,0,victor-heyward-1
Jamal Hines,2018-09-29,4,Toledo,@,Fresno State,L,1,4,0,0,jamal-hines-1
Jevon Holland,2018-09-29,5,Oregon,@,California,W,2,6,0,1,jevon-holland-1
Clayton Johnson,2018-09-29,5,Texas-San Antonio,,Texas-El Paso,W,1,0,0,1,clayton-johnson-1
Jerome Johnson,2018-09-29,5,Indiana,@,Rutgers,W,1,0,0,0,jerome-johnson-3
Nazeeh Johnson,2018-09-29,4,Marshall,@,Western Kentucky,W,1,24,0,2,nazeeh-johnson-1
Chandler Kryst,2018-09-29,5,Coastal Carolina,@,Troy,L,1,-2,0,0,chandler-kryst-1
Justin Layne,2018-09-29,4,Michigan State,,Central Michigan,W,1,6,0,1,justin-layne-1
Jonathan Lenard Jr.,2018-09-29,4,San Jose State,,Hawaii,L,1,18,0,2,jonathan-lenard-jr-1
Braxton Lewis,2018-09-29,4,Iowa State,@,Texas Christian,L,1,0,0,1,braxton-lewis-1
Luke Masterson,2018-09-29,5,Wake Forest,,Rice,W,1,43,0,0,luke-masterson-1
Nick McCloud,2018-09-29,4,North Carolina State,,Virginia,W,1,0,0,0,nick-mccloud-1
Freddie McGee,2018-09-29,5,Eastern Michigan,,Northern Illinois,L,1,23,0,1,freddie-mcgee-1
Xavier McKinney,2018-09-29,5,Alabama,,Louisiana,W,1,-7,0,0,xavier-mckinney-1
Jovante Moffatt,2018-09-29,4,Middle Tennessee State,,Florida Atlantic,W,1,-16,0,1,jovante-moffatt-1
Tyler Murray,2018-09-29,5,Troy,,Coastal Carolina,W,1,46,0,0,tyler-murray-1
Gus Nave,2018-09-29,5,South Alabama,@,Appalachian State,L,1,17,0,0,gus-nave-1
George Nyakwol,2018-09-29,5,Rice,@,Wake Forest,L,1,0,0,0,george-nyakwol-1
Kyle Rachwal,2018-09-29,5,Eastern Michigan,,Northern Illinois,L,1,0,0,0,kyle-rachwal-1
Travis Reed,2018-09-29,5,South Alabama,@,Appalachian State,L,1,10,0,0,travis-reed-1
Kenny Robinson,2018-09-29,4,West Virginia,@,Texas Tech,W,2,55,0,0,kenny-robinson-4
Isaiah Rodgers,2018-09-29,6,Massachusetts,@,Ohio,L,1,55,1,2,isaiah-rodgers-1
Anree Saint-Amour,2018-09-29,5,Georgia Tech,,Bowling Green State,W,1,3,1,0,anree-saint-amour-1
Stanford Samuels III,2018-09-29,5,Florida State,@,Louisville,W,1,0,0,0,stanford-samuels-iii-1
Corey Seargent,2018-09-29,4,East Carolina,,Old Dominion,W,1,0,0,0,corey-seargent-1
Simeon Smiley,2018-09-29,5,Purdue,@,Nebraska,W,1,7,0,0,simeon-smiley-1
Rashad Smith,2018-09-29,5,Florida Atlantic,@,Middle Tennessee State,L,1,5,0,0,rashad-smith-3
Isaac Steele,2018-09-29,4,Liberty,@,New Mexico,W,2,20,0,0,isaac-steele-2
Garrett Taylor,2018-09-29,5,Penn State,,Ohio State,L,1,45,0,0,garrett-taylor-1
Marvell Tell III,2018-09-29,5,Southern California,@,Arizona,W,1,-4,0,0,marvell-tell-iii-1
A.J. Terrell,2018-09-29,5,Clemson,,Syracuse,W,1,20,0,1,aj-terrell-1
Jaylin Thomas,2018-09-29,5,Ball State,,Kent State,W,1,24,0,0,jaylin-thomas-1
Taj-Amir Torres,2018-09-29,5,Boston College,,Temple,W,1,29,0,1,taj-amir-torres-1
Christian Tutt,2018-09-29,5,Auburn,,Southern Mississippi,W,1,23,0,0,christian-tutt-1
Chuck Wade,2018-09-29,5,Wake Forest,,Rice,W,1,60,1,1,chuck-wade-1
Mykal Walker,2018-09-29,4,Fresno State,,Toledo,W,1,38,1,1,mykal-walker-1
Keith Washington,2018-09-29,4,West Virginia,@,Texas Tech,W,1,51,1,3,keith-washington-4
Darius West,2018-09-29,5,Kentucky,,South Carolina,W,1,17,0,2,darius-west-1
A.J. Westbrook,2018-09-29,5,Florida State,@,Louisville,W,1,0,0,0,aj-westbrook-1
Jarell White,2018-09-29,5,Cincinnati,@,Connecticut,W,1,0,0,0,jarell-white-1
Masai Whyte,2018-09-29,5,Western Kentucky,,Marshall,L,1,27,0,1,masai-whyte-1
Brandon Williams,2018-09-29,5,Buffalo,,Army,L,1,0,0,0,brandon-williams-13
Trill Williams,2018-09-29,5,Syracuse,@,Clemson,L,1,3,0,0,trill-williams-1
Bejour Wilson,2018-09-29,4,Liberty,@,New Mexico,W,1,0,0,1,bejour-wilson-1
Donovan Wilson,2018-09-29,5,Texas A&M,N,Arkansas,W,1,0,0,0,donovan-wilson-2
Dexter Wright,2018-09-29,4,North Carolina State,,Virginia,W,1,1,0,0,dexter-wright-1
Deontay Anderson,2018-10-04,5,Houston,,Tulsa,W,1,8,0,2,deontay-anderson-1
Zaven Collins,2018-10-04,5,Tulsa,@,Houston,L,1,0,0,0,zaven-collins-1
Cooper Edmiston,2018-10-04,5,Tulsa,@,Houston,L,1,26,0,0,cooper-edmiston-1
Tyler Gore,2018-10-04,6,Georgia State,@,Troy,L,1,0,0,0,tyler-gore-1
Wesley Bush,2018-10-05,5,Middle Tennessee State,@,Marshall,W,1,7,0,0,wesley-bush-1
Tipa Galeai,2018-10-05,5,Utah State,@,Brigham Young,W,1,56,1,0,tipa-galeai-1
Juanyeh Thomas,2018-10-05,6,Georgia Tech,@,Louisville,W,1,95,1,1,juanyeh-thomas-1
Kendall Adams,2018-10-06,6,Kansas State,@,Baylor,L,1,0,0,0,kendall-adams-1
Rasha Ajayi,2018-10-06,6,Colorado State,@,San Jose State,W,1,55,1,1,rasha-ajayi-1
Zach Allen,2018-10-06,6,Boston College,@,North Carolina State,L,1,6,0,0,zach-allen-5
Hakeem Bailey,2018-10-06,5,West Virginia,,Kansas,W,1,17,0,0,hakeem-bailey-1
Bart Baratti,2018-10-06,6,Miami (OH),@,Akron,W,1,0,0,0,bart-baratti-1
Bryton Barr,2018-10-06,7,Massachusetts,,South Florida,L,1,53,0,0,bryton-barr-1
Mike Bell,2018-10-06,5,Fresno State,@,Nevada,W,1,0,0,2,mike-bell-11
Kevin Bletzer,2018-10-06,6,Boston College,@,North Carolina State,L,1,6,0,0,kevin-bletzer-1
Julius Brents,2018-10-06,5,Iowa,@,Minnesota,W,1,0,0,2,julius-brents-1
Monquavion Brinson,2018-10-06,5,Georgia Southern,,South Alabama,W,1,30,0,1,monquavion-brinson-1
Marlin Brooks,2018-10-06,5,Ohio,@,Kent State,W,1,50,0,0,marlin-brooks-1
Nate Brooks,2018-10-06,6,North Texas,@,Texas-El Paso,W,1,0,0,1,nate-brooks-3
Sean Bunting,2018-10-06,6,Central Michigan,,Buffalo,L,1,0,0,0,sean-bunting-1
Camryn Bynum,2018-10-06,5,California,@,Arizona,L,1,0,0,0,camryn-bynum-1
Shyheim Carter,2018-10-06,6,Alabama,@,Arkansas,W,1,44,1,0,shyheim-carter-1
Colton Cochran,2018-10-06,6,Memphis,,Connecticut,W,1,0,0,0,colton-cochran-1
Therran Coleman,2018-10-06,6,Pittsburgh,,Syracuse,W,1,0,0,0,therran-coleman-1
Alvin Davis,2018-10-06,4,Akron,,Miami (OH),L,1,0,0,0,alvin-davis-4
Tyreke Davis,2018-10-06,6,North Texas,@,Texas-El Paso,W,1,0,0,0,tyreke-davis-1
Hasan Defense,2018-10-06,6,Kansas,@,West Virginia,L,2,88,0,1,hasan-defense-1
Grant Delpit,2018-10-06,6,Louisiana State,@,Florida,L,1,0,0,0,grant-delpit-1
Mar'Sean Diggs,2018-10-06,5,Alabama-Birmingham,@,Louisiana Tech,W,1,0,0,0,marsean-diggs-1
Jeremiah Dinson,2018-10-06,6,Auburn,@,Mississippi State,L,1,12,0,0,jeremiah-dinson-1
Nick Faulkner,2018-10-06,6,Kent State,,Ohio,L,1,8,0,0,nick-faulkner-1
Davon Ferguson,2018-10-06,6,Kansas,@,West Virginia,L,1,12,0,0,davon-ferguson-1
Bryant Fitzgerald,2018-10-06,6,Indiana,@,Ohio State,L,1,9,0,0,bryant-fitzgerald-1
Reggie Floyd,2018-10-06,5,Virginia Tech,,Notre Dame,L,1,5,0,0,reggie-floyd-1
Jordan Fogal,2018-10-06,6,Colorado State,@,San Jose State,W,1,0,0,0,jordan-fogal-1
Jacobi Francis,2018-10-06,6,Memphis,,Connecticut,W,1,-1,0,0,jacobi-francis-1
Christopher Frederick,2018-10-06,6,Syracuse,@,Pittsburgh,L,1,0,0,0,christopher-frederick-1
Carlito Gonzalez,2018-10-06,6,Memphis,,Connecticut,W,1,36,0,0,carlito-gonzalez-1
Cassius Grady,2018-10-06,6,Texas-San Antonio,@,Rice,W,1,27,0,1,cassius-grady-1
Carl Granderson,2018-10-06,6,Wyoming,@,Hawaii,L,1,61,1,0,carl-granderson-1
Sherrod Greene,2018-10-06,5,South Carolina,,Missouri,W,1,12,1,0,sherrod-greene-1
JR Griffin,2018-10-06,6,Southern Methodist,@,Central Florida,L,1,0,0,0,jr-griffin-1
Javon Hagan,2018-10-06,5,Ohio,@,Kent State,W,1,10,0,0,javon-hagan-1
Darren Hall,2018-10-06,5,San Diego State,@,Boise State,W,1,9,0,0,darren-hall-1
Mike Hampton,2018-10-06,5,South Florida,@,Massachusetts,W,1,0,0,1,mike-hampton-2
Will Harper,2018-10-06,6,Tulane,@,Cincinnati,L,1,24,0,0,will-harper-1
Nate Hobbs,2018-10-06,5,Illinois,@,Rutgers,W,1,27,0,0,nate-hobbs-1
Jacob Huff,2018-10-06,5,Minnesota,,Iowa,L,1,21,0,0,jacob-huff-1
JuJu Hughes,2018-10-06,5,Fresno State,@,Nevada,W,1,0,0,0,juju-hughes-1
James Jackson,2018-10-06,5,Louisiana Tech,,Alabama-Birmingham,L,1,0,0,0,james-jackson-5
Jaylon Johnson,2018-10-06,5,Utah,@,Stanford,W,1,100,1,0,jaylon-johnson-1
Brandon Jones,2018-10-06,6,Texas,N,Oklahoma,W,1,19,0,0,brandon-jones-13
Anthoula Kelly,2018-10-06,5,Fresno State,@,Nevada,W,1,43,0,2,anthoula-kelly-1
Brad Koenig,2018-10-06,6,Miami (OH),@,Akron,W,2,7,0,0,brad-koenig-1
Ronley Lakalaka,2018-10-06,5,San Diego State,@,Boise State,W,1,7,0,0,ronley-lakalaka-1
Braxton Lewis,2018-10-06,5,Iowa State,@,Oklahoma State,W,1,0,0,0,braxton-lewis-1
Cameron Lewis,2018-10-06,6,Buffalo,@,Central Michigan,W,1,0,0,0,cameron-lewis-1
