coach,last_year_bonus,max_bonus,other_pay,position,school_name,school_pay,total_pay,year
Brent Brennan,0.0,0.0,599.0,assistant,San Jose State,91116.0,91715,2009
Frank Solich,60772.0,333833.0,0.0,coach,Ohio,580331.0,580331,2018
Frank Solich,35386.0,331930.0,0.0,coach,Ohio,522715.0,522715,2017
Frank Solich,10000.0,331930.0,0.0,coach,Ohio,572715.0,572715,2016
Frank Solich,0.0,329440.0,1500.0,coach,Ohio,562760.0,564260,2015
Frank Solich,0.0,327000.0,1500.0,coach,Ohio,553000.0,554500,2014
Frank Solich,0.0,299350.0,11500.0,coach,Ohio,502400.0,513900,2013
Frank Solich,0.0,297500.0,11500.0,coach,Ohio,500000.0,511500,2012
Frank Solich,0.0,288325.0,11250.0,coach,Ohio,465099.0,476349,2011
Frank Solich,0.0,288325.0,2500.0,coach,Ohio,458300.0,460800,2010
Frank Solich,0.0,287500.0,71000.0,coach,Ohio,385000.0,456000,2009
Frank Solich,0.0,190006.0,11900.0,coach,Ohio,257162.0,269062,2007
Frank Solich,0.0,162400.0,12500.0,coach,Ohio,249672.0,262172,2006
Shawn Elliott,60000.0,220000.0,0.0,coach,Georgia State,569000.0,569000,2018
Shawn Elliott,0.0,220000.0,0.0,coach,Georgia State,565000.0,565000,2017
Shawn Elliott,0.0,115000.0,2400.0,assistant,South Carolina,500000.0,502400,2016
Shawn Elliott,0.0,35555.0,2400.0,assistant,South Carolina,400000.0,402400,2015
Shawn Elliott,0.0,35555.0,5400.0,assistant,South Carolina,430000.0,435400,2014
Shawn Elliott,0.0,35555.0,34650.0,assistant,South Carolina,325000.0,359650,2013
Shawn Elliott,0.0,35555.0,4600.0,assistant,South Carolina,300000.0,304600,2012
Shawn Elliott,0.0,0.0,3680.0,assistant,South Carolina,185000.0,188680,2011
Shawn Elliott,0.0,5555.0,8150.0,assistant,South Carolina,150000.0,158150,2010
Chuck Martin,12669.0,582110.0,0.0,coach,Miami (OH),524826.0,524826,2018
Chuck Martin,51643.0,548162.0,0.0,coach,Miami (OH),522300.0,522300,2017
Chuck Martin,6750.0,498081.0,0.0,coach,Miami (OH),472300.0,472300,2016
Chuck Martin,20250.0,482493.0,0.0,coach,Miami (OH),450000.0,450000,2015
Chuck Martin,0.0,462243.0,0.0,coach,Miami (OH),450000.0,450000,2014
Chuck Martin,0.0,0.0,0.0,assistant,Notre Dame,0.0,0,2013
Chuck Martin,0.0,0.0,0.0,assistant,Notre Dame,0.0,0,2012
Chuck Martin,0.0,0.0,0.0,assistant,Notre Dame,0.0,0,2011
Chuck Martin,0.0,0.0,0.0,assistant,Notre Dame,0.0,0,2010
Jay Hopson,15000.0,870000.0,0.0,coach,Southern Miss,500000.0,500000,2018
Jay Hopson,15000.0,867500.0,0.0,coach,Southern Miss,500000.0,500000,2017
Jay Hopson,0.0,867500.0,0.0,coach,Southern Miss,500000.0,500000,2016
Jay Hopson,0.0,15417.0,0.0,assistant,Memphis,185000.0,185000,2010
Jay Hopson,0.0,0.0,8800.0,assistant,Michigan,175100.0,183900,2009
Mark Whipple,20000.0,305000.0,0.0,coach,Massachusetts,500000.0,500000,2018
Mark Whipple,0.0,255000.0,250.0,coach,Massachusetts,472654.0,472904,2017
Mark Whipple,10000.0,295000.0,1250.0,coach,Massachusetts,467965.0,469215,2016
Mark Whipple,0.0,200000.0,6000.0,coach,Massachusetts,450000.0,456000,2015
Mark Whipple,0.0,200000.0,0.0,coach,Massachusetts,450000.0,450000,2014
Mark Whipple,0.0,0.0,0.0,assistant,Miami (FL),0.0,0,2010
Mark Whipple,0.0,0.0,0.0,assistant,Miami (FL),0.0,0,2009
Jay Norvell,0.0,210000.0,0.0,coach,Nevada,500000.0,500000,2018
Jay Norvell,0.0,210000.0,0.0,coach,Nevada,450000.0,450000,2017
Jay Norvell,0.0,115934.0,0.0,assistant,Arizona State,380000.0,380000,2016
Jay Norvell,0.0,180000.0,0.0,assistant,Texas,370000.0,370000,2015
Jay Norvell,0.0,77292.0,6600.0,assistant,Oklahoma,455000.0,461600,2014
Jay Norvell,0.0,85000.0,6000.0,assistant,Oklahoma,400000.0,406000,2013
Jay Norvell,0.0,65000.0,10000.0,assistant,Oklahoma,350000.0,360000,2012
Jay Norvell,0.0,63333.0,5000.0,assistant,Oklahoma,330000.0,335000,2011
Jay Norvell,0.0,50600.0,11000.0,assistant,Oklahoma,255000.0,266000,2010
Jay Norvell,0.0,50600.0,61900.0,assistant,Oklahoma,180000.0,241900,2009
Nick Rolovich,0.0,1260000.0,61500.0,coach,Hawaii,425004.0,486504,2018
Nick Rolovich,60000.0,1260000.0,2094.0,coach,Hawaii,400008.0,402102,2017
Nick Rolovich,0.0,1260000.0,0.0,coach,Hawaii,400008.0,400008,2016
Nick Rolovich,0.0,7292.0,0.0,assistant,Nevada,175000.0,175000,2015
Nick Rolovich,0.0,0.0,500.0,assistant,Nevada,150590.0,151090,2014
Nick Rolovich,0.0,0.0,0.0,assistant,Nevada,125975.0,125975,2013
Nick Rolovich,0.0,0.0,0.0,assistant,Nevada,125975.0,125975,2012
Nick Rolovich,0.0,0.0,0.0,assistant,Hawaii,0.0,0,2011
Nick Rolovich,0.0,0.0,0.0,assistant,Hawaii,0.0,0,2010
Nick Rolovich,0.0,0.0,0.0,assistant,Hawaii,0.0,0,2009
Chris Creighton,10000.0,395000.0,0.0,coach,Eastern Michigan,460000.0,460000,2018
Chris Creighton,35000.0,395000.0,0.0,coach,Eastern Michigan,442420.0,442420,2017
Chris Creighton,0.0,310000.0,0.0,coach,Eastern Michigan,434840.0,434840,2016
Chris Creighton,0.0,310000.0,0.0,coach,Eastern Michigan,425000.0,425000,2015
Chris Creighton,0.0,310000.0,0.0,coach,Eastern Michigan,425000.0,425000,2014
Lance Leipold,0.0,381000.0,0.0,coach,Buffalo,455500.0,455500,2018
Lance Leipold,0.0,380000.0,0.0,coach,Buffalo,405500.0,405500,2017
Lance Leipold,0.0,380000.0,0.0,coach,Buffalo,405500.0,405500,2016
Lance Leipold,0.0,380000.0,0.0,coach,Buffalo,400000.0,400000,2015
Sean Lewis,0.0,406000.0,0.0,coach,Kent State,440000.0,440000,2018
Sean Lewis,0.0,0.0,0.0,assistant,Syracuse,0.0,0,2017
Sean Lewis,0.0,0.0,0.0,assistant,Syracuse,0.0,0,2016
Sean Lewis,0.0,7000.0,0.0,assistant,Bowling Green,95000.0,95000,2015
Sean Lewis,0.0,0.0,0.0,assistant,Bowling Green,85000.0,85000,2014
Mike Jinks,81250.0,245000.0,0.0,coach,Bowling Green,437228.0,437228,2018
Mike Jinks,25000.0,245000.0,0.0,coach,Bowling Green,428655.0,428655,2017
Mike Jinks,0.0,245000.0,0.0,coach,Bowling Green,410000.0,410000,2016
Mike Jinks,0.0,53750.0,3900.0,assistant,Texas Tech,215000.0,218900,2015
Mike Jinks,0.0,53750.0,2000.0,assistant,Texas Tech,215000.0,217000,2014
Mike Jinks,0.0,0.0,2000.0,assistant,Texas Tech,215000.0,217000,2013
Mike Neu,30000.0,380000.0,0.0,coach,Ball State,435689.0,435689,2018
Mike Neu,0.0,370000.0,5000.0,coach,Ball State,431375.0,436375,2017
Mike Neu,0.0,370000.0,3500.0,coach,Ball State,425000.0,428500,2016
Mike Neu,0.0,0.0,0.0,assistant,Tulane,0.0,0,2013
Mike Neu,0.0,0.0,0.0,assistant,Tulane,0.0,0,2012
Doug Martin,20000.0,220000.0,0.0,coach,New Mexico State,419640.0,419640,2018
Doug Martin,0.0,135000.0,0.0,coach,New Mexico State,376044.0,376044,2017
Doug Martin,0.0,135000.0,0.0,coach,New Mexico State,376044.0,376044,2016
Doug Martin,0.0,135000.0,1000.0,coach,New Mexico State,376044.0,377044,2015
Doug Martin,0.0,185000.0,1000.0,coach,New Mexico State,376044.0,377044,2014
Doug Martin,0.0,185000.0,0.0,coach,New Mexico State,375000.0,375000,2013
Doug Martin,0.0,0.0,0.0,assistant,Boston College,0.0,0,2012
Doug Martin,0.0,0.0,0.0,assistant,New Mexico State,90000.0,90000,2011
Doug Martin,0.0,91500.0,0.0,coach,Kent State,190000.0,190000,2010
Doug Martin,0.0,91500.0,0.0,coach,Kent State,190000.0,190000,2009
Doug Martin,0.0,84000.0,0.0,coach,Kent State,170000.0,170000,2007
Doug Martin,0.0,42000.0,0.0,coach,Kent State,150200.0,150200,2006
Terry Bowden,50000.0,225000.0,1500.0,coach,Akron,411000.0,412500,2018
Terry Bowden,5000.0,225000.0,1500.0,coach,Akron,411000.0,412500,2017
Terry Bowden,30000.0,225000.0,1500.0,coach,Akron,411000.0,412500,2016
Terry Bowden,10000.0,255000.0,1500.0,coach,Akron,406000.0,407500,2015
Terry Bowden,0.0,255000.0,0.0,coach,Akron,406000.0,406000,2014
Terry Bowden,0.0,205000.0,0.0,coach,Akron,400000.0,400000,2013
Terry Bowden,0.0,90000.0,0.0,coach,Akron,375000.0,375000,2012
Joe Moglia,25000.0,800000.0,0.0,coach,Coastal Carolina,400000.0,400000,2018
Joe Moglia,0.0,525000.0,0.0,coach,Coastal Carolina,400000.0,400000,2017
Matt Viator,0.0,50000.0,0.0,coach,Louisiana-Monroe,390000.0,390000,2018
Matt Viator,0.0,50000.0,0.0,coach,Louisiana-Monroe,390000.0,390000,2017
Matt Viator,0.0,50000.0,0.0,coach,Louisiana-Monroe,390000.0,390000,2016
Matt Rhule,0.0,0.0,0.0,coach,Baylor,0.0,0,2018
Matt Rhule,0.0,0.0,0.0,coach,Baylor,0.0,0,2017
Matt Rhule,0.0,0.0,0.0,coach,Temple,1041739.0,1041739,2016
Matt Rhule,0.0,0.0,0.0,coach,Temple,648633.0,648633,2015
Matt Rhule,0.0,0.0,0.0,coach,Temple,0.0,0,2014
Matt Rhule,0.0,0.0,0.0,coach,Temple,0.0,0,2013
Matt Rhule,0.0,0.0,0.0,assistant,Temple,0.0,0,2011
Matt Rhule,0.0,0.0,0.0,assistant,Temple,0.0,0,2010
Matt Rhule,0.0,0.0,0.0,assistant,Temple,0.0,0,2009
Troy Calhoun,0.0,0.0,0.0,coach,Air Force,0.0,0,2018
Troy Calhoun,0.0,0.0,0.0,coach,Air Force,0.0,0,2017
Troy Calhoun,85000.0,0.0,0.0,coach,Air Force,885000.0,885000,2016
Troy Calhoun,123750.0,255000.0,26500.0,coach,Air Force,892500.0,919000,2015
Troy Calhoun,0.0,247500.0,26500.0,coach,Air Force,866250.0,892750,2014
Troy Calhoun,0.0,247500.0,21100.0,coach,Air Force,882000.0,903100,2013
Troy Calhoun,0.0,247000.0,0.0,coach,Air Force,882000.0,882000,2012
Troy Calhoun,0.0,247500.0,22845.0,coach,Air Force,866250.0,889095,2011
Troy Calhoun,0.0,580000.0,18500.0,coach,Air Force,725000.0,743500,2010
Troy Calhoun,0.0,217500.0,16500.0,coach,Air Force,760000.0,776500,2009
Troy Calhoun,0.0,125000.0,21500.0,coach,Air Force,550000.0,571500,2007
Kalani Sitake,0.0,0.0,0.0,coach,Brigham Young,0.0,0,2018
Kalani Sitake,0.0,0.0,0.0,coach,Brigham Young,0.0,0,2017
Kalani Sitake,0.0,0.0,0.0,coach,Brigham Young,0.0,0,2016
Kalani Sitake,0.0,166111.0,0.0,assistant,Oregon State,730008.0,730008,2015
Kalani Sitake,0.0,41667.0,0.0,assistant,Utah,500000.0,500000,2014
Kalani Sitake,0.0,41667.0,0.0,assistant,Utah,500000.0,500000,2013
Kalani Sitake,0.0,41667.0,0.0,assistant,Utah,500000.0,500000,2012
Kalani Sitake,0.0,13333.0,600.0,assistant,Utah,160000.0,160600,2009
Jeff Monken,0.0,0.0,0.0,coach,Army,0.0,0,2018
Jeff Monken,0.0,0.0,0.0,coach,Army,0.0,0,2017
Jeff Monken,0.0,256000.0,0.0,coach,Army,932521.0,932521,2016
Jeff Monken,0.0,256000.0,0.0,coach,Army,883000.0,883000,2015
Jeff Monken,0.0,256000.0,0.0,coach,Army,834667.0,834667,2014
Jeff Monken,0.0,0.0,0.0,assistant,Georgia Tech,178500.0,178500,2009
Mike Bloomgren,0.0,0.0,0.0,coach,Rice,0.0,0,2018
Mike Bloomgren,0.0,0.0,0.0,assistant,Stanford,0.0,0,2017
Mike Bloomgren,0.0,0.0,0.0,assistant,Stanford,0.0,0,2016
Mike Bloomgren,0.0,0.0,0.0,assistant,Stanford,0.0,0,2015
Mike Bloomgren,0.0,0.0,0.0,assistant,Stanford,0.0,0,2014
Mike Bloomgren,0.0,0.0,0.0,assistant,Stanford,0.0,0,2013
Mike Bloomgren,0.0,0.0,0.0,assistant,Stanford,0.0,0,2012
Mike Bloomgren,0.0,0.0,0.0,assistant,Stanford,0.0,0,2011
Geoff Collins,0.0,0.0,0.0,coach,Temple,0.0,0,2018
Geoff Collins,0.0,0.0,0.0,coach,Temple,0.0,0,2017
Geoff Collins,0.0,236000.0,0.0,assistant,Florida,1051500.0,1051500,2016
Geoff Collins,0.0,236000.0,0.0,assistant,Florida,701500.0,701500,2015
Geoff Collins,0.0,47917.0,0.0,assistant,Mississippi State,575000.0,575000,2014
Geoff Collins,0.0,0.0,0.0,assistant,Mississippi State,291700.0,291700,2013
Geoff Collins,0.0,0.0,3500.0,assistant,Mississippi State,284200.0,287700,2012
Geoff Collins,0.0,0.0,0.0,assistant,Mississippi State,280000.0,280000,2011
Geoff Collins,0.0,10000.0,0.0,assistant,Florida International,146969.0,146969,2010
Geoff Collins,0.0,10628.0,1500.0,assistant,UCF,127531.0,129031,2009
Sonny Dykes,0.0,0.0,0.0,coach,Southern Methodist,0.0,0,2018
Sonny Dykes,50000.0,800000.0,8000.0,coach,California,2900000.0,2908000,2016
Sonny Dykes,0.0,304000.0,8000.0,coach,California,2000000.0,2008000,2015
Sonny Dykes,0.0,304000.0,8000.0,coach,California,1800000.0,1808000,2014
Sonny Dykes,0.0,304000.0,0.0,coach,California,2394000.0,2394000,2013
Sonny Dykes,0.0,310000.0,10200.0,coach,Louisiana Tech,750000.0,760200,2012
Sonny Dykes,0.0,310000.0,10500.0,coach,Louisiana Tech,450000.0,460500,2011
Sonny Dykes,0.0,310000.0,0.0,coach,Louisiana Tech,450000.0,450000,2010
Sonny Dykes,0.0,0.0,8900.0,assistant,Arizona,278125.0,287025,2009
