Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Marcus Maye,S,26.191,2019-09-16,NFL,NYJ,,CLE,L 3-23,2,2,Mon,0,0,0,1,MayeMa00
Brian Poole,CB,26.331,2019-09-16,NFL,NYJ,,CLE,L 3-23,2,2,Mon,0,0,0,2,PoolBr01
Darryl Roberts,CB,28.294,2019-09-16,NFL,NYJ,,CLE,L 3-23,2,2,Mon,1,13,0,1,RobeDa00
Chris Smith,DE,27.217,2019-09-16,NFL,CLE,@,NYJ,W 23-3,2,2,Mon,0,0,0,1,SmitCh03
A.J. Bouye,CB,28.034,2019-09-19,NFL,JAX,,TEN,W 20-7,3,3,Thu,0,0,0,2,BouyA.00
Malcolm Butler,CB,29.201,2019-09-19,NFL,TEN,@,JAX,L 7-20,3,3,Thu,0,0,0,1,ButlMa01
Najee Goode,LB,30.107,2019-09-19,NFL,JAX,,TEN,W 20-7,3,3,Thu,0,0,0,1,GoodNa00
Ronnie Harrison,S,22.154,2019-09-19,NFL,JAX,,TEN,W 20-7,3,3,Thu,0,0,0,1,HarrRo02
Logan Ryan,CB,28.222,2019-09-19,NFL,TEN,@,JAX,L 7-20,3,3,Thu,0,0,0,2,RyanLo00
Jamal Adams,S,23.340,2019-09-22,NFL,NYJ,@,NWE,L 14-30,3,3,Sun,1,61,1,1,AdamJa00
Jaire Alexander,CB,22.225,2019-09-22,NFL,GNB,,DEN,W 27-16,3,3,Sun,0,0,0,2,AlexJa00
Lorenzo Alexander,LB,36.114,2019-09-22,NFL,BUF,,CIN,W 21-17,3,3,Sun,0,0,0,2,AlexLo99
Chidobe Awuzie,DB,24.121,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,2,AwuzCh00
Jerome Baker,LB,22.271,2019-09-22,NFL,MIA,@,DAL,L 6-31,3,3,Sun,0,0,0,1,BakeJe00
De'Vante Bausby,CB,26.250,2019-09-22,NFL,DEN,@,GNB,L 16-27,3,3,Sun,0,0,0,2,BausDe00
Vonn Bell,S,24.284,2019-09-22,NFL,NOR,@,SEA,W 33-27,3,3,Sun,0,0,0,1,BellVo00
Tre Boston,S,27.089,2019-09-22,NFL,CAR,@,ARI,W 38-20,3,3,Sun,0,0,0,1,BostTr00
James Bradberry,CB,26.049,2019-09-22,NFL,CAR,@,ARI,W 38-20,3,3,Sun,0,0,0,1,BradJa00
Nigel Bradham,LB,30.018,2019-09-22,NFL,PHI,,DET,L 24-27,3,3,Sun,0,0,0,1,BradNi00
Anthony Brown,DB,25.281,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,2,BrowAn02
Zach Brown,LB,29.334,2019-09-22,NFL,PHI,,DET,L 24-27,3,3,Sun,0,0,0,1,BrowZa00
Juston Burris,DB,26.049,2019-09-22,NFL,CLE,,LAR,L 13-20,3,3,Sun,1,15,0,1,BurrJu00
Brandon Carr,CB,33.126,2019-09-22,NFL,BAL,@,KAN,L 28-33,3,3,Sun,0,0,0,1,CarrBr99
T.J. Carrie,CB,29.056,2019-09-22,NFL,CLE,,LAR,L 13-20,3,3,Sun,1,0,0,2,CarrTr00
Justin Coleman,CB,26.179,2019-09-22,NFL,DET,@,PHI,W 27-24,3,3,Sun,0,0,0,3,ColeJu01
Jamie Collins,LB,29.337,2019-09-22,NFL,NWE,,NYJ,W 30-14,3,3,Sun,0,0,0,1,CollJa00
Ryan Connelly,LB,23.354,2019-09-22,NFL,NYG,@,TAM,W 32-31,3,3,Sun,1,13,0,1,ConnRy00
Christian Covington,DT,25.341,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,1,CoviCh00
Lavonte David,LB,29.242,2019-09-22,NFL,TAM,,NYG,L 31-32,3,3,Sun,0,0,0,1,DaviLa00
Rasul Douglas,CB,24.024,2019-09-22,NFL,PHI,,DET,L 24-27,3,3,Sun,0,0,0,2,DougRa00
Bud Dupree,LB,26.222,2019-09-22,NFL,PIT,@,SFO,L 20-24,3,3,Sun,0,0,0,1,DuprAl00
Samson Ebukam,OLB,24.136,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,0,0,0,1,EbukSa00
Tremaine Edmunds,LB,21.143,2019-09-22,NFL,BUF,,CIN,W 21-17,3,3,Sun,0,0,0,1,EdmuTr01
Mike Edwards,DB,23.127,2019-09-22,NFL,TAM,,NYG,L 31-32,3,3,Sun,0,0,0,1,EdwaMi01
Brandon Facyson,CB,25.014,2019-09-22,NFL,LAC,,HOU,L 20-27,3,3,Sun,0,0,0,1,FacyBr00
Clelin Ferrell,DE,22.128,2019-09-22,NFL,OAK,@,MIN,L 14-34,3,3,Sun,0,0,0,1,FerrCl00
Minkah Fitzpatrick,DB,22.322,2019-09-22,NFL,PIT,@,SFO,L 20-24,3,3,Sun,1,14,0,1,FitzMi00
Mike Ford,CB,24.049,2019-09-22,NFL,DET,@,PHI,W 27-24,3,3,Sun,0,0,0,1,FordMi01
Dante Fowler,OLB,25.050,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,0,0,0,1,FowlDa00
Clayton Geathers,S,27.113,2019-09-22,NFL,IND,,ATL,W 27-24,3,3,Sun,1,0,0,1,GeatCl00
Tashaun Gipson,S,29.046,2019-09-22,NFL,HOU,@,LAC,W 27-20,3,3,Sun,0,0,0,2,GipsTa00
Shaquill Griffin,CB,24.064,2019-09-22,NFL,SEA,,NOR,L 27-33,3,3,Sun,0,0,0,1,GrifSh00
Joe Haden,CB,30.161,2019-09-22,NFL,PIT,@,SFO,L 20-24,3,3,Sun,0,0,0,1,HadeJo99
Duron Harmon,DB,28.241,2019-09-22,NFL,NWE,,NYJ,W 30-14,3,3,Sun,0,0,0,1,HarmDu00
Damon Harrison,DT,30.297,2019-09-22,NFL,DET,@,PHI,W 27-24,3,3,Sun,0,0,0,1,HarrDa03
Casey Hayward,CB,30.013,2019-09-22,NFL,LAC,,HOU,L 20-27,3,3,Sun,0,0,0,1,HaywCa00
Jeff Heath,DB,28.131,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,1,HeatJe00
Jerry Hughes,DE,31.040,2019-09-22,NFL,BUF,,CIN,W 21-17,3,3,Sun,0,0,0,1,HughJe99
Maurice Hurst,DT,24.136,2019-09-22,NFL,OAK,@,MIN,L 14-34,3,3,Sun,0,0,0,1,HursMa00
Donte Jackson,CB,23.318,2019-09-22,NFL,CAR,@,ARI,W 38-20,3,3,Sun,2,25,0,2,JackDo02
Joe Jackson,DE,22.276,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,1,JackJo02
William Jackson,CB,26.330,2019-09-22,NFL,CIN,@,BUF,L 17-21,3,3,Sun,0,0,0,1,JackWi02
Janoris Jenkins,CB,30.328,2019-09-22,NFL,NYG,@,TAM,W 32-31,3,3,Sun,0,0,0,1,JenkJa03
Malcolm Jenkins,S,31.276,2019-09-22,NFL,PHI,,DET,L 24-27,3,3,Sun,0,0,0,1,JenkMa99
John Johnson,S,23.277,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,1,0,0,1,JohnJo10
Lonnie Johnson,CB,22.114,2019-09-22,NFL,HOU,@,LAC,W 27-20,3,3,Sun,0,0,0,1,JohnLo01
Byron Jones,DB,26.361,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,1,JoneBy00
Deion Jones,LB,24.322,2019-09-22,NFL,ATL,@,IND,L 24-27,3,3,Sun,0,0,0,1,JoneDe01
Sidney Jones,CB,23.124,2019-09-22,NFL,PHI,,DET,L 24-27,3,3,Sun,0,0,0,1,JoneSi00
Johnathan Joseph,CB,35.159,2019-09-22,NFL,HOU,@,LAC,W 27-20,3,3,Sun,0,0,0,2,JoseJo20
Desmond King,DB,24.282,2019-09-22,NFL,LAC,,HOU,L 20-27,3,3,Sun,0,0,0,1,KingDe01
Dre Kirkpatrick,CB,29.331,2019-09-22,NFL,CIN,@,BUF,L 17-21,3,3,Sun,0,0,0,1,KirkDr00
Chris Lammons,CB,23.234,2019-09-22,NFL,MIA,@,DAL,L 6-31,3,3,Sun,0,0,0,1,LammCh00
Marshon Lattimore,CB,23.126,2019-09-22,NFL,NOR,@,SEA,W 33-27,3,3,Sun,0,0,0,1,LattMa01
Cory Littleton,LB,25.308,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,0,0,0,2,LittCo01
Tyrann Mathieu,S,27.132,2019-09-22,NFL,KAN,,BAL,W 33-28,3,3,Sun,0,0,0,3,MathTy00
Clay Matthews,LB,33.131,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,0,0,0,1,MattCl99
Bobby McCain,S,26.035,2019-09-22,NFL,MIA,@,DAL,L 6-31,3,3,Sun,1,21,0,1,McCaBo01
Devin McCourty,DB,32.040,2019-09-22,NFL,NWE,,NYJ,W 30-14,3,3,Sun,1,24,0,1,McCoDe99
Kevin Minter,LB,28.293,2019-09-22,NFL,TAM,,NYG,L 31-32,3,3,Sun,0,0,0,1,MintKe00
Trent Murphy,DE,28.274,2019-09-22,NFL,BUF,,CIN,W 21-17,3,3,Sun,0,0,0,1,MurpTr00
Eric Murray,S,25.258,2019-09-22,NFL,CLE,,LAR,L 13-20,3,3,Sun,0,0,0,1,MurrEr00
Ben Niemann,LB,24.057,2019-09-22,NFL,KAN,,BAL,W 33-28,3,3,Sun,0,0,0,1,NiemBe00
Emmanuel Ogbah,DE,25.320,2019-09-22,NFL,KAN,,BAL,W 33-28,3,3,Sun,0,0,0,1,OgbaEm00
Alec Ogletree,LB,27.362,2019-09-22,NFL,NYG,@,TAM,W 32-31,3,3,Sun,0,0,0,1,OgleAl00
Isaiah Oliver,CB,22.357,2019-09-22,NFL,ATL,@,IND,L 24-27,3,3,Sun,0,0,0,2,OlivIs00
Steven Parker,S,23.282,2019-09-22,NFL,MIA,@,DAL,L 6-31,3,3,Sun,0,0,0,1,ParkSt00
Jabrill Peppers,S,23.353,2019-09-22,NFL,NYG,@,TAM,W 32-31,3,3,Sun,0,0,0,1,PeppJa00
Darius Phillips,CB,24.088,2019-09-22,NFL,CIN,@,BUF,L 17-21,3,3,Sun,1,27,0,1,PhilDa02
Brian Poole,CB,26.337,2019-09-22,NFL,NYJ,@,NWE,L 14-30,3,3,Sun,0,0,0,1,PoolBr01
Taylor Rapp,S,21.274,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,0,0,0,1,RappTa00
Haason Reddick,LB,25.000,2019-09-22,NFL,ARI,,CAR,L 20-38,3,3,Sun,0,0,0,2,ReddHa00
Nickell Robey-Coleman,CB,27.248,2019-09-22,NFL,LAR,@,CLE,W 20-13,3,3,Sun,0,0,0,1,RobeNi00
Darnell Savage,S,22.054,2019-09-22,NFL,GNB,,DEN,W 27-16,3,3,Sun,1,0,0,1,SavaDa00
Joe Schobert,LB,25.320,2019-09-22,NFL,CLE,,LAR,L 13-20,3,3,Sun,0,0,0,1,SchoJo00
Richard Sherman,DB,31.176,2019-09-22,NFL,SFO,,PIT,W 24-20,3,3,Sun,0,0,0,2,SherRi00
Harrison Smith,S,30.232,2019-09-22,NFL,MIN,,OAK,W 34-14,3,3,Sun,1,13,0,1,SmitHa00
Kevin Strong,DT,23.048,2019-09-22,NFL,DET,@,PHI,W 27-24,3,3,Sun,0,0,0,1,StroKe00
Jaquiski Tartt,DB,27.222,2019-09-22,NFL,SFO,,PIT,W 24-20,3,3,Sun,0,0,0,1,TartJa00
Darian Thompson,DB,26.000,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,1,ThomDa05
Kyle Van Noy,LB,28.180,2019-09-22,NFL,NWE,,NYJ,W 30-14,3,3,Sun,0,0,0,1,VanNKy00
Leighton Vander Esch,LB,23.226,2019-09-22,NFL,DAL,,MIA,W 31-6,3,3,Sun,0,0,0,1,VandLe00
Tracy Walker,DB,24.233,2019-09-22,NFL,DET,@,PHI,W 27-24,3,3,Sun,0,0,0,1,WalkTr01
T.J. Watt,LB,24.346,2019-09-22,NFL,PIT,@,SFO,L 20-24,3,3,Sun,1,7,0,2,WattT.00
TreDavious White,CB,24.249,2019-09-22,NFL,BUF,,CIN,W 21-17,3,3,Sun,2,1,0,2,WhitTr01
Jermaine Whitehead,S,26.194,2019-09-22,NFL,CLE,,LAR,L 13-20,3,3,Sun,0,0,0,1,WhitJe02
K'Waun Williams,DB,28.072,2019-09-22,NFL,SFO,,PIT,W 24-20,3,3,Sun,1,4,0,1,WillKW00
P.J. Williams,CB,26.113,2019-09-22,NFL,NOR,@,SEA,W 33-27,3,3,Sun,0,0,0,1,WillP.00
Tavon Wilson,S,29.187,2019-09-22,NFL,DET,@,PHI,W 27-24,3,3,Sun,0,0,0,1,WilsTa00
K.J. Wright,LB,30.061,2019-09-22,NFL,SEA,,NOR,L 27-33,3,3,Sun,0,0,0,1,WrigK.00
Prince Amukamara,DB,30.109,2019-09-23,NFL,CHI,@,WAS,W 31-15,3,3,Mon,0,0,0,1,AmukPr00
Ha Ha Clinton-Dix,DB,26.276,2019-09-23,NFL,CHI,@,WAS,W 31-15,3,3,Mon,2,96,1,2,ClinHa00
Kyle Fuller,DB,27.219,2019-09-23,NFL,CHI,@,WAS,W 31-15,3,3,Mon,1,0,0,1,FullKy00
Josh Norman,DB,31.282,2019-09-23,NFL,WAS,,CHI,L 15-31,3,3,Mon,1,2,0,1,NormJo01
Danny Trevathan,LB,29.183,2019-09-23,NFL,CHI,@,WAS,W 31-15,3,3,Mon,0,0,0,1,TrevDa00
Nigel Bradham,LB,30.022,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,1,22,0,2,BradNi00
Craig James,CB,23.150,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,0,0,0,1,JameCr01
Kevin King,CB,24.144,2019-09-26,NFL,GNB,,PHI,L 27-34,4,4,Thu,0,0,0,2,KingKe01
Avonte Maddox,CB,23.179,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,0,0,0,2,MaddAv00
Rodney McLeod,S,29.095,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,0,0,0,1,McLeRo00
Andrew Sendejo,S,32.017,2019-09-26,NFL,PHI,@,GNB,W 34-27,4,4,Thu,0,0,0,1,SendAn00
Jahleel Addae,S,29.248,2019-09-29,NFL,HOU,,CAR,L 10-16,4,4,Sun,0,0,0,1,AddaJa00
Prince Amukamara,DB,30.115,2019-09-29,NFL,CHI,,MIN,W 16-6,4,4,Sun,0,0,0,1,AmukPr00
Denico Autry,DE/DT,29.076,2019-09-29,NFL,IND,,OAK,L 24-31,4,4,Sun,0,0,0,1,AutrDe00
Chidobe Awuzie,DB,24.128,2019-09-29,NFL,DAL,@,NOR,L 10-12,4,4,Sun,1,0,0,2,AwuzCh00
Shaquil Barrett,OLB,26.316,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,1,4,0,2,BarrSh00
De'Vante Bausby,CB,26.257,2019-09-29,NFL,DEN,,JAX,L 24-26,4,4,Sun,0,0,0,1,BausDe00
Vonn Bell,S,24.291,2019-09-29,NFL,NOR,,DAL,W 12-10,4,4,Sun,0,0,0,1,BellVo00
Bashaud Breeland,CB,27.242,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,0,0,0,2,BreeBa00
Michael Brockers,DL,28.282,2019-09-29,NFL,LAR,,TAM,L 40-55,4,4,Sun,0,0,0,1,BrocMi00
Jayon Brown,LB,24.215,2019-09-29,NFL,TEN,@,ATL,W 24-10,4,4,Sun,0,0,0,1,BrowJa06
Adam Butler,DL,25.170,2019-09-29,NFL,NWE,@,BUF,W 16-10,4,4,Sun,0,0,0,1,ButlAd00
Kevin Byard,FS,26.043,2019-09-29,NFL,TEN,@,ATL,W 24-10,4,4,Sun,0,0,0,1,ByarKe01
Maurice Canady,DB,25.126,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,1,3,0,2,CanaMa00
Jadeveon Clowney,DE,26.227,2019-09-29,NFL,SEA,@,ARI,W 27-10,4,4,Sun,1,27,1,1,ClowJa00
Ross Cockrell,CB,28.054,2019-09-29,NFL,CAR,@,HOU,W 16-10,4,4,Sun,1,37,0,2,CockRo00
Justin Coleman,CB,26.186,2019-09-29,NFL,DET,,KAN,L 30-34,4,4,Sun,0,0,0,2,ColeJu01
Jamie Collins,LB,29.344,2019-09-29,NFL,NWE,@,BUF,W 16-10,4,4,Sun,1,11,0,1,CollJa00
Gareon Conley,CB,24.092,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,0,0,0,1,ConlGa00
Ryan Connelly,LB,23.361,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,1,5,0,1,ConnRy00
Maxx Crosby,DE,22.038,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,0,0,0,2,CrosMa00
Lavonte David,ILB,29.249,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,1,26,0,1,DaviLa00
Michael Davis,CB,24.266,2019-09-29,NFL,LAC,@,MIA,W 30-10,4,4,Sun,1,0,0,1,DaviMi03
Quinton Dunbar,CB,27.069,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,2,6,0,2,DunbQu00
Tremaine Edmunds,LB,21.150,2019-09-29,NFL,BUF,,NWE,L 10-16,4,4,Sun,0,0,0,1,EdmuTr01
Kendall Fuller,CB,24.228,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,0,0,0,1,FullKe00
Kyle Fuller,DB,27.225,2019-09-29,NFL,CHI,,MIN,W 16-6,4,4,Sun,0,0,0,1,FullKy00
William Gholston,DL,28.060,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,0,0,0,1,GholWi00
Everson Griffen,DE,31.281,2019-09-29,NFL,MIN,@,CHI,L 6-16,4,4,Sun,0,0,0,1,GrifEv99
Shaquill Griffin,CB,24.071,2019-09-29,NFL,SEA,@,ARI,W 27-10,4,4,Sun,0,0,0,1,GrifSh00
Erik Harris,S,29.180,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,1,30,1,1,HarrEr00
Ronnie Harrison,S,22.164,2019-09-29,NFL,JAX,@,DEN,W 26-24,4,4,Sun,1,31,0,1,HarrRo02
D.J. Hayden,CB,29.094,2019-09-29,NFL,JAX,@,DEN,W 26-24,4,4,Sun,0,0,0,1,HaydDJ00
Tre Herndon,CB,23.208,2019-09-29,NFL,JAX,@,DEN,W 26-24,4,4,Sun,0,0,0,1,HernTr00
Anthony Hitchens,LB,27.111,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,0,0,0,1,HitcAn00
Marlon Humphrey,CB,23.083,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,0,0,0,2,HumpMa00
Micah Hyde,S,28.272,2019-09-29,NFL,BUF,,NWE,L 10-16,4,4,Sun,1,0,0,1,HydeMi00
Adoree' Jackson,CB,24.011,2019-09-29,NFL,TEN,@,ATL,W 24-10,4,4,Sun,0,0,0,1,JackAd00
J.C. Jackson,DB,23.316,2019-09-29,NFL,NWE,@,BUF,W 16-10,4,4,Sun,2,20,0,2,JackJ.00
Tony Jefferson,S,27.245,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,0,0,0,1,JeffTo00
Janoris Jenkins,CB,30.335,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,2,12,0,3,JenkJa03
Kevin Johnson,CB,27.055,2019-09-29,NFL,BUF,,NWE,L 10-16,4,4,Sun,0,0,0,1,JohnKe04
Reshad Jones,S,31.216,2019-09-29,NFL,MIA,,LAC,L 10-30,4,4,Sun,0,0,0,1,JoneRe99
Johnathan Joseph,CB,35.166,2019-09-29,NFL,HOU,,CAR,L 10-16,4,4,Sun,0,0,0,2,JoseJo20
Karl Joseph,S,26.021,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,0,0,0,1,JoseKa00
Lamarcus Joyner,S,28.306,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,0,0,0,1,JoynLa00
Tanoh Kpassagnon,DE,25.107,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,0,0,0,1,KpasTa00
Marshon Lattimore,CB,23.133,2019-09-29,NFL,NOR,,DAL,W 12-10,4,4,Sun,0,0,0,2,LattMa01
Devaroe Lawrence,DT,26.351,2019-09-29,NFL,CLE,@,BAL,W 40-25,4,4,Sun,1,0,0,1,LawrDe02
Jordan Lucas,S,26.058,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,0,0,0,1,LucaJo00
Devin McCourty,DB,32.047,2019-09-29,NFL,NWE,@,BUF,W 16-10,4,4,Sun,1,19,0,1,McCoDe99
Benardrick McKinney,ILB,26.314,2019-09-29,NFL,HOU,,CAR,L 10-16,4,4,Sun,0,0,0,1,McKiBe00
Pernell McPhee,OLB,30.286,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,0,0,0,1,McPhPe00
Matt Milano,LB,25.063,2019-09-29,NFL,BUF,,NWE,L 10-16,4,4,Sun,0,0,0,1,MilaMa00
Kevin Minter,ILB,28.300,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,0,0,0,1,MintKe00
Nicholas Morrow,LB,24.081,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,0,0,0,1,MorrNi00
Byron Murphy,CB,21.254,2019-09-29,NFL,ARI,,SEA,L 10-27,4,4,Sun,0,0,0,1,MurpBy00
Sean Murphy-Bunting,CB,22.102,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,0,0,0,1,BuntSe00
Yannick Ngakoue,DE,24.182,2019-09-29,NFL,JAX,@,DEN,W 26-24,4,4,Sun,0,0,0,1,NgakYa00
Josh Norman,CB,31.288,2019-09-29,NFL,WAS,@,NYG,L 3-24,4,4,Sun,0,0,0,1,NormJo01
Jabrill Peppers,S,23.360,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,1,32,1,2,PeppJa00
Marcus Peters,CB,26.263,2019-09-29,NFL,LAR,,TAM,L 40-55,4,4,Sun,1,32,1,2,PeteMa00
Kevin Peterson,CB,25.191,2019-09-29,NFL,ARI,,SEA,L 10-27,4,4,Sun,0,0,0,1,PeteKe01
Robert Quinn,DE,29.134,2019-09-29,NFL,DAL,@,NOR,L 10-12,4,4,Sun,0,0,0,1,QuinRo00
Eric Reid,S,27.293,2019-09-29,NFL,CAR,@,HOU,W 16-10,4,4,Sun,0,0,0,1,ReidEr00
Xavier Rhodes,CB,29.102,2019-09-29,NFL,MIN,@,CHI,L 6-16,4,4,Sun,0,0,0,1,RhodXa00
A'Shawn Robinson,DT,24.192,2019-09-29,NFL,DET,,KAN,L 30-34,4,4,Sun,0,0,0,1,RobiAS00
Bradley Roby,CB,27.151,2019-09-29,NFL,HOU,,CAR,L 10-16,4,4,Sun,0,0,0,1,RobyBr00
Eric Rowe,CB,26.361,2019-09-29,NFL,MIA,,LAC,L 10-30,4,4,Sun,0,0,0,1,RoweEr00
Justin Simmons,S,25.314,2019-09-29,NFL,DEN,,JAX,L 24-26,4,4,Sun,0,0,0,2,SimmJu00
John Simon,DE,28.350,2019-09-29,NFL,NWE,@,BUF,W 16-10,4,4,Sun,0,0,0,1,SimoJo01
Daniel Sorensen,S,29.208,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,0,0,0,1,SoreDa01
M.J. Stewart,DB,24.013,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,0,0,0,1,StewM.00
Michael Thomas,S,29.196,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,0,0,0,1,ThomMi02
Shaq Thompson,LB,25.161,2019-09-29,NFL,CAR,@,HOU,W 16-10,4,4,Sun,0,0,0,1,ThomSh01
Juan Thornhill,S,23.345,2019-09-29,NFL,KAN,@,DET,W 34-30,4,4,Sun,0,0,0,1,ThorJu00
Cameron Wake,OLB,37.242,2019-09-29,NFL,TEN,@,ATL,W 24-10,4,4,Sun,0,0,0,1,WakeCa00
Levi Wallace,CB,24.109,2019-09-29,NFL,BUF,,NWE,L 10-16,4,4,Sun,0,0,0,1,WallLe00
Trae Waynes,CB,27.066,2019-09-29,NFL,MIN,@,CHI,L 6-16,4,4,Sun,0,0,0,1,WaynTr00
Ken Webster,CB,23.102,2019-09-29,NFL,MIA,,LAC,L 10-30,4,4,Sun,0,0,0,1,WebsKe00
Eric Weddle,S,34.268,2019-09-29,NFL,LAR,,TAM,L 40-55,4,4,Sun,0,0,0,2,WeddEr99
Jermaine Whitehead,S,26.201,2019-09-29,NFL,CLE,@,BAL,W 40-25,4,4,Sun,1,0,0,1,WhitJe02
Jordan Whitehead,S,22.195,2019-09-29,NFL,TAM,@,LAR,W 55-40,4,4,Sun,1,11,0,3,WhitJo03
Marcus Williams,S,23.021,2019-09-29,NFL,NOR,,DAL,W 12-10,4,4,Sun,1,1,0,1,WillMa06
Khari Willis,S,23.145,2019-09-29,NFL,IND,,OAK,L 24-31,4,4,Sun,0,0,0,1,WillKh00
Mack Wilson,LB,21.227,2019-09-29,NFL,CLE,@,BAL,W 40-25,4,4,Sun,0,0,0,1,WilsMa03
Daryl Worley,CB,24.219,2019-09-29,NFL,OAK,@,IND,W 31-24,4,4,Sun,0,0,0,3,WorlDa00
Chris Wormley,DE,25.339,2019-09-29,NFL,BAL,,CLE,L 25-40,4,4,Sun,0,0,0,1,WormCh00
Oshane Ximines,LB,22.296,2019-09-29,NFL,NYG,,WAS,W 24-3,4,4,Sun,0,0,0,1,XimiOs00
Rock Ya-Sin,CB,23.129,2019-09-29,NFL,IND,,OAK,L 24-31,4,4,Sun,0,0,0,1,Ya-SRo00
Mark Barron,LB,29.338,2019-09-30,NFL,PIT,,CIN,W 27-3,4,4,Mon,1,0,0,1,BarrMa00
Devin Bush,LB,21.074,2019-09-30,NFL,PIT,,CIN,W 27-3,4,4,Mon,0,0,0,1,BushDe01
Joe Haden,CB,30.169,2019-09-30,NFL,PIT,,CIN,W 27-3,4,4,Mon,0,0,0,1,HadeJo99
Mike Hilton,CB,25.205,2019-09-30,NFL,PIT,,CIN,W 27-3,4,4,Mon,0,0,0,2,HiltMi01
Cameron Sutton,CB,24.215,2019-09-30,NFL,PIT,,CIN,W 27-3,4,4,Mon,0,0,0,1,SuttCa00
Rasheem Green,DE,22.141,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,0,0,0,1,GreeRa01
Shaquill Griffin,CB,24.075,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,0,0,0,1,GrifSh00
Bradley McDougald,SS,28.322,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,0,0,0,1,McDoBr01
Aqib Talib,CB,33.232,2019-10-03,NFL,LAR,@,SEA,L 29-30,5,5,Thu,0,0,0,1,TaliAq99
Jamar Taylor,CB,29.004,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,0,0,0,2,TaylJa01
Tedric Thompson,FS,24.256,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,1,0,0,1,ThomTe00
K.J. Wright,LB,30.072,2019-10-03,NFL,SEA,,LAR,W 30-29,5,5,Thu,0,0,0,1,WrigK.00
Jamal Adams,S,23.354,2019-10-06,NFL,NYJ,@,PHI,L 6-31,4,5,Sun,0,0,0,1,AdamJa00
Jaire Alexander,CB,22.239,2019-10-06,NFL,GNB,@,DAL,W 34-24,5,5,Sun,1,37,0,3,AlexJa00
Deandre Baker,CB,22.032,2019-10-06,NFL,NYG,,MIN,L 10-28,5,5,Sun,0,0,0,1,BakeDe00
